試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-11-09,サントリーサンバーズ,1,L,鶴田大樹,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,5,8,60.0
2019-11-09,サントリーサンバーズ,3,,小野遥輝,2,■,■,nan,nan,nan,4,4,0,1.0,1.0,2.00,0,0,0,-,0,-,8,0,2,2,0.0,0,0,0,-
2019-11-09,サントリーサンバーズ,5,,松林憲太郎,1,nan,□,nan,nan,nan,5,2,0,0.4,0.4,2.00,3,1,0,33.3,0,-,1,0,0,1,25.0,0,0,0,-
2019-11-09,サントリーサンバーズ,6,,季道帥,2,■,■,nan,nan,nan,12,5,1,0.4166666666666667,0.3333333333333333,2.50,2,1,0,50.0,0,-,7,0,3,1,-7.1,9,5,0,55.6
2019-11-09,サントリーサンバーズ,7,,山本湧,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2019-11-09,サントリーサンバーズ,9,,大宅真樹,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,1,0.33,10,0,2,3,2.5,0,0,0,-
2019-11-09,サントリーサンバーズ,10,,藤中謙也,2,■,nan,□,nan,nan,2,0,0,0.0,0.0,-,1,0,0,0.0,0,-,6,0,0,1,4.2,7,4,0,57.1
2019-11-09,サントリーサンバーズ,11,,秦耕介,3,□,■,■,nan,nan,14,8,2,0.5714285714285714,0.42857142857142855,2.67,5,3,1,60.0,0,-,5,0,1,1,0.0,9,3,5,61.1
2019-11-09,サントリーサンバーズ,12,,塩田達也,1,■,nan,nan,nan,nan,2,2,0,1.0,1.0,2.00,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2019-11-09,サントリーサンバーズ,13,,ムセルスキードミトリー,3,■,■,■,nan,nan,26,16,1,0.6153846153846154,0.5769230769230769,5.33,7,4,1,57.1,1,0.33,16,2,2,6,18.8,0,0,0,-
2019-11-09,サントリーサンバーズ,14,,加藤久典,3,□,■,■,nan,nan,5,2,0,0.4,0.4,0.67,0,0,0,-,0,-,5,0,0,1,5.0,2,1,0,50.0
2019-11-09,サントリーサンバーズ,15,L,喜入祥充,2,nan,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,0,1,50.0
2019-11-09,サントリーサンバーズ,17,,星谷健太朗,2,nan,□,■,nan,nan,2,1,0,0.5,0.5,0.50,0,0,0,-,0,-,6,0,0,0,0.0,0,0,0,-
2019-11-09,サントリーサンバーズ,19,,栗山雅史,1,nan,nan,■,nan,nan,3,2,0,0.6666666666666666,0.6666666666666666,2.00,1,1,0,100.0,1,1.00,6,0,0,0,0.0,4,4,0,100.0
2019-11-09,サントリーサンバーズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,75,42,4,0.56,0.5066666666666667,14.00,19,10,2,52.6,3,1.00,73,2,10,16,4.8,47,22,14,61.7
