試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2020-10-24,サフィルヴァ北海道,長野GaRons,1,,青島賢司,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2020-10-24,サフィルヴァ北海道,長野GaRons,2,L,神園時,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,12,2,65.0,0
2020-10-24,サフィルヴァ北海道,長野GaRons,3,,河西智洋,3,□,□,nan,□,nan,1,1,0,100.0,100.0,0.33,1,1,0,100.0,0,-,2,0,2,0,-25.0,7,3,3,64.3,1
2020-10-24,サフィルヴァ北海道,長野GaRons,4,,奥田基嗣,4,■,■,■,■,nan,16,9,0,56.2,56.2,2.25,0,0,0,-,2,0.50,14,0,5,4,-1.8,0,0,0,-,11
2020-10-24,サフィルヴァ北海道,長野GaRons,5,,吉田康祐,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-24,サフィルヴァ北海道,長野GaRons,6,,阿部誠樹,4,■,■,■,■,nan,28,8,4,28.6,14.3,2.00,8,2,1,25.0,1,0.25,21,1,2,8,11.9,34,20,7,69.1,10
2020-10-24,サフィルヴァ北海道,長野GaRons,9,,小林洸,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,2,6.2,0,0,0,-,0
2020-10-24,サフィルヴァ北海道,長野GaRons,10,,三浦拓,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-24,サフィルヴァ北海道,長野GaRons,11,,十良澤太一,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-24,サフィルヴァ北海道,長野GaRons,14,,山口拓馬,4,■,■,■,■,nan,33,13,3,39.4,30.3,3.25,12,4,2,33.3,0,-,15,0,5,3,-3.3,0,0,0,-,13
2020-10-24,サフィルヴァ北海道,長野GaRons,16,L,桝谷周呈,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-24,サフィルヴァ北海道,長野GaRons,17,,森元貴哉,4,■,■,■,■,nan,35,13,2,37.1,31.4,3.25,4,1,1,25.0,3,0.75,9,0,4,0,-11.1,20,10,7,67.5,16
2020-10-24,サフィルヴァ北海道,長野GaRons,20,,佐藤陸善,4,■,■,■,■,nan,1,1,0,100.0,100.0,0.25,0,0,0,-,0,-,18,0,2,6,5.6,0,0,0,-,1
2020-10-24,サフィルヴァ北海道,長野GaRons,22,,柏田樹,4,■,■,■,■,nan,22,15,0,68.2,68.2,3.75,0,0,0,-,2,0.50,10,0,1,2,2.5,0,0,0,-,17
2020-10-24,サフィルヴァ北海道,長野GaRons,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,136,60,9,44.1,37.5,15.00,25,8,4,32.0,8,2.00,94,1,22,25,1.9,81,45,19,67.3,69
