試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2020-12-05,サフィルヴァ北海道,2,L,神園時,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,19,4,7,39.5,,,,,,,,
2020-12-05,サフィルヴァ北海道,3,,河西智洋,3,■,■,■,nan,nan,25,7,1,28.0,24.0,2.33,1,0,0,0.0,1,0.33,10,0,5,2,-7.5,31,7,14,45.2,,,,,,,,
2020-12-05,サフィルヴァ北海道,4,,奥田基嗣,3,■,■,■,nan,nan,12,7,0,58.3,58.3,2.33,0,0,0,-,0,-,7,0,0,4,14.3,0,0,0,-,,,,,,,,
2020-12-05,サフィルヴァ北海道,5,,吉田康祐,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-05,サフィルヴァ北海道,6,,阿部誠樹,3,■,■,■,nan,nan,17,11,0,64.7,64.7,3.67,4,2,0,50.0,0,-,11,0,5,3,-4.5,14,5,4,50.0,,,,,,,,
2020-12-05,サフィルヴァ北海道,8,,清水久雄,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,,,,,,,,
2020-12-05,サフィルヴァ北海道,9,,小林洸,2,□,nan,□,nan,nan,3,1,0,33.3,33.3,0.50,0,0,0,-,0,-,3,0,2,1,-8.3,2,2,0,100.0,,,,,,,,
2020-12-05,サフィルヴァ北海道,10,,三浦拓,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-05,サフィルヴァ北海道,14,,山口拓馬,1,nan,nan,□,nan,nan,2,1,0,50.0,50.0,1.00,1,0,0,0.0,0,-,1,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-12-05,サフィルヴァ北海道,16,L,桝谷周呈,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-05,サフィルヴァ北海道,20,,佐藤陸善,3,■,■,■,nan,nan,2,1,0,50.0,50.0,0.33,0,0,0,-,1,0.33,6,0,1,2,4.2,0,0,0,-,,,,,,,,
2020-12-05,サフィルヴァ北海道,21,,柿崎充,3,■,■,■,nan,nan,23,7,0,30.4,30.4,2.33,10,3,0,30.0,1,0.33,12,2,0,5,27.1,0,0,0,-,,,,,,,,
2020-12-05,サフィルヴァ北海道,22,,柏田樹,3,■,■,■,nan,nan,9,5,2,55.6,33.3,1.67,0,0,0,-,0,-,10,0,3,4,2.5,0,0,0,-,,,,,,,,
2020-12-05,サフィルヴァ北海道,26,,長屋梓,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,2,0,-12.5,0,0,0,-,,,,,,,,
2020-12-05,サフィルヴァ北海道,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,93,40,3,43.0,39.8,13.33,16,5,0,31.2,3,1.00,65,2,18,22,4.6,66,18,25,46.2,81,42,6,51.9,8,2.67,6.4,39.1
