試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-02-21,サフィルヴァ北海道,1,,青島賢司,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-21,サフィルヴァ北海道,2,L,神園時,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,3,5,42.3,,,,,,,,
2021-02-21,サフィルヴァ北海道,3,,河西智洋,4,■,■,■,■,nan,23,16,2,69.6,60.9,4.00,4,2,1,50.0,2,0.50,10,0,2,3,2.5,24,5,5,31.2,,,,,,,,
2021-02-21,サフィルヴァ北海道,4,,奥田基嗣,4,■,■,■,■,nan,13,7,0,53.8,53.8,1.75,0,0,0,-,0,-,11,1,1,3,13.6,0,0,0,-,,,,,,,,
2021-02-21,サフィルヴァ北海道,6,,阿部誠樹,3,nan,□,■,■,nan,18,10,0,55.6,55.6,3.33,3,3,0,100.0,0,-,12,0,2,3,2.1,18,9,6,66.7,,,,,,,,
2021-02-21,サフィルヴァ北海道,7,,笠原佑斗,4,■,■,■,■,nan,9,5,1,55.6,44.4,1.25,0,0,0,-,4,1.00,15,1,0,0,6.7,0,0,0,-,,,,,,,,
2021-02-21,サフィルヴァ北海道,10,,三浦拓,1,nan,nan,nan,□,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-21,サフィルヴァ北海道,14,,山口拓馬,2,■,■,nan,nan,nan,14,6,3,42.9,21.4,3.00,3,0,2,0.0,0,-,7,1,2,1,10.7,0,0,0,-,,,,,,,,
2021-02-21,サフィルヴァ北海道,18,L,藤村稜,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,3,2,57.1,,,,,,,,
2021-02-21,サフィルヴァ北海道,20,,佐藤陸善,4,■,■,■,■,nan,1,1,0,100.0,100.0,0.25,0,0,0,-,0,-,9,0,2,3,2.8,0,0,0,-,,,,,,,,
2021-02-21,サフィルヴァ北海道,21,,柿崎充,3,nan,□,■,■,nan,24,10,1,41.7,37.5,3.33,7,3,1,42.9,2,0.67,9,0,4,3,-2.8,0,0,0,-,,,,,,,,
2021-02-21,サフィルヴァ北海道,23,,谷越陽介,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,1,0.50,9,0,1,1,0.0,1,0,0,0.0,,,,,,,,
2021-02-21,サフィルヴァ北海道,26,,長屋梓,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,,,,,,,,
2021-02-21,サフィルヴァ北海道,27,,工藤泰我,2,■,■,nan,nan,nan,16,3,1,18.8,12.5,1.50,2,2,0,100.0,2,1.00,6,0,1,1,0.0,13,2,3,26.9,,,,,,,,
2021-02-21,サフィルヴァ北海道,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,119,58,8,48.7,42.0,14.50,19,10,4,52.6,11,2.75,89,3,16,18,3.9,76,22,21,42.8,119,46,8,38.7,9,2.25,11.5,56.2
