大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 MEN,FC東京,27,91,15,8,0,53.3,0,0,0,-,0.09,18,0.20,292,1,4,10,65,6.4,2,0,0,0.0,8,18,5,31
レギュラーラウンド,FC東京,27,91,15,8,0,53.3,0,0,0,-,0.09,18,0.20,292,1,4,10,65,6.4,2,0,0,0.0,8,18,5,31
V.LEAGUE DIVISION1 MEN 2018-19,FC東京,25,63,32,18,0,56.2,0,0,0,-,0.29,12,0.19,242,1,2,14,58,5.8,7,1,0,14.3,18,12,3,33
レギュラーラウンド,FC東京,25,63,32,18,0,56.2,0,0,0,-,0.29,12,0.19,242,1,2,14,58,5.8,7,1,0,14.3,18,12,3,33
Ｖ・プレミアリーグ男子 2017/18,FC東京,21,58,18,12,0,66.7,0,0,0,-,0.21,2,0.03,135,0,0,4,18,2.6,7,0,0,0.0,12,2,0,14
レギュラーラウンド,FC東京,21,58,18,12,0,66.7,0,0,0,-,0.21,2,0.03,135,0,0,4,18,2.6,7,0,0,0.0,12,2,0,14
Ｖ・プレミアリーグ男子 2016/17,FC東京,21,37,13,7,1,53.8,2,1,0,50.0,0.19,7,0.19,85,1,0,4,22,7.6,3,0,0,0.0,7,7,1,15
レギュラーラウンド,FC東京,21,37,13,7,1,53.8,2,1,0,50.0,0.19,7,0.19,85,1,0,4,22,7.6,3,0,0,0.0,7,7,1,15
チャレンジマッチ男子2016/17,FC東京,2,2,0,0,0,-,0,0,0,-,-,0,-,1,0,0,0,1,25.0,0,0,0,-,0,0,0,0
チャレンジマッチ,FC東京,2,2,0,0,0,-,0,0,0,-,-,0,-,1,0,0,0,1,25.0,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ男子 2015/16,FC東京,4,5,1,1,0,100.0,0,0,0,-,0.20,0,-,3,0,0,0,1,8.3,0,0,0,-,1,0,0,1
レギュラーラウンド,FC東京,4,5,1,1,0,100.0,0,0,0,-,0.20,0,-,3,0,0,0,1,8.3,0,0,0,-,1,0,0,1
レギュラーシーズン通算,,98,254,79,46,1,58.2,2,1,0,50.0,0.18,39,0.15,757,3,6,32,164,5.5,19,1,0,5.3,46,39,9,94
通算,,100,256,79,46,1,58.2,2,1,0,50.0,0.18,39,0.15,758,3,6,32,165,5.6,19,1,0,5.3,46,39,9,94
