大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 MEN,FC東京,23,40,3,2,0,66.7,1,0,0,0.0,0.05,2,0.05,43,0,0,4,6,1.2,1,0,0,0.0,2,2,0,4
レギュラーラウンド,FC東京,23,40,3,2,0,66.7,1,0,0,0.0,0.05,2,0.05,43,0,0,4,6,1.2,1,0,0,0.0,2,2,0,4
V.LEAGUE DIVISION1 MEN 2018-19,FC東京,27,33,26,16,2,61.5,0,0,0,-,0.48,9,0.27,113,3,1,18,15,2.9,3,0,0,0.0,16,9,4,29
レギュラーラウンド,FC東京,27,33,26,16,2,61.5,0,0,0,-,0.48,9,0.27,113,3,1,18,15,2.9,3,0,0,0.0,16,9,4,29
Ｖ・プレミアリーグ男子 2017/18,FC東京,12,35,13,10,0,76.9,0,0,0,-,0.29,5,0.14,87,1,0,17,10,-0.9,1,0,0,0.0,10,5,1,16
レギュラーラウンド,FC東京,12,35,13,10,0,76.9,0,0,0,-,0.29,5,0.14,87,1,0,17,10,-0.9,1,0,0,0.0,10,5,1,16
Ｖ・プレミアリーグ男子 2016/17,FC東京,11,42,18,10,1,55.6,0,0,0,-,0.24,9,0.21,119,0,3,11,38,10.0,2,0,0,0.0,10,9,3,22
レギュラーラウンド,FC東京,11,42,18,10,1,55.6,0,0,0,-,0.24,9,0.21,119,0,3,11,38,10.0,2,0,0,0.0,10,9,3,22
Ｖ・プレミアリーグ男子 2015/16,FC東京,14,36,25,16,0,64.0,0,0,0,-,0.44,1,0.03,76,3,1,5,16,10.3,2,0,0,0.0,16,1,4,21
レギュラーラウンド,FC東京,14,36,25,16,0,64.0,0,0,0,-,0.44,1,0.03,76,3,1,5,16,10.3,2,0,0,0.0,16,1,4,21
チャレンジマッチ男子2015/16,FC東京,2,3,3,3,0,100.0,0,0,0,-,1.00,1,0.33,9,0,2,1,3,26.1,0,0,0,-,3,1,2,6
チャレンジマッチ,FC東京,2,3,3,3,0,100.0,0,0,0,-,1.00,1,0.33,9,0,2,1,3,26.1,0,0,0,-,3,1,2,6
Ｖ・チャレンジリーグ男子 2014/15,大分三好ヴァイセアドラー,22,44,34,22,1,64.7,0,0,0,-,0.50,11,0.25,127,1,5,11,43,12.4,1,0,0,0.0,22,11,6,39
レギュラーラウンド,大分三好ヴァイセアドラー,22,44,34,22,1,64.7,0,0,0,-,0.50,11,0.25,127,1,5,11,43,12.4,1,0,0,0.0,22,11,6,39
チャレンジマッチ男子2014/15,大分三好ヴァイセアドラー,2,8,3,3,0,100.0,0,0,0,-,0.38,4,0.50,25,0,1,1,10,13.2,1,0,0,0.0,3,4,1,8
チャレンジマッチ,大分三好ヴァイセアドラー,2,8,3,3,0,100.0,0,0,0,-,0.38,4,0.50,25,0,1,1,10,13.2,1,0,0,0.0,3,4,1,8
Ｖ・チャレンジリーグ男子 2013/14,大分三好ヴァイセアドラー,20,78,82,45,4,54.9,3,0,1,0.0,0.58,27,0.35,221,3,5,54,67,10.7,1,0,0,0.0,45,27,8,80
レギュラーラウンド,大分三好ヴァイセアドラー,20,78,82,45,4,54.9,3,0,1,0.0,0.58,27,0.35,221,3,5,54,67,10.7,1,0,0,0.0,45,27,8,80
チャレンジマッチ男子2013/14,大分三好ヴァイセアドラー,2,6,2,0,1,0.0,0,0,0,-,-,0,-,15,0,0,4,5,8.3,1,1,0,100.0,0,0,0,0
チャレンジマッチ,大分三好ヴァイセアドラー,2,6,2,0,1,0.0,0,0,0,-,-,0,-,15,0,0,4,5,8.3,1,1,0,100.0,0,0,0,0
Ｖ・プレミアリーグ男子 2012/13,大分三好ヴァイセアドラー,28,94,59,33,4,55.9,0,0,0,-,0.35,10,0.11,296,0,8,24,109,11.4,4,0,0,0.0,33,10,8,51
レギュラーラウンド,大分三好ヴァイセアドラー,28,94,59,33,4,55.9,0,0,0,-,0.35,10,0.11,296,0,8,24,109,11.4,4,0,0,0.0,33,10,8,51
チャレンジマッチ男子2012/13,大分三好ヴァイセアドラー,2,6,2,2,0,100.0,0,0,0,-,0.33,2,0.33,22,0,0,2,10,11.4,0,0,0,-,2,2,0,4
チャレンジマッチ,大分三好ヴァイセアドラー,2,6,2,2,0,100.0,0,0,0,-,0.33,2,0.33,22,0,0,2,10,11.4,0,0,0,-,2,2,0,4
