大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 MEN,東レアローズ,27,98,249,144,10,57.8,0,0,0,-,1.47,38,0.39,311,6,11,34,95,10.4,37,22,9,71.6,144,38,17,199
レギュラーラウンド,東レアローズ,27,98,249,144,10,57.8,0,0,0,-,1.47,38,0.39,311,6,11,34,95,10.4,37,22,9,71.6,144,38,17,199
V.LEAGUE DIVISION1 MEN 2018-19,東レアローズ,25,93,223,146,7,65.5,1,0,1,0.0,1.57,32,0.34,374,9,20,69,132,12.0,19,10,6,68.4,146,32,29,207
レギュラーラウンド,東レアローズ,18,62,156,102,5,65.4,1,0,1,0.0,1.65,23,0.37,251,7,16,46,94,13.9,12,4,6,58.3,102,23,23,148
ファイナル６,東レアローズ,5,22,51,30,2,58.8,0,0,0,-,1.36,8,0.36,81,1,1,15,24,5.2,6,6,0,100.0,30,8,2,40
ファイナル３,東レアローズ,2,9,16,14,0,87.5,0,0,0,-,1.56,1,0.11,42,1,3,8,14,13.1,1,0,0,0.0,14,1,4,19
Ｖ・プレミアリーグ男子 2017/18,東レアローズ,25,90,221,138,15,62.4,0,0,0,-,1.53,38,0.42,296,4,13,49,79,8.3,26,13,5,59.6,138,38,17,193
レギュラーラウンド,東レアローズ,20,72,177,116,10,65.5,0,0,0,-,1.61,32,0.44,243,2,12,41,69,8.6,12,4,3,45.8,116,32,14,162
ファイナル６,東レアローズ,5,18,44,22,5,50.0,0,0,0,-,1.22,6,0.33,53,2,1,8,10,6.6,14,9,2,71.4,22,6,3,31
天皇杯全日本選手権大会,,1,5,8,3,0,37.5,0,0,0,-,0.60,5,1.0,14,0,0,3,4,1.8,6,1,3,41.7,3,5,0,8
レギュラーラウンド,,1,5,8,3,0,37.5,0,0,0,-,0.60,5,1.0,14,0,0,3,4,1.8,6,1,3,41.7,3,5,0,8
Ｖ・プレミアリーグ男子 2016/17,東レアローズ,28,103,266,159,8,59.8,0,0,0,-,1.54,57,0.55,403,12,26,79,166,18.4,16,10,0,62.5,159,57,38,254
レギュラーラウンド,東レアローズ,21,79,205,122,7,59.5,0,0,0,-,1.54,42,0.53,306,9,21,60,125,18.6,10,6,0,60.0,122,42,30,194
ファイナル６,東レアローズ,5,17,38,20,1,52.6,0,0,0,-,1.18,7,0.41,67,3,3,14,27,18.1,5,4,0,80.0,20,7,6,33
ファイナル,東レアローズ,2,7,23,17,0,73.9,0,0,0,-,2.43,8,1.14,30,0,2,5,14,17.0,1,0,0,0.0,17,8,2,27
