大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 MEN,東レアローズ,23,65,0,0,0,-,0,0,0,-,-,0,-,75,4,0,17,16,5.0,0,0,0,-,0,0,4,4
レギュラーラウンド,東レアローズ,23,65,0,0,0,-,0,0,0,-,-,0,-,75,4,0,17,16,5.0,0,0,0,-,0,0,4,4
V.LEAGUE DIVISION1 MEN 2018-19,東レアローズ,34,104,151,65,12,43.0,23,15,2,65.2,0.62,6,0.06,253,10,10,49,87,11.7,164,45,37,38.7,65,6,20,91
レギュラーラウンド,東レアローズ,27,80,139,59,10,42.4,22,15,1,68.2,0.74,6,0.07,216,7,9,41,76,11.5,150,41,33,38.3,59,6,16,81
ファイナル６,東レアローズ,5,18,12,6,2,50.0,1,0,1,0.0,0.33,0,-,30,3,1,6,10,16.7,14,4,4,42.9,6,0,4,10
ファイナル３,東レアローズ,2,6,0,0,0,-,0,0,0,-,-,0,-,7,0,0,2,1,-3.6,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ男子 2017/18,東レアローズ,26,99,409,172,27,42.1,76,43,4,56.6,1.74,11,0.11,331,14,14,42,114,13.9,345,141,86,53.3,172,11,28,211
レギュラーラウンド,東レアローズ,21,78,353,151,22,42.8,67,38,3,56.7,1.94,11,0.14,276,10,10,37,92,12.2,302,123,76,53.3,151,11,20,182
ファイナル６,東レアローズ,5,21,56,21,5,37.5,9,5,1,55.6,1.00,0,-,55,4,4,5,22,22.3,43,18,10,53.5,21,0,8,29
天皇杯全日本選手権大会,,1,5,36,15,4,41.7,4,2,1,50.0,3.00,0,-,14,0,0,2,2,0.0,28,10,11,55.4,15,0,0,15
レギュラーラウンド,,1,5,36,15,4,41.7,4,2,1,50.0,3.00,0,-,14,0,0,2,2,0.0,28,10,11,55.4,15,0,0,15
Ｖ・プレミアリーグ男子 2016/17,東レアローズ,28,103,512,215,24,42.0,89,40,5,44.9,2.09,14,0.14,449,16,20,65,226,19.7,374,184,0,49.2,215,14,36,265
