大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 MEN,東レアローズ,27,50,23,9,1,39.1,1,0,0,0.0,0.18,2,0.04,86,0,1,12,19,3.2,63,25,20,55.6,9,2,1,12
レギュラーラウンド,東レアローズ,27,50,23,9,1,39.1,1,0,0,0.0,0.18,2,0.04,86,0,1,12,19,3.2,63,25,20,55.6,9,2,1,12
V.LEAGUE DIVISION1 MEN 2018-19,東レアローズ,8,8,5,1,1,20.0,0,0,0,-,0.12,1,0.12,12,0,0,4,3,-2.1,22,10,4,54.5,1,1,0,2
レギュラーラウンド,東レアローズ,8,8,5,1,1,20.0,0,0,0,-,0.12,1,0.12,12,0,0,4,3,-2.1,22,10,4,54.5,1,1,0,2
Ｖ・プレミアリーグ男子 2017/18,東レアローズ,15,31,34,7,1,20.6,0,0,0,-,0.23,0,-,67,1,0,10,15,3.4,79,30,27,55.1,7,0,1,8
レギュラーラウンド,東レアローズ,14,29,34,7,1,20.6,0,0,0,-,0.24,0,-,63,1,0,8,13,3.6,79,30,27,55.1,7,0,1,8
ファイナル６,東レアローズ,1,2,0,0,0,-,0,0,0,-,-,0,-,4,0,0,2,2,0.0,0,0,0,-,0,0,0,0
レギュラーシーズン通算,,49,87,62,17,3,27.4,1,0,0,0.0,0.20,3,0.03,161,1,1,24,35,3.0,164,65,51,55.2,17,3,2,22
通算,,50,89,62,17,3,27.4,1,0,0,0.0,0.19,3,0.03,165,1,1,26,37,2.9,164,65,51,55.2,17,3,2,22
