大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 MEN,東レアローズ,25,15,52,19,0,36.5,3,2,0,66.7,1.27,2,0.13,36,0,1,5,4,2.1,66,21,25,50.8,19,2,1,22
レギュラーラウンド,東レアローズ,25,15,52,19,0,36.5,3,2,0,66.7,1.27,2,0.13,36,0,1,5,4,2.1,66,21,25,50.8,19,2,1,22
V.LEAGUE DIVISION1 MEN 2018-19,東レアローズ,33,41,64,24,2,37.5,4,1,0,25.0,0.59,5,0.12,46,0,0,9,11,1.1,72,26,17,47.9,24,5,0,29
レギュラーラウンド,東レアローズ,26,38,61,22,2,36.1,4,1,0,25.0,0.58,5,0.13,43,0,0,8,10,1.2,62,23,13,47.6,22,5,0,27
ファイナル６,東レアローズ,5,3,3,2,0,66.7,0,0,0,-,0.67,0,-,3,0,0,1,1,0.0,10,3,4,50.0,2,0,0,2
ファイナル３,東レアローズ,2,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ男子 2017/18,東レアローズ,26,79,282,113,6,40.1,23,8,2,34.8,1.43,13,0.16,218,2,3,25,44,4.5,500,225,134,58.4,113,13,5,131
レギュラーラウンド,東レアローズ,21,59,212,80,5,37.7,19,6,1,31.6,1.36,9,0.15,164,2,2,19,35,4.9,356,170,94,61.0,80,9,4,93
ファイナル６,東レアローズ,5,20,70,33,1,47.1,4,2,1,50.0,1.65,4,0.20,54,0,1,6,9,3.2,144,55,40,52.1,33,4,1,38
天皇杯全日本選手権大会,,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーラウンド,,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ男子 2016/17,東レアローズ,28,95,344,148,8,43.0,47,25,4,53.2,1.56,15,0.16,273,5,4,61,93,11.5,723,465,0,64.3,148,15,9,172
レギュラーラウンド,東レアローズ,21,71,254,113,7,44.5,43,24,3,55.8,1.59,9,0.13,207,4,2,45,72,11.4,516,334,0,64.7,113,9,6,128
ファイナル６,東レアローズ,5,17,67,25,1,37.3,4,1,1,25.0,1.47,5,0.29,45,0,0,11,16,8.9,133,85,0,63.9,25,5,0,30
ファイナル,東レアローズ,2,7,23,10,0,43.5,0,0,0,-,1.43,1,0.14,21,1,2,5,5,18.3,74,46,0,62.2,10,1,3,14
