大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 WOMEN,大野石油広島オイラーズ,21,82,516,205,18,39.7,0,0,0,-,2.50,37,0.45,215,1,4,9,60,8.3,25,17,4,76.0,205,37,5,247
レギュラーラウンド,大野石油広島オイラーズ,21,82,516,205,18,39.7,0,0,0,-,2.50,37,0.45,215,1,4,9,60,8.3,25,17,4,76.0,205,37,5,247
V.LEAGUE DIVISION2 WOMEN 2018-19,大野石油広島オイラーズ,23,86,461,209,13,45.3,0,0,0,-,2.43,34,0.40,269,2,8,9,75,9.9,47,27,7,64.9,209,34,10,253
レギュラーラウンド,大野石油広島オイラーズ,18,68,368,169,9,45.9,0,0,0,-,2.49,21,0.31,215,1,5,8,61,9.0,30,20,4,73.3,169,21,6,196
ファイナル６,大野石油広島オイラーズ,5,18,93,40,4,43.0,0,0,0,-,2.22,13,0.72,54,1,3,1,14,13.4,17,7,3,50.0,40,13,4,57
Ｖ・チャレンジリーグⅠ女子 2017/18,大野石油広島オイラーズ,18,66,363,138,11,38.0,0,0,0,-,2.09,21,0.32,180,2,5,5,45,9.4,22,12,8,72.7,138,21,7,166
レギュラーラウンド,大野石油広島オイラーズ,18,66,363,138,11,38.0,0,0,0,-,2.09,21,0.32,180,2,5,5,45,9.4,22,12,8,72.7,138,21,7,166
Ｖ・チャレンジリーグⅠ女子 2016/17,大野石油広島オイラーズ,21,82,463,195,8,42.1,0,0,0,-,2.38,33,0.40,204,1,3,6,75,10.9,9,4,0,44.4,195,33,4,232
レギュラーラウンド,大野石油広島オイラーズ,21,82,463,195,8,42.1,0,0,0,-,2.38,33,0.40,204,1,3,6,75,10.9,9,4,0,44.4,195,33,4,232
Ｖ・チャレンジリーグⅠ女子 2015/16,大野石油広島オイラーズ,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーラウンド,大野石油広島オイラーズ,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーシーズン通算,,79,298,1710,707,46,41.3,0,0,0,-,2.37,112,0.38,814,5,17,28,241,9.2,86,53,16,70.9,707,112,22,841
通算,,84,316,1803,747,50,41.4,0,0,0,-,2.36,125,0.40,868,6,20,29,255,9.5,103,60,19,67.5,747,125,26,898
