大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 WOMEN,大野石油広島オイラーズ,21,60,423,127,21,30.0,12,1,1,8.3,2.12,21,0.35,187,0,6,6,43,8.2,339,182,60,62.5,127,21,6,154
レギュラーラウンド,大野石油広島オイラーズ,21,60,423,127,21,30.0,12,1,1,8.3,2.12,21,0.35,187,0,6,6,43,8.2,339,182,60,62.5,127,21,6,154
V.LEAGUE DIVISION2 WOMEN 2018-19,大野石油広島オイラーズ,23,75,567,181,44,31.9,3,0,1,0.0,2.41,21,0.28,232,4,6,6,47,8.7,513,230,121,56.6,181,21,10,212
レギュラーラウンド,大野石油広島オイラーズ,18,62,481,157,39,32.6,3,0,1,0.0,2.53,19,0.31,194,3,5,5,39,8.5,424,189,97,56.0,157,19,8,184
ファイナル６,大野石油広島オイラーズ,5,13,86,24,5,27.9,0,0,0,-,1.85,2,0.15,38,1,1,1,8,9.9,89,41,24,59.6,24,2,2,28
Ｖ・チャレンジリーグⅠ女子 2017/18,大野石油広島オイラーズ,18,45,345,98,22,28.4,0,0,0,-,2.18,6,0.13,94,0,2,4,15,5.1,365,147,107,54.9,98,6,2,106
レギュラーラウンド,大野石油広島オイラーズ,18,45,345,98,22,28.4,0,0,0,-,2.18,6,0.13,94,0,2,4,15,5.1,365,147,107,54.9,98,6,2,106
Ｖ・チャレンジリーグⅡ女子 2016/17,ブレス浜松,14,38,181,49,11,27.1,0,0,0,-,1.29,6,0.16,86,2,1,2,29,11.7,221,115,0,52.0,49,6,3,58
レギュラーラウンド,ブレス浜松,14,38,181,49,11,27.1,0,0,0,-,1.29,6,0.16,86,2,1,2,29,11.7,221,115,0,52.0,49,6,3,58
チャレンジリーグ入替戦女子2016/17,,2,4,0,0,0,-,0,0,0,-,-,0,-,5,0,0,0,1,5.0,9,3,0,33.3,0,0,0,0
チャレンジマッチ,,2,4,0,0,0,-,0,0,0,-,-,0,-,5,0,0,0,1,5.0,9,3,0,33.3,0,0,0,0
Ｖ・チャレンジリーグⅡ女子 2015/16,ブレス浜松,16,63,450,159,36,35.3,1,0,0,0.0,2.52,28,0.44,208,1,7,10,72,11.8,656,398,0,60.7,159,28,8,195
レギュラーラウンド,ブレス浜松,16,63,450,159,36,35.3,1,0,0,0.0,2.52,28,0.44,208,1,7,10,72,11.8,656,398,0,60.7,159,28,8,195
レギュラーシーズン通算,,87,268,1880,590,129,31.4,16,1,2,6.2,2.20,80,0.30,769,6,21,27,198,9.1,2005,1031,264,58.0,590,80,27,697
通算,,94,285,1966,614,134,31.2,16,1,2,6.2,2.15,82,0.29,812,7,22,28,207,9.1,2103,1075,288,58.0,614,82,29,725
