大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 WOMEN,大野石油広島オイラーズ,21,82,1022,308,59,30.1,103,16,14,15.5,3.76,7,0.09,343,3,10,24,108,9.9,524,279,121,64.8,308,7,13,328
レギュラーラウンド,大野石油広島オイラーズ,21,82,1022,308,59,30.1,103,16,14,15.5,3.76,7,0.09,343,3,10,24,108,9.9,524,279,121,64.8,308,7,13,328
V.LEAGUE DIVISION2 WOMEN 2018-19,大野石油広島オイラーズ,23,78,747,236,52,31.6,30,9,11,30.0,3.03,3,0.04,226,3,2,31,47,4.0,678,349,129,61.0,236,3,5,244
レギュラーラウンド,大野石油広島オイラーズ,18,63,602,197,43,32.7,27,9,10,33.3,3.13,1,0.02,172,3,2,27,32,3.6,515,278,93,63.0,197,1,5,203
ファイナル６,大野石油広島オイラーズ,5,15,145,39,9,26.9,3,0,1,0.0,2.6,2,0.13,54,0,0,4,15,5.1,163,71,36,54.6,39,2,0,41
レギュラーシーズン通算,,39,145,1624,505,102,31.1,130,25,24,19.2,3.48,8,0.06,515,6,12,51,140,7.8,1039,557,214,63.9,505,8,18,531
通算,,44,160,1769,544,111,30.8,133,25,25,18.8,3.4,10,0.06,569,6,12,55,155,7.6,1202,628,250,62.6,544,10,18,572
