試合日,年月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2010-04-02,2010-04,デンソーエアリービーズ,JTマーヴェラス,19,L,泉岡未来,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-02,2010-04,デンソーエアリービーズ,JTマーヴェラス,20,,鈴木裕子,4,■,■,■,■,,18,8,2,44.4,33.3,2.00,0,0,0,-,1,0.25,17,3,2,5,22.6,24,13,0,54.2,12
2010-04-02,2010-04,デンソーエアリービーズ,JTマーヴェラス,34,,スタエレンスシャイーヌ,4,■,■,■,■,,37,17,1,45.9,43.2,4.25,11,5,1,45.5,2,0.50,18,1,0,2,7.2,22,13,0,59.1,20
2010-04-02,2010-04,久光製薬スプリングス,東レアローズ,1,,石井美樹,5,■,■,■,■,■,42,16,3,38.1,31.0,3.20,2,1,1,50.0,0,-,23,3,0,5,16.7,43,27,0,62.8,19
2010-04-02,2010-04,久光製薬スプリングス,東レアローズ,2,,古藤千鶴,4,□,,□,□,□,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2010-04-02,2010-04,久光製薬スプリングス,東レアローズ,3,,鶴田桂子,5,■,■,■,■,■,1,1,0,100.0,100.0,0.20,0,0,0,-,1,0.20,9,0,0,1,2.8,1,0,0,0.0,2
2010-04-02,2010-04,久光製薬スプリングス,東レアローズ,4,,先野久美子,5,■,■,■,■,■,12,7,1,58.3,50.0,1.40,0,0,0,-,2,0.40,12,0,0,2,4.2,0,0,0,-,9
2010-04-02,2010-04,久光製薬スプリングス,東レアローズ,7,,狩野美雪,2,,,□,,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,5,0,100.0,0
2010-04-02,2010-04,久光製薬スプリングス,東レアローズ,9,,平井香菜子,5,■,■,■,■,■,21,4,1,19.0,14.3,0.80,0,0,0,-,6,1.20,14,1,0,3,11.1,4,4,0,100.0,11
2010-04-02,2010-04,久光製薬スプリングス,東レアローズ,10,L,佐野優子,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,10,0,76.9,0
2010-04-02,2010-04,久光製薬スプリングス,東レアローズ,11,,エリザンジェラオリヴェイラ,5,■,■,■,■,■,66,15,8,22.7,10.6,3.00,31,6,5,19.4,2,0.40,18,2,3,1,10.3,0,0,0,-,19
2010-04-02,2010-04,久光製薬スプリングス,東レアローズ,12,,筒井視穂子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-02,2010-04,久光製薬スプリングス,東レアローズ,13,,水田祐未,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-02,2010-04,久光製薬スプリングス,東レアローズ,16,,浅津ゆうこ,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-02,2010-04,久光製薬スプリングス,東レアローズ,17,,岩坂名奈,4,□,,□,□,□,0,0,0,,,-,0,0,0,-,0,-,5,0,0,1,5.0,0,0,0,-,0
2010-04-02,2010-04,久光製薬スプリングス,東レアローズ,18,L,新鍋理沙,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-02,2010-04,久光製薬スプリングス,東レアローズ,22,,石田瑞穂,5,■,■,■,■,■,65,18,3,27.7,23.1,3.60,8,1,0,12.5,0,-,26,2,4,9,15.6,29,16,0,55.2,20
2010-04-02,2010-04,東レアローズ,久光製薬スプリングス,1,,芝田安希,2,,,,□,□,1,1,0,100.0,100.0,0.50,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-,1
2010-04-02,2010-04,東レアローズ,久光製薬スプリングス,2,,西脇万里子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-02,2010-04,東レアローズ,久光製薬スプリングス,4,,荒木絵里香,5,■,■,■,■,■,23,9,2,39.1,30.4,1.80,0,0,0,-,1,0.20,14,0,1,5,8.9,0,0,0,-,10
2010-04-02,2010-04,東レアローズ,久光製薬スプリングス,5,L,濱口華菜里,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,41,28,0,68.3,0
2010-04-02,2010-04,東レアローズ,久光製薬スプリングス,6,,中道瞳,5,■,■,■,■,■,1,1,0,100.0,100.0,0.20,0,0,0,-,0,-,18,1,1,4,11.1,0,0,0,-,2
2010-04-02,2010-04,東レアローズ,久光製薬スプリングス,7,,大山未希,3,,□,□,,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-02,2010-04,東レアローズ,久光製薬スプリングス,8,,バルボッサシンシア,5,■,■,■,■,■,49,18,2,36.7,32.7,3.60,14,8,0,57.1,0,-,17,2,2,5,16.8,4,3,0,75.0,20
2010-04-02,2010-04,東レアローズ,久光製薬スプリングス,10,,木村沙織,5,■,■,■,■,■,67,21,7,31.3,20.9,4.20,5,1,2,20.0,1,0.20,16,0,1,5,7.8,51,36,0,70.6,22
2010-04-02,2010-04,東レアローズ,久光製薬スプリングス,11,,佐藤美耶,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-02,2010-04,東レアローズ,久光製薬スプリングス,12,,高田ありさ,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,7,0,0,1,3.6,4,4,0,100.0,0
2010-04-02,2010-04,東レアローズ,久光製薬スプリングス,13,,和田麻里江,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-02,2010-04,東レアローズ,久光製薬スプリングス,14,,迫田さおり,5,■,■,■,■,■,60,17,2,28.3,25.0,3.40,11,3,0,27.3,1,0.20,19,5,3,4,28.4,0,0,0,-,23
2010-04-02,2010-04,東レアローズ,久光製薬スプリングス,18,,宮田由佳里,5,■,■,■,■,■,15,3,1,20.0,13.3,0.60,0,0,0,-,1,0.20,11,0,0,4,9.1,0,0,0,-,4
2010-04-02,2010-04,東レアローズ,久光製薬スプリングス,20,L,峯村沙紀,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-03,2010-04,JTマーヴェラス,東レアローズ,1,,坂下麻衣子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-03,2010-04,JTマーヴェラス,東レアローズ,2,,谷口雅美,3,■,□,□,,,6,0,0,0.0,0.0,-,2,0,0,0.0,0,-,5,0,0,2,10.0,0,0,0,-,0
2010-04-03,2010-04,JTマーヴェラス,東レアローズ,3,,山本愛,3,■,■,■,,,21,12,2,57.1,47.6,4.00,0,0,0,-,4,1.33,14,0,1,5,8.9,1,0,0,0.0,16
2010-04-03,2010-04,JTマーヴェラス,東レアローズ,4,,久保雅,3,□,□,■,,,3,2,0,66.7,66.7,0.67,0,0,0,-,1,0.33,5,0,0,1,5.0,0,0,0,-,3
2010-04-03,2010-04,JTマーヴェラス,東レアローズ,5,,位田愛,3,■,■,■,,,21,6,2,28.6,19.0,2.00,0,0,0,-,0,-,16,1,0,4,12.5,39,29,0,74.4,7
2010-04-03,2010-04,JTマーヴェラス,東レアローズ,7,,竹下佳江,3,■,■,■,,,1,0,0,0.0,0.0,-,0,0,0,-,2,0.67,11,0,0,6,13.6,0,0,0,-,2
2010-04-03,2010-04,JTマーヴェラス,東レアローズ,8,,高木理江,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-03,2010-04,JTマーヴェラス,東レアローズ,9,,石川友紀,2,■,■,,,,7,2,0,28.6,28.6,1.00,0,0,0,-,0,-,5,0,0,2,10.0,3,2,0,66.7,2
2010-04-03,2010-04,JTマーヴェラス,東レアローズ,10,,キムヨンギョン,3,■,■,■,,,70,32,6,45.7,37.1,10.67,19,7,1,36.8,2,0.67,10,1,2,2,13.0,8,6,0,75.0,35
2010-04-03,2010-04,JTマーヴェラス,東レアローズ,11,L,小酒翔子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-03,2010-04,JTマーヴェラス,東レアローズ,13,L,井上琴絵,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,3,0,60.0,0
2010-04-03,2010-04,JTマーヴェラス,東レアローズ,15,,川原麻実,3,□,■,■,,,8,2,1,25.0,12.5,0.67,0,0,0,-,0,-,10,1,0,3,15.5,17,8,0,47.1,3
2010-04-03,2010-04,JTマーヴェラス,東レアローズ,18,,河合由貴,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-03,2010-04,JTマーヴェラス,東レアローズ,19,,千葉智枝美,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-03,2010-04,東レアローズ,JTマーヴェラス,1,,芝田安希,3,□,□,■,,,9,2,0,22.2,22.2,0.67,0,0,0,-,0,-,7,0,0,4,14.3,11,7,0,63.6,2
2010-04-03,2010-04,東レアローズ,JTマーヴェラス,2,,西脇万里子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-03,2010-04,東レアローズ,JTマーヴェラス,4,,荒木絵里香,3,■,■,■,,,18,4,4,22.2,0.0,1.33,0,0,0,-,3,1.00,14,0,0,3,5.4,1,0,0,0.0,7
2010-04-03,2010-04,東レアローズ,JTマーヴェラス,5,L,濱口華菜里,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,5,0,62.5,0
2010-04-03,2010-04,東レアローズ,JTマーヴェラス,6,,中道瞳,3,■,■,■,,,0,0,0,,,-,0,0,0,-,1,0.33,13,1,0,5,15.8,0,0,0,-,2
2010-04-03,2010-04,東レアローズ,JTマーヴェラス,7,,大山未希,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2010-04-03,2010-04,東レアローズ,JTマーヴェラス,8,,バルボッサシンシア,3,■,■,□,,,12,2,0,16.7,16.7,0.67,3,0,0,0.0,0,-,4,0,0,1,6.2,4,3,0,75.0,2
2010-04-03,2010-04,東レアローズ,JTマーヴェラス,10,,木村沙織,3,■,■,■,,,46,20,0,43.5,43.5,6.67,4,2,0,50.0,1,0.33,13,0,0,5,9.6,42,26,0,61.9,21
2010-04-03,2010-04,東レアローズ,JTマーヴェラス,11,,佐藤美耶,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-03,2010-04,東レアローズ,JTマーヴェラス,12,,高田ありさ,2,□,□,,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,6,4,0,66.7,0
2010-04-03,2010-04,東レアローズ,JTマーヴェラス,13,,和田麻里江,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-03,2010-04,東レアローズ,JTマーヴェラス,14,,迫田さおり,3,■,■,■,,,47,16,3,34.0,27.7,5.33,6,4,0,66.7,1,0.33,11,1,1,3,14.1,0,0,0,-,18
2010-04-03,2010-04,東レアローズ,JTマーヴェラス,18,,宮田由佳里,3,■,■,■,,,8,3,0,37.5,37.5,1.00,0,0,0,-,0,-,9,0,0,2,5.6,0,0,0,-,3
2010-04-03,2010-04,東レアローズ,JTマーヴェラス,20,L,峯村沙紀,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-03,2010-04,デンソーエアリービーズ,久光製薬スプリングス,2,,矢野美子,3,■,■,■,,,11,3,1,27.3,18.2,1.00,0,0,0,-,0,-,13,1,1,2,10.0,1,1,0,100.0,4
2010-04-03,2010-04,デンソーエアリービーズ,久光製薬スプリングス,3,,黒羽桂子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-03,2010-04,デンソーエアリービーズ,久光製薬スプリングス,4,,細田絵理,2,■,■,,,,21,2,2,9.5,0.0,1.00,0,0,0,-,0,-,6,1,0,1,17.5,21,10,0,47.6,3
2010-04-03,2010-04,デンソーエアリービーズ,久光製薬スプリングス,5,,熊谷桜子,3,■,■,■,,,2,0,0,0.0,0.0,-,0,0,0,-,1,0.33,10,0,1,2,5.0,0,0,0,-,1
2010-04-03,2010-04,デンソーエアリービーズ,久光製薬スプリングス,7,,石井里沙,1,,,■,,,3,0,0,0.0,0.0,-,1,0,0,0.0,0,-,4,0,0,1,6.2,3,1,0,33.3,0
2010-04-03,2010-04,デンソーエアリービーズ,久光製薬スプリングス,8,,井上香織,3,■,■,■,,,22,7,1,31.8,27.3,2.33,0,0,0,-,5,1.67,9,0,0,4,11.1,0,0,0,-,12
2010-04-03,2010-04,デンソーエアリービーズ,久光製薬スプリングス,9,,櫻井由香,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,1,0,33.3,0
2010-04-03,2010-04,デンソーエアリービーズ,久光製薬スプリングス,14,,大槻真弥,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-03,2010-04,デンソーエアリービーズ,久光製薬スプリングス,15,,奥田恭子,2,,□,■,,,16,3,3,18.8,0.0,1.50,0,0,0,-,0,-,6,0,1,1,4.2,16,9,0,56.2,3
2010-04-03,2010-04,デンソーエアリービーズ,久光製薬スプリングス,16,L,片下恭子,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,6,0,50.0,0
2010-04-03,2010-04,デンソーエアリービーズ,久光製薬スプリングス,18,,井上奈々朱,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-03,2010-04,デンソーエアリービーズ,久光製薬スプリングス,19,L,泉岡未来,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-03,2010-04,デンソーエアリービーズ,久光製薬スプリングス,20,,鈴木裕子,2,■,■,,,,17,5,1,29.4,23.5,2.50,0,0,0,-,1,0.50,6,0,0,1,4.2,6,4,0,66.7,6
2010-04-03,2010-04,デンソーエアリービーズ,久光製薬スプリングス,34,,スタエレンスシャイーヌ,3,■,■,■,,,48,17,5,35.4,25.0,5.67,5,4,1,80.0,1,0.33,10,1,1,2,13.0,7,4,0,57.1,19
2010-04-03,2010-04,久光製薬スプリングス,デンソーエアリービーズ,1,,石井美樹,3,■,■,■,,,34,11,0,32.4,32.4,3.67,2,1,0,50.0,0,-,12,1,1,6,19.2,18,13,0,72.2,12
2010-04-03,2010-04,久光製薬スプリングス,デンソーエアリービーズ,2,,古藤千鶴,3,□,□,□,,,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,4,0,0,3,18.8,0,0,0,-,1
2010-04-03,2010-04,久光製薬スプリングス,デンソーエアリービーズ,3,,鶴田桂子,3,■,■,■,,,0,0,0,,,-,0,0,0,-,0,-,6,0,0,2,8.3,1,0,0,0.0,0
2010-04-03,2010-04,久光製薬スプリングス,デンソーエアリービーズ,4,,先野久美子,3,■,■,■,,,8,1,0,12.5,12.5,0.33,0,0,0,-,1,0.33,6,1,0,2,21.7,1,1,0,100.0,3
2010-04-03,2010-04,久光製薬スプリングス,デンソーエアリービーズ,7,,狩野美雪,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,3,0,60.0,0
2010-04-03,2010-04,久光製薬スプリングス,デンソーエアリービーズ,9,,平井香菜子,3,■,■,■,,,15,7,2,46.7,33.3,2.33,0,0,0,-,3,1.00,7,0,0,2,7.1,0,0,0,-,10
2010-04-03,2010-04,久光製薬スプリングス,デンソーエアリービーズ,10,L,佐野優子,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,10,0,90.9,0
2010-04-03,2010-04,久光製薬スプリングス,デンソーエアリービーズ,11,,エリザンジェラオリヴェイラ,3,■,■,■,,,34,8,3,23.5,14.7,2.67,13,2,0,15.4,1,0.33,11,2,0,2,19.1,0,0,0,-,11
2010-04-03,2010-04,久光製薬スプリングス,デンソーエアリービーズ,12,,筒井視穂子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-03,2010-04,久光製薬スプリングス,デンソーエアリービーズ,13,,水田祐未,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-03,2010-04,久光製薬スプリングス,デンソーエアリービーズ,16,,浅津ゆうこ,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-03,2010-04,久光製薬スプリングス,デンソーエアリービーズ,17,,岩坂名奈,3,□,□,□,,,4,0,0,0.0,0.0,-,0,0,0,-,1,0.33,8,1,0,4,25.0,0,0,0,-,2
2010-04-03,2010-04,久光製薬スプリングス,デンソーエアリービーズ,18,L,新鍋理沙,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-03,2010-04,久光製薬スプリングス,デンソーエアリービーズ,22,,石田瑞穂,3,■,■,■,,,36,12,2,33.3,27.8,4.00,5,1,0,20.0,0,-,19,3,2,5,19.2,24,16,0,66.7,15
2010-04-04,2010-04,JTマーヴェラス,久光製薬スプリングス,1,,坂下麻衣子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-04,2010-04,JTマーヴェラス,久光製薬スプリングス,2,,谷口雅美,3,■,□,,□,,10,2,1,20.0,10.0,0.67,3,0,1,0.0,2,0.67,3,0,0,1,8.3,0,0,0,-,4
2010-04-04,2010-04,JTマーヴェラス,久光製薬スプリングス,3,,山本愛,4,■,■,■,■,,22,10,2,45.5,36.4,2.50,0,0,0,-,3,0.75,14,1,2,4,12.9,0,0,0,-,14
2010-04-04,2010-04,JTマーヴェラス,久光製薬スプリングス,4,,久保雅,4,□,■,■,■,,19,10,1,52.6,47.4,2.50,0,0,0,-,2,0.50,15,2,1,4,17.3,2,1,0,50.0,14
2010-04-04,2010-04,JTマーヴェラス,久光製薬スプリングス,5,,位田愛,2,■,■,,,,18,5,1,27.8,22.2,2.50,0,0,0,-,0,-,7,0,0,2,7.1,17,11,0,64.7,5
2010-04-04,2010-04,JTマーヴェラス,久光製薬スプリングス,7,,竹下佳江,4,■,■,■,■,,2,0,0,0.0,0.0,-,0,0,0,-,1,0.25,17,1,1,5,12.1,0,0,0,-,2
2010-04-04,2010-04,JTマーヴェラス,久光製薬スプリングス,8,,高木理江,2,,,■,■,,8,2,0,25.0,25.0,1.00,0,0,0,-,0,-,11,0,0,1,2.3,17,12,0,70.6,2
2010-04-04,2010-04,JTマーヴェラス,久光製薬スプリングス,9,,石川友紀,1,■,,,,,2,0,1,0.0,-50.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2010-04-04,2010-04,JTマーヴェラス,久光製薬スプリングス,10,,キムヨンギョン,4,■,■,■,■,,55,23,4,41.8,34.5,5.75,13,7,2,53.8,2,0.50,13,0,1,1,1.9,6,4,0,66.7,25
2010-04-04,2010-04,JTマーヴェラス,久光製薬スプリングス,11,L,小酒翔子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-04,2010-04,JTマーヴェラス,久光製薬スプリングス,13,L,井上琴絵,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,19,12,0,63.2,0
2010-04-04,2010-04,JTマーヴェラス,久光製薬スプリングス,15,,川原麻実,4,□,■,■,■,,14,8,0,57.1,57.1,2.00,0,0,0,-,2,0.50,14,0,0,5,8.9,16,9,0,56.2,10
2010-04-04,2010-04,JTマーヴェラス,久光製薬スプリングス,18,,河合由貴,2,,□,,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-04,2010-04,JTマーヴェラス,久光製薬スプリングス,19,,千葉智枝美,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-04,2010-04,久光製薬スプリングス,JTマーヴェラス,1,,石井美樹,4,■,■,■,■,,48,24,0,50.0,50.0,6.00,3,1,0,33.3,0,-,14,1,1,3,11.1,39,29,0,74.4,25
2010-04-04,2010-04,久光製薬スプリングス,JTマーヴェラス,2,,古藤千鶴,4,□,□,□,□,,2,2,0,100.0,100.0,0.50,0,0,0,-,1,0.25,3,0,1,1,8.3,0,0,0,-,3
2010-04-04,2010-04,久光製薬スプリングス,JTマーヴェラス,3,,鶴田桂子,4,■,■,■,■,,0,0,0,,,-,0,0,0,-,0,-,6,0,1,1,4.2,0,0,0,-,0
2010-04-04,2010-04,久光製薬スプリングス,JTマーヴェラス,4,,先野久美子,4,■,■,■,■,,15,4,0,26.7,26.7,1.00,0,0,0,-,0,-,11,0,1,2,4.5,0,0,0,-,4
2010-04-04,2010-04,久光製薬スプリングス,JTマーヴェラス,7,,狩野美雪,3,□,□,,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,5,0,71.4,0
2010-04-04,2010-04,久光製薬スプリングス,JTマーヴェラス,9,,平井香菜子,4,■,■,■,■,,10,6,1,60.0,50.0,1.50,0,0,0,-,2,0.50,12,1,0,3,12.9,0,0,0,-,9
2010-04-04,2010-04,久光製薬スプリングス,JTマーヴェラス,10,L,佐野優子,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,12,0,92.3,0
2010-04-04,2010-04,久光製薬スプリングス,JTマーヴェラス,11,,エリザンジェラオリヴェイラ,4,■,■,■,■,,53,14,6,26.4,15.1,3.50,19,5,2,26.3,1,0.25,19,1,2,6,12.1,0,0,0,-,16
