試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2005-03-06,パイオニアレッドウィングス,NECレッドロケッツ,0,,佐々木みき,4,■,■,■,■,nan,41,13,2,31.7,26.8,3.25,8,4,1,50.0,1,0.25,12,0,2,1,2.1,22,21,0,95.5,14
2005-03-06,パイオニアレッドウィングス,NECレッドロケッツ,3,,フールマンフランシーヌ,4,■,■,■,■,nan,39,16,2,41.0,35.9,4.00,0,0,0,-,1,0.25,13,1,0,2,11.5,1,1,0,100.0,18
2005-03-06,パイオニアレッドウィングス,NECレッドロケッツ,4,,庄司夕起,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2005-03-06,パイオニアレッドウィングス,NECレッドロケッツ,5,,多治見麻子,4,■,■,■,■,nan,24,7,2,29.2,20.8,1.75,0,0,0,-,1,0.25,11,0,1,2,4.5,0,0,0,-,8
2005-03-06,パイオニアレッドウィングス,NECレッドロケッツ,6,,島崎みゆき,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2005-03-06,パイオニアレッドウィングス,NECレッドロケッツ,7,L,吉田実代,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,25,19,0,76.0,0
2005-03-06,パイオニアレッドウィングス,NECレッドロケッツ,9,,榛澤舞子,2,■,■,nan,nan,nan,6,3,0,50.0,50.0,1.50,0,0,0,-,0,-,4,0,2,0,0.0,5,3,0,60.0,3
2005-03-06,パイオニアレッドウィングス,NECレッドロケッツ,10,,加藤理絵,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2005-03-06,パイオニアレッドウィングス,NECレッドロケッツ,11,,吉原知子,4,■,■,■,■,nan,22,11,2,50.0,40.9,2.75,0,0,0,-,2,0.50,14,0,0,1,1.8,30,25,0,83.3,13
2005-03-06,パイオニアレッドウィングス,NECレッドロケッツ,14,,久保庭怜奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2005-03-06,パイオニアレッドウィングス,NECレッドロケッツ,16,,内田役子,4,■,■,■,■,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,16,0,1,2,3.1,0,0,0,-,0
2005-03-06,パイオニアレッドウィングス,NECレッドロケッツ,17,,西畑美希,3,nan,□,■,■,nan,20,5,2,25.0,15.0,1.67,0,0,0,-,1,0.33,9,0,0,2,5.6,5,3,0,60.0,6
2005-03-06,パイオニアレッドウィングス,NECレッドロケッツ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,153,55,10,35.9,29.4,13.75,8,4,1,50.0,6,1.50,80,1,6,10,4.4,88,72,0,81.8,62
