試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2020-01-18,サフィルヴァ北海道,1,,青島賢司,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,1,1,0,100.0
2020-01-18,サフィルヴァ北海道,2,L,神園時,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,14,2,83.3
2020-01-18,サフィルヴァ北海道,3,,河西智洋,3,■,■,■,nan,nan,22,12,2,0.5454545454545454,0.45454545454545453,4.00,1,0,1,0.0,1,0.33,8,0,2,0,-6.2,23,14,7,76.1
2020-01-18,サフィルヴァ北海道,4,,奥田基嗣,3,■,■,■,nan,nan,13,8,0,0.6153846153846154,0.6153846153846154,2.67,0,0,0,-,4,1.33,13,1,1,2,9.6,0,0,0,-
2020-01-18,サフィルヴァ北海道,5,,吉田康祐,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-18,サフィルヴァ北海道,6,,阿部誠樹,2,nan,□,□,nan,nan,7,5,1,0.7142857142857143,0.5714285714285714,2.50,2,2,0,100.0,0,-,3,0,0,0,0.0,0,0,0,-
2020-01-18,サフィルヴァ北海道,7,,笠原佑斗,3,■,■,■,nan,nan,14,5,0,0.35714285714285715,0.35714285714285715,1.67,0,0,0,-,6,2.00,11,0,2,0,-4.5,0,0,0,-
2020-01-18,サフィルヴァ北海道,8,,清水久雄,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,-12.5,1,0,0,0.0
2020-01-18,サフィルヴァ北海道,9,,小林洸,3,■,■,■,nan,nan,17,6,3,0.35294117647058826,0.17647058823529413,2.00,6,0,1,0.0,0,-,11,1,1,1,9.1,0,0,0,-
2020-01-18,サフィルヴァ北海道,10,,三浦拓,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-18,サフィルヴァ北海道,11,,十良澤太一,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,16,2,0,4,18.8,0,0,0,-
2020-01-18,サフィルヴァ北海道,12,,白戸謙伸,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-18,サフィルヴァ北海道,14,,山口拓馬,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-18,サフィルヴァ北海道,17,,森元貴哉,3,■,■,■,nan,nan,40,13,4,0.325,0.225,4.33,8,2,1,25.0,0,-,9,0,1,2,2.8,17,16,1,97.1
2020-01-18,サフィルヴァ北海道,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,113,49,10,0.4336283185840708,0.34513274336283184,16.33,17,4,3,23.5,11,3.67,74,4,8,9,5.7,60,45,10,83.3
