試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-12-14,サフィルヴァ北海道,1,,青島賢司,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2019-12-14,サフィルヴァ北海道,2,L,神園時,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,23,16,4,78.3
2019-12-14,サフィルヴァ北海道,3,,河西智洋,3,■,■,■,nan,nan,18,8,1,0.4444444444444444,0.3888888888888889,2.67,1,0,0,0.0,0,-,10,1,5,0,-2.5,13,5,4,53.8
2019-12-14,サフィルヴァ北海道,4,,奥田基嗣,3,■,■,■,nan,nan,12,7,0,0.5833333333333334,0.5833333333333334,2.33,0,0,0,-,5,1.67,17,1,0,5,13.2,0,0,0,-
2019-12-14,サフィルヴァ北海道,5,,吉田康祐,1,nan,nan,■,nan,nan,3,3,0,1.0,1.0,3.00,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-
2019-12-14,サフィルヴァ北海道,7,,笠原佑斗,3,■,■,□,nan,nan,5,2,0,0.4,0.4,0.67,0,0,0,-,1,0.33,9,1,1,2,13.9,0,0,0,-
2019-12-14,サフィルヴァ北海道,8,,清水久雄,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-14,サフィルヴァ北海道,9,,小林洸,1,□,nan,nan,nan,nan,2,1,0,0.5,0.5,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-14,サフィルヴァ北海道,10,,三浦拓,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-14,サフィルヴァ北海道,11,,十良澤太一,3,■,■,■,nan,nan,1,1,0,1.0,1.0,0.33,0,0,0,-,2,0.67,10,0,0,6,15.0,0,0,0,-
2019-12-14,サフィルヴァ北海道,13,,ブルークインダレ　サレツ,3,■,■,■,nan,nan,37,16,5,0.43243243243243246,0.2972972972972973,5.33,14,5,2,35.7,0,-,9,0,3,1,-5.6,0,0,0,-
2019-12-14,サフィルヴァ北海道,17,,森元貴哉,3,■,■,■,nan,nan,18,7,1,0.3888888888888889,0.3333333333333333,2.33,3,0,0,0.0,0,-,15,0,3,4,1.7,16,8,5,65.6
2019-12-14,サフィルヴァ北海道,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,96,45,7,0.46875,0.3958333333333333,15.00,18,5,2,27.8,8,2.67,75,3,12,19,6.3,52,29,13,68.3
