試合日,年月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2016-02-13,2016-02,ジェイテクトSTINGS,豊田合成トレフェルサ,9,,辰巳正敏,3,■,■,■,,,6,1,0,16.7,16.7,0.33,0,0,0,-,0,-,11,0,0,6,13.6,1,0,0,0.0,1
2016-02-13,2016-02,ジェイテクトSTINGS,豊田合成トレフェルサ,12,L,興梠亮,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-13,2016-02,ジェイテクトSTINGS,豊田合成トレフェルサ,15,,若山智昭,2,,□,■,,,15,7,0,46.7,46.7,3.50,7,4,0,57.1,0,-,5,0,1,2,10.0,0,0,0,-,7
2016-02-13,2016-02,ジェイテクトSTINGS,豊田合成トレフェルサ,16,,久保山尚,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-13,2016-02,ジェイテクトSTINGS,豊田合成トレフェルサ,17,L,本間隆太,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,8,0,40.0,0
2016-02-13,2016-02,ジェイテクトSTINGS,豊田合成トレフェルサ,18,,角田辰徳,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-13,2016-02,ジェイテクトSTINGS,豊田合成トレフェルサ,19,,浅野博亮,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-13,2016-02,ジェイテクトSTINGS,豊田合成トレフェルサ,21,,廣瀬優希,1,,,□,,,2,2,0,100.0,100.0,2.00,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,2
2016-02-13,2016-02,東レアローズ,JTサンダーズ,1,,富松崇彰,4,■,■,■,■,,13,8,1,61.5,53.8,2.00,0,0,0,-,5,1.25,18,0,1,4,5.6,0,0,0,-,13
2016-02-13,2016-02,東レアローズ,JTサンダーズ,3,,伏見大和,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-13,2016-02,東レアローズ,JTサンダーズ,4,,佐野翔,2,□,□,,,,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,0.0,0,0,0,-,0
2016-02-13,2016-02,東レアローズ,JTサンダーズ,5,,米山裕太,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,1,0,33.3,0
2016-02-13,2016-02,東レアローズ,JTサンダーズ,6,L,渡辺俊介,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,25,13,0,52.0,0
2016-02-13,2016-02,東レアローズ,JTサンダーズ,8,L,瀬戸口竜矢,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-13,2016-02,東レアローズ,JTサンダーズ,9,,梅野聡,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-13,2016-02,東レアローズ,JTサンダーズ,10,,星野秀知,4,■,■,■,■,,21,10,2,47.6,38.1,2.50,0,0,0,-,0,-,18,2,2,11,24.2,21,12,0,57.1,12
2016-02-13,2016-02,東レアローズ,JTサンダーズ,14,,ジョルジェフニコラ,4,■,■,■,■,,47,26,4,55.3,46.8,6.50,23,10,3,43.5,1,0.25,14,1,4,7,18.2,4,1,0,25.0,28
2016-02-13,2016-02,東レアローズ,JTサンダーズ,15,,李博,4,■,■,■,■,,9,6,0,66.7,66.7,1.50,0,0,0,-,3,0.75,7,0,1,3,10.7,0,0,0,-,9
2016-02-13,2016-02,東レアローズ,JTサンダーズ,18,,鈴木悠二,4,■,■,■,■,,18,6,1,33.3,27.8,1.50,2,0,0,0.0,2,0.50,16,0,1,11,17.2,18,8,0,44.4,8
2016-02-13,2016-02,東レアローズ,JTサンダーズ,20,,大木貴之,4,□,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,9,0,0,2,5.6,0,0,0,-,0
2016-02-13,2016-02,東レアローズ,JTサンダーズ,21,,藤井直伸,4,■,■,■,■,,1,1,0,100.0,100.0,0.25,0,0,0,-,0,-,12,0,2,5,10.4,0,0,0,-,1
2016-02-13,2016-02,東レアローズ,JTサンダーズ,22,,井手智,2,□,,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,1,0,33.3,0
2016-02-13,2016-02,JTサンダーズ,東レアローズ,1,,安永拓弥,4,■,■,■,■,,3,2,0,66.7,66.7,0.50,0,0,0,-,2,0.50,12,0,2,6,12.5,4,0,0,0.0,4
2016-02-13,2016-02,JTサンダーズ,東レアローズ,2,,町野仁志,3,,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-,0
2016-02-13,2016-02,JTサンダーズ,東レアローズ,3,,深津旭弘,4,■,■,■,■,,1,0,1,0.0,-100.0,-,0,0,0,-,1,0.25,13,0,1,3,5.8,0,0,0,-,1
2016-02-13,2016-02,JTサンダーズ,東レアローズ,4,,中島健太,4,■,■,■,■,,10,6,0,60.0,60.0,1.50,0,0,0,-,2,0.50,15,1,3,6,15.3,2,1,0,50.0,9
2016-02-13,2016-02,JTサンダーズ,東レアローズ,5,,吉岡光大,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-13,2016-02,JTサンダーズ,東レアローズ,7,,越川優,4,■,■,■,■,,27,11,2,40.7,33.3,2.75,2,1,1,50.0,1,0.25,12,0,3,8,16.7,25,15,0,60.0,12
2016-02-13,2016-02,JTサンダーズ,東レアローズ,8,L,久原大輝,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-13,2016-02,JTサンダーズ,東レアローズ,9,,井上俊輔,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-13,2016-02,JTサンダーズ,東レアローズ,11,,安井勇誠,3,■,■,■,,,15,4,1,26.7,20.0,1.33,2,1,0,50.0,0,-,12,0,1,5,10.4,17,7,0,41.2,4
2016-02-13,2016-02,JTサンダーズ,東レアローズ,14,,八子大輔,2,,,□,■,,10,5,0,50.0,50.0,2.50,3,3,0,100.0,0,-,6,1,1,2,25.0,8,2,0,25.0,6
2016-02-13,2016-02,JTサンダーズ,東レアローズ,15,L,唐川大志,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,22,13,0,59.1,0
2016-02-13,2016-02,JTサンダーズ,東レアローズ,16,,塚崎祐平,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-13,2016-02,JTサンダーズ,東レアローズ,18,,ヴィソットレアンドロ,4,■,■,■,■,,56,29,3,51.8,46.4,7.25,25,13,1,52.0,1,0.25,14,0,2,7,12.5,6,3,0,50.0,30
2016-02-13,2016-02,JTサンダーズ,東レアローズ,20,,筧本翔昂,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-13,2016-02,パナソニックパンサーズ,堺ブレイザーズ,1,,清水邦広,3,■,■,■,,,22,11,0,50.0,50.0,3.67,9,4,0,44.4,3,1.00,13,2,1,8,27.7,0,0,0,-,16
2016-02-13,2016-02,パナソニックパンサーズ,堺ブレイザーズ,2,,深津英臣,3,■,■,■,,,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,19,1,2,8,14.7,1,0,0,0.0,2
2016-02-13,2016-02,パナソニックパンサーズ,堺ブレイザーズ,3,,山添信也,3,■,■,■,,,9,5,0,55.6,55.6,1.67,0,0,0,-,3,1.00,11,0,1,4,9.1,0,0,0,-,8
2016-02-13,2016-02,パナソニックパンサーズ,堺ブレイザーズ,5,,渡辺奏吾,3,■,■,■,,,13,6,0,46.2,46.2,2.00,2,1,0,50.0,0,-,9,1,1,4,20.0,9,6,0,66.7,7
2016-02-13,2016-02,パナソニックパンサーズ,堺ブレイザーズ,6,,白澤健児,3,■,■,■,,,7,4,0,57.1,57.1,1.33,0,0,0,-,2,0.67,9,1,0,6,25.6,0,0,0,-,7
2016-02-13,2016-02,パナソニックパンサーズ,堺ブレイザーズ,8,,谷村孝,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-13,2016-02,パナソニックパンサーズ,堺ブレイザーズ,9,,今村貴彦,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-13,2016-02,パナソニックパンサーズ,堺ブレイザーズ,11,,池田政之,2,□,,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-13,2016-02,パナソニックパンサーズ,堺ブレイザーズ,12,,専田和也,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-13,2016-02,パナソニックパンサーズ,堺ブレイザーズ,13,,関田誠大,2,□,,□,,,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,0
2016-02-13,2016-02,パナソニックパンサーズ,堺ブレイザーズ,14,,田城貴之,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-13,2016-02,パナソニックパンサーズ,堺ブレイザーズ,17,L,永野健,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,13,0,76.5,0
2016-02-13,2016-02,パナソニックパンサーズ,堺ブレイザーズ,18,,ダンチアマラウ,3,■,■,■,,,26,18,1,69.2,65.4,6.00,9,8,0,88.9,0,-,9,0,1,4,11.1,17,10,0,58.8,18
2016-02-13,2016-02,パナソニックパンサーズ,堺ブレイザーズ,19,L,合田心平,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-13,2016-02,堺ブレイザーズ,パナソニックパンサーズ,1,,松本慶彦,3,■,■,■,,,5,2,2,40.0,0.0,0.67,0,0,0,-,3,1.00,9,0,0,2,5.6,0,0,0,-,5
2016-02-13,2016-02,堺ブレイザーズ,パナソニックパンサーズ,2,L,井上裕介,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,7,0,58.3,0
2016-02-13,2016-02,堺ブレイザーズ,パナソニックパンサーズ,3,,石島雄介,2,■,■,,,,6,1,1,16.7,0.0,0.50,1,0,0,0.0,1,0.50,3,0,1,1,8.3,17,7,0,41.2,2
2016-02-13,2016-02,堺ブレイザーズ,パナソニックパンサーズ,5,,内藤和也,2,,□,■,,,5,3,1,60.0,40.0,1.50,1,1,0,100.0,0,-,3,0,0,2,16.7,11,7,0,63.6,3
2016-02-13,2016-02,堺ブレイザーズ,パナソニックパンサーズ,6,,ペピチミラン,3,■,■,■,,,35,15,2,42.9,37.1,5.00,10,8,1,80.0,0,-,9,2,2,2,25.6,0,0,0,-,17
2016-02-13,2016-02,堺ブレイザーズ,パナソニックパンサーズ,7,,出耒田敬,3,■,■,■,,,6,5,0,83.3,83.3,1.67,0,0,0,-,0,-,7,0,1,2,7.1,1,0,0,0.0,5
2016-02-13,2016-02,堺ブレイザーズ,パナソニックパンサーズ,8,,佐川翔,3,■,■,■,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,5,0,0,2,10.0,1,0,0,0.0,0
2016-02-13,2016-02,堺ブレイザーズ,パナソニックパンサーズ,10,,千々木駿介,3,■,■,■,,,20,7,2,35.0,25.0,2.33,4,3,0,75.0,0,-,11,0,1,4,9.1,20,10,0,50.0,7
2016-02-13,2016-02,堺ブレイザーズ,パナソニックパンサーズ,11,,伊藤康貴,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,5,1,0,20.0,0
2016-02-13,2016-02,堺ブレイザーズ,パナソニックパンサーズ,12,,横田一義,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-13,2016-02,堺ブレイザーズ,パナソニックパンサーズ,13,,松岡祐太,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-13,2016-02,堺ブレイザーズ,パナソニックパンサーズ,15,,木村泰輔,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-13,2016-02,堺ブレイザーズ,パナソニックパンサーズ,16,L,今富稜介,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-13,2016-02,堺ブレイザーズ,パナソニックパンサーズ,19,,今村駿,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2016-02-14,2016-02,豊田合成トレフェルサ,JTサンダーズ,1,,山田脩造,2,□,□,,,,3,1,0,33.3,33.3,0.50,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,1
2016-02-14,2016-02,豊田合成トレフェルサ,JTサンダーズ,2,,山近哲,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-14,2016-02,豊田合成トレフェルサ,JTサンダーズ,3,,重村健太,3,,□,□,,□,0,0,0,,,-,0,0,0,-,1,0.33,0,0,0,0,-,0,0,0,-,1
2016-02-14,2016-02,豊田合成トレフェルサ,JTサンダーズ,4,,内山正平,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,4,0.80,14,0,0,2,3.6,0,0,0,-,4
2016-02-14,2016-02,豊田合成トレフェルサ,JTサンダーズ,5,,前田一誠,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-14,2016-02,豊田合成トレフェルサ,JTサンダーズ,6,,近裕崇,5,■,■,■,■,■,14,8,0,57.1,57.1,1.60,0,0,0,-,2,0.40,18,1,2,6,13.9,1,0,0,0.0,11
2016-02-14,2016-02,豊田合成トレフェルサ,JTサンダーズ,7,,白岩直也,5,■,■,■,■,■,12,4,3,33.3,8.3,0.80,0,0,0,-,0,-,12,0,2,4,8.3,30,19,0,63.3,4
2016-02-14,2016-02,豊田合成トレフェルサ,JTサンダーズ,8,,井上崇昭,2,,,□,,□,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2016-02-14,2016-02,豊田合成トレフェルサ,JTサンダーズ,10,L,古賀幸一郎,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,29,23,0,79.3,0
2016-02-14,2016-02,豊田合成トレフェルサ,JTサンダーズ,12,,高松卓矢,5,■,■,■,■,■,22,7,2,31.8,22.7,1.40,0,0,0,-,1,0.20,21,0,4,6,7.1,15,7,0,46.7,8
2016-02-14,2016-02,豊田合成トレフェルサ,JTサンダーズ,13,,岡本秀明,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,6,2,0,33.3,0
2016-02-14,2016-02,豊田合成トレフェルサ,JTサンダーズ,15,,オムルチェンイゴール,5,■,■,■,■,■,69,35,6,50.7,42.0,7.00,28,15,4,53.6,2,0.40,27,6,4,18,35.2,0,0,0,-,43
2016-02-14,2016-02,豊田合成トレフェルサ,JTサンダーズ,20,L,川口太一,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-14,2016-02,豊田合成トレフェルサ,JTサンダーズ,22,,傳田亮太,5,■,■,■,■,■,10,6,0,60.0,60.0,1.20,0,0,0,-,0,-,17,0,3,6,8.8,0,0,0,-,6
2016-02-14,2016-02,JTサンダーズ,豊田合成トレフェルサ,1,,安永拓弥,2,■,■,,,,3,0,0,0.0,0.0,-,0,0,0,-,0,-,4,0,1,0,0.0,0,0,0,-,0
2016-02-14,2016-02,JTサンダーズ,豊田合成トレフェルサ,2,,町野仁志,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-14,2016-02,JTサンダーズ,豊田合成トレフェルサ,3,,深津旭弘,5,■,■,■,■,■,1,0,0,0.0,0.0,-,0,0,0,-,2,0.40,12,0,0,3,6.2,0,0,0,-,2
2016-02-14,2016-02,JTサンダーズ,豊田合成トレフェルサ,4,,中島健太,5,■,■,■,■,■,6,5,0,83.3,83.3,1.00,0,0,0,-,1,0.20,12,1,2,5,18.8,0,0,0,-,7
2016-02-14,2016-02,JTサンダーズ,豊田合成トレフェルサ,5,,吉岡光大,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-14,2016-02,JTサンダーズ,豊田合成トレフェルサ,6,,菅直哉,3,□,,□,□,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2016-02-14,2016-02,JTサンダーズ,豊田合成トレフェルサ,7,,越川優,5,■,■,■,■,■,33,16,2,48.5,42.4,3.20,1,0,1,0.0,1,0.20,18,1,4,7,14.2,29,18,0,62.1,18
2016-02-14,2016-02,JTサンダーズ,豊田合成トレフェルサ,8,L,久原大輝,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-14,2016-02,JTサンダーズ,豊田合成トレフェルサ,11,,安井勇誠,2,,,,□,□,2,1,0,50.0,50.0,0.50,0,0,0,-,0,-,1,0,0,0,0.0,6,3,0,50.0,1
2016-02-14,2016-02,JTサンダーズ,豊田合成トレフェルサ,14,,八子大輔,5,■,■,■,■,■,24,8,3,33.3,20.8,1.60,2,1,0,50.0,0,-,14,0,3,4,7.1,29,13,0,44.8,8
2016-02-14,2016-02,JTサンダーズ,豊田合成トレフェルサ,15,L,唐川大志,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,28,17,0,60.7,0
2016-02-14,2016-02,JTサンダーズ,豊田合成トレフェルサ,16,,塚崎祐平,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-14,2016-02,JTサンダーズ,豊田合成トレフェルサ,18,,ヴィソットレアンドロ,5,■,■,■,■,■,57,27,7,47.4,35.1,5.40,30,14,2,46.7,0,-,27,4,6,8,21.5,2,0,0,0.0,31
2016-02-14,2016-02,JTサンダーズ,豊田合成トレフェルサ,20,,筧本翔昂,4,,□,■,■,■,3,1,0,33.3,33.3,0.25,0,0,0,-,2,0.50,12,1,0,3,14.6,0,0,0,-,4
2016-02-14,2016-02,東レアローズ,ジェイテクトSTINGS,1,,富松崇彰,4,■,■,■,■,,12,8,0,66.7,66.7,2.00,0,0,0,-,4,1.00,11,1,0,3,14.1,0,0,0,-,13
2016-02-14,2016-02,東レアローズ,ジェイテクトSTINGS,3,,伏見大和,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-14,2016-02,東レアローズ,ジェイテクトSTINGS,4,,佐野翔,4,□,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,4,1,1,2,32.5,0,0,0,-,1
2016-02-14,2016-02,東レアローズ,ジェイテクトSTINGS,5,,米山裕太,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-14,2016-02,東レアローズ,ジェイテクトSTINGS,6,L,渡辺俊介,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,30,22,0,73.3,0
2016-02-14,2016-02,東レアローズ,ジェイテクトSTINGS,8,L,瀬戸口竜矢,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-14,2016-02,東レアローズ,ジェイテクトSTINGS,9,,梅野聡,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-14,2016-02,東レアローズ,ジェイテクトSTINGS,10,,星野秀知,4,■,■,■,■,,18,9,2,50.0,38.9,2.25,0,0,0,-,3,0.75,15,1,5,6,15.3,19,7,0,36.8,13
2016-02-14,2016-02,東レアローズ,ジェイテクトSTINGS,14,,ジョルジェフニコラ,4,■,■,■,■,,38,15,3,39.5,31.6,3.75,19,6,2,31.6,2,0.50,17,1,3,5,13.2,1,0,0,0.0,18
2016-02-14,2016-02,東レアローズ,ジェイテクトSTINGS,15,,李博,4,■,■,■,■,,10,4,3,40.0,10.0,1.00,0,0,0,-,3,0.75,6,0,1,1,4.2,0,0,0,-,7
2016-02-14,2016-02,東レアローズ,ジェイテクトSTINGS,18,,鈴木悠二,4,■,■,■,■,,20,12,0,60.0,60.0,3.00,1,1,0,100.0,0,-,26,3,2,13,22.5,11,7,0,63.6,15
2016-02-14,2016-02,東レアローズ,ジェイテクトSTINGS,20,,大木貴之,4,□,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,5,0,1,1,5.0,0,0,0,-,0
2016-02-14,2016-02,東レアローズ,ジェイテクトSTINGS,21,,藤井直伸,4,■,■,■,■,,0,0,0,,,-,0,0,0,-,1,0.25,14,0,1,5,8.9,1,0,0,0.0,1
2016-02-14,2016-02,東レアローズ,ジェイテクトSTINGS,22,,井手智,4,□,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,4,0,40.0,0
2016-02-14,2016-02,ジェイテクトSTINGS,東レアローズ,1,,カジースキマテイ,4,■,■,■,■,,36,20,0,55.6,55.6,5.00,4,3,0,75.0,4,1.00,16,1,5,7,17.2,25,13,0,52.0,25
2016-02-14,2016-02,ジェイテクトSTINGS,東レアローズ,2,,金丸晃大,4,■,■,■,■,,8,4,1,50.0,37.5,1.00,0,0,0,-,3,0.75,11,0,1,4,9.1,0,0,0,-,7
2016-02-14,2016-02,ジェイテクトSTINGS,東レアローズ,4,,古田史郎,2,■,■,,,,16,6,2,37.5,25.0,3.00,8,2,2,25.0,0,-,4,0,2,1,6.2,0,0,0,-,6
2016-02-14,2016-02,ジェイテクトSTINGS,東レアローズ,5,,清野真一,4,□,□,■,■,,24,10,3,41.7,29.2,2.50,11,3,3,27.3,0,-,16,1,4,7,15.9,0,0,0,-,11
2016-02-14,2016-02,ジェイテクトSTINGS,東レアローズ,6,,高橋慎治,4,■,■,■,■,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,11,0,2,2,4.5,0,0,0,-,0
2016-02-14,2016-02,ジェイテクトSTINGS,東レアローズ,7,,高橋和人,2,■,■,,,,10,5,3,50.0,20.0,2.50,2,1,1,50.0,0,-,5,0,2,1,5.0,15,7,0,46.7,5
2016-02-14,2016-02,ジェイテクトSTINGS,東レアローズ,9,,辰巳正敏,4,■,■,■,■,,6,2,1,33.3,16.7,0.50,0,0,0,-,1,0.25,20,3,2,6,19.5,1,1,0,100.0,6
