試合日,年月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2021-01-16,2021-01,千葉ZELVA,クボタスピアーズ,6,L,野澤辰義,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,10,8,70.0,0
2021-01-16,2021-01,千葉ZELVA,クボタスピアーズ,7,,齋藤貴紀,4,□,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,5,0,1,2,5.0,0,0,0,-,0
2021-01-16,2021-01,千葉ZELVA,クボタスピアーズ,8,,村松俊輔,4,■,■,■,■,,62,32,5,51.6,43.5,8.00,28,14,3,50.0,1,0.25,13,0,1,1,0.0,0,0,0,-,33
2021-01-16,2021-01,千葉ZELVA,クボタスピアーズ,11,,福澤直己,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-16,2021-01,千葉ZELVA,クボタスピアーズ,12,,大町和幸,4,■,■,■,■,,20,6,1,30.0,25.0,1.50,0,0,0,-,1,0.25,17,0,1,6,7.4,18,9,4,61.1,7
2021-01-16,2021-01,千葉ZELVA,クボタスピアーズ,14,,紀之定俊輔,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-16,2021-01,千葉ZELVA,クボタスピアーズ,18,,高田晋作,4,□,□,□,□,,4,4,0,100.0,100.0,1.00,0,0,0,-,0,-,0,0,0,0,-,11,6,5,77.3,4
2021-01-16,2021-01,千葉ZELVA,クボタスピアーズ,20,,杉崎大和,4,■,■,■,■,,32,9,3,28.1,18.8,2.25,6,1,2,16.7,1,0.25,15,2,3,3,13.3,37,20,12,70.3,12
2021-01-16,2021-01,千葉ZELVA,クボタスピアーズ,21,,上田日登,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-16,2021-01,千葉ZELVA,クボタスピアーズ,23,,羽富琉偉,1,,,,□,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2021-01-16,2021-01,クボタスピアーズ,千葉ZELVA,1,,鎌苅翔,4,■,■,■,■,,28,11,2,39.3,32.1,2.75,0,0,0,-,2,0.50,13,0,0,0,0.0,1,1,0,100.0,13
2021-01-16,2021-01,クボタスピアーズ,千葉ZELVA,2,,赤松圭介,3,■,■,□,,,18,5,2,27.8,16.7,1.67,4,1,1,25.0,0,-,8,1,2,3,15.6,0,0,0,-,6
2021-01-16,2021-01,クボタスピアーズ,千葉ZELVA,3,L,早瀬川雄也,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,27,11,10,59.3,0
2021-01-16,2021-01,クボタスピアーズ,千葉ZELVA,4,,岡崎誠,4,■,■,■,■,,31,11,3,35.5,25.8,2.75,1,0,0,0.0,0,-,17,1,4,4,5.9,12,4,3,45.8,12
2021-01-16,2021-01,クボタスピアーズ,千葉ZELVA,5,,丸一達也,3,■,■,■,,,13,5,2,38.5,23.1,1.67,0,0,0,-,0,-,9,0,1,0,-2.8,1,1,0,100.0,5
2021-01-16,2021-01,クボタスピアーズ,千葉ZELVA,6,,阪根彩斗,3,,□,■,■,,18,9,1,50.0,44.4,3.00,3,1,0,33.3,1,0.33,13,0,0,3,5.8,4,2,0,50.0,10
2021-01-16,2021-01,クボタスピアーズ,千葉ZELVA,7,,蓑田蓮,4,□,■,■,■,,0,0,0,,,-,0,0,0,-,2,0.50,10,0,1,0,-2.5,0,0,0,-,2
2021-01-16,2021-01,クボタスピアーズ,千葉ZELVA,8,,野口拓朗,4,■,■,■,■,,28,12,1,42.9,39.3,3.00,0,0,0,-,2,0.50,11,0,0,2,4.5,31,19,4,67.7,14
2021-01-16,2021-01,クボタスピアーズ,千葉ZELVA,9,,田中誠,2,■,,,□,,1,1,0,100.0,100.0,0.50,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,1
2021-01-16,2021-01,クボタスピアーズ,千葉ZELVA,10,L,寺田晃聖,2,〇,〇,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,0,0,0.0,0
2021-01-16,2021-01,クボタスピアーズ,千葉ZELVA,12,,籠樹,2,,,□,□,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2021-01-16,2021-01,クボタスピアーズ,千葉ZELVA,14,,守山巧,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-16,2021-01,クボタスピアーズ,千葉ZELVA,16,,谷口裕太郎,2,,,□,■,,7,2,0,28.6,28.6,1.00,0,0,0,-,0,-,7,0,0,0,0.0,3,2,1,83.3,2
2021-01-16,2021-01,クボタスピアーズ,千葉ZELVA,17,,田中伸哉,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2021-01-17,2021-01,奈良ドリーマーズ,クボタスピアーズ,1,,渡邊徹,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2021-01-17,2021-01,奈良ドリーマーズ,クボタスピアーズ,2,,言上真一,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-17,2021-01,奈良ドリーマーズ,クボタスピアーズ,4,,下町浩二,3,■,■,■,,,7,3,1,42.9,28.6,1.00,0,0,0,-,1,0.33,15,0,0,4,6.7,0,0,0,-,4
2021-01-17,2021-01,奈良ドリーマーズ,クボタスピアーズ,6,,中山雄介,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-17,2021-01,奈良ドリーマーズ,クボタスピアーズ,7,,有津翔太,3,■,■,■,,,17,8,1,47.1,41.2,2.67,0,0,0,-,2,0.67,9,0,1,1,0.0,0,0,0,-,10
2021-01-17,2021-01,奈良ドリーマーズ,クボタスピアーズ,9,,高橋和希,3,■,■,■,,,3,1,0,33.3,33.3,0.33,0,0,0,-,0,-,8,0,1,2,3.1,3,0,2,33.3,1
2021-01-17,2021-01,奈良ドリーマーズ,クボタスピアーズ,12,,川村幸司,3,■,■,■,,,17,7,2,41.2,29.4,2.33,2,0,0,0.0,0,-,9,0,1,1,0.0,27,10,9,53.7,7
2021-01-17,2021-01,奈良ドリーマーズ,クボタスピアーズ,14,L,杉谷祐磨,1,,〇,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-17,2021-01,奈良ドリーマーズ,クボタスピアーズ,15,,上竣,3,■,■,■,,,31,17,1,54.8,51.6,5.67,17,9,1,52.9,1,0.33,12,1,4,6,12.5,0,0,0,-,19
2021-01-17,2021-01,奈良ドリーマーズ,クボタスピアーズ,16,,片野坂拓人,3,■,■,■,,,27,7,5,25.9,7.4,2.33,4,1,0,25.0,0,-,12,0,2,6,8.3,17,9,5,67.6,7
2021-01-17,2021-01,奈良ドリーマーズ,クボタスピアーズ,17,,碩幸輝,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2021-01-17,2021-01,奈良ドリーマーズ,クボタスピアーズ,18,,南本大貴,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-17,2021-01,奈良ドリーマーズ,クボタスピアーズ,19,L,石渡瑛法,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,10,8,66.7,0
2021-01-17,2021-01,クボタスピアーズ,奈良ドリーマーズ,1,,鎌苅翔,3,■,■,■,,,18,8,0,44.4,44.4,2.67,0,0,0,-,5,1.67,9,0,0,0,0.0,0,0,0,-,13
2021-01-17,2021-01,クボタスピアーズ,奈良ドリーマーズ,2,,赤松圭介,3,■,■,■,,,34,17,2,50.0,44.1,5.67,14,5,1,35.7,0,-,10,2,0,5,32.5,0,0,0,-,19
2021-01-17,2021-01,クボタスピアーズ,奈良ドリーマーズ,3,L,早瀬川雄也,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,5,6,50.0,0
2021-01-17,2021-01,クボタスピアーズ,奈良ドリーマーズ,4,,岡崎誠,3,■,■,■,,,17,6,0,35.3,35.3,2.00,1,0,0,0.0,1,0.33,11,1,5,1,0.0,2,0,0,0.0,8
2021-01-17,2021-01,クボタスピアーズ,奈良ドリーマーズ,5,,丸一達也,3,■,■,■,,,7,5,1,71.4,57.1,1.67,0,0,0,-,4,1.33,14,0,2,3,1.8,0,0,0,-,9
2021-01-17,2021-01,クボタスピアーズ,奈良ドリーマーズ,6,,阪根彩斗,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-17,2021-01,クボタスピアーズ,奈良ドリーマーズ,7,,蓑田蓮,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-17,2021-01,クボタスピアーズ,奈良ドリーマーズ,8,,野口拓朗,3,■,■,■,,,11,2,1,18.2,9.1,0.67,0,0,0,-,1,0.33,11,0,0,0,0.0,40,15,12,52.5,3
2021-01-17,2021-01,クボタスピアーズ,奈良ドリーマーズ,9,,田中誠,3,■,■,■,,,1,0,0,0.0,0.0,-,0,0,0,-,2,0.67,18,0,0,5,6.9,0,0,0,-,2
2021-01-17,2021-01,クボタスピアーズ,奈良ドリーマーズ,10,L,寺田晃聖,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-17,2021-01,クボタスピアーズ,奈良ドリーマーズ,12,,籠樹,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,3,1,1,1,33.3,0,0,0,-,1
2021-01-17,2021-01,クボタスピアーズ,奈良ドリーマーズ,14,,守山巧,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2021-01-17,2021-01,クボタスピアーズ,奈良ドリーマーズ,16,,谷口裕太郎,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-17,2021-01,クボタスピアーズ,奈良ドリーマーズ,17,,田中伸哉,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-17,2021-01,近畿クラブスフィーダ,千葉ZELVA,1,,山本映樹,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-,0
2021-01-17,2021-01,近畿クラブスフィーダ,千葉ZELVA,3,,河戸俊亮,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-17,2021-01,近畿クラブスフィーダ,千葉ZELVA,4,,北村將,2,□,,□,,,0,0,0,,,-,0,0,0,-,0,-,6,0,0,3,12.5,2,0,2,50.0,0
2021-01-17,2021-01,近畿クラブスフィーダ,千葉ZELVA,6,,江崎闘愛,2,■,■,,,,18,9,0,50.0,50.0,4.50,5,2,0,40.0,1,0.50,4,0,2,1,-6.2,0,0,0,-,10
2021-01-17,2021-01,近畿クラブスフィーダ,千葉ZELVA,9,,中野倭,3,■,■,■,,,2,2,0,100.0,100.0,0.67,0,0,0,-,2,0.67,15,0,1,3,3.3,0,0,0,-,4
2021-01-17,2021-01,近畿クラブスフィーダ,千葉ZELVA,11,,本多駿,3,■,■,■,,,8,4,1,50.0,37.5,1.33,1,1,0,100.0,2,0.67,8,0,0,1,3.1,8,4,2,62.5,6
2021-01-17,2021-01,近畿クラブスフィーダ,千葉ZELVA,12,,中田雄大,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2021-01-17,2021-01,近畿クラブスフィーダ,千葉ZELVA,13,,那須野裕進,1,■,,,,,2,1,0,50.0,50.0,1.00,0,0,0,-,1,1.00,3,0,0,1,8.3,0,0,0,-,2
2021-01-17,2021-01,近畿クラブスフィーダ,千葉ZELVA,16,L,大原悠,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,9,1,73.1,0
2021-01-17,2021-01,近畿クラブスフィーダ,千葉ZELVA,18,,後藤陸翔,3,■,■,□,,,10,7,0,70.0,70.0,2.33,2,1,0,50.0,3,1.00,10,0,1,4,7.5,14,6,5,60.7,10
2021-01-17,2021-01,近畿クラブスフィーダ,千葉ZELVA,19,,中西武琉,1,,,■,,,8,4,3,50.0,12.5,4.00,4,1,3,25.0,0,-,4,0,0,2,12.5,5,2,1,50.0,4
2021-01-17,2021-01,近畿クラブスフィーダ,千葉ZELVA,22,,フランシスムヤカバング,3,■,■,■,,,8,7,1,87.5,75.0,2.33,0,0,0,-,1,0.33,5,0,2,1,-5.0,0,0,0,-,8
2021-01-17,2021-01,近畿クラブスフィーダ,千葉ZELVA,29,,江口颯人,2,,□,■,,,7,4,0,57.1,57.1,2.00,2,1,0,50.0,2,1.00,6,0,0,1,4.2,0,0,0,-,6
2021-01-17,2021-01,近畿クラブスフィーダ,千葉ZELVA,30,,丸尾翔太,2,,■,■,,,7,4,0,57.1,57.1,2.00,0,0,0,-,0,-,8,0,0,0,0.0,0,0,0,-,4
2021-01-17,2021-01,千葉ZELVA,近畿クラブスフィーダ,2,,山田誠幸,3,■,■,■,,,5,3,0,60.0,60.0,1.00,0,0,0,-,2,0.67,5,0,1,1,0.0,0,0,0,-,5
2021-01-17,2021-01,千葉ZELVA,近畿クラブスフィーダ,4,,橋本大海,3,■,■,■,,,17,7,0,41.2,41.2,2.33,0,0,0,-,2,0.67,10,1,3,2,7.5,2,1,0,50.0,10
2021-01-17,2021-01,千葉ZELVA,近畿クラブスフィーダ,5,,板橋健之,3,■,■,■,,,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,8,0,1,1,0.0,0,0,0,-,1
2021-01-17,2021-01,千葉ZELVA,近畿クラブスフィーダ,6,L,野澤辰義,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,6,5,53.1,0
2021-01-17,2021-01,千葉ZELVA,近畿クラブスフィーダ,7,,齋藤貴紀,2,□,,□,,,0,0,0,,,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-,0
2021-01-17,2021-01,千葉ZELVA,近畿クラブスフィーダ,8,,村松俊輔,3,■,■,■,,,33,12,6,36.4,18.2,4.00,10,5,2,50.0,0,-,7,0,0,1,3.6,2,1,0,50.0,12
2021-01-17,2021-01,千葉ZELVA,近畿クラブスフィーダ,11,,福澤直己,3,□,□,■,,,5,0,1,0.0,-20.0,-,2,0,0,0.0,0,-,1,0,0,0,0.0,0,0,0,-,0
2021-01-17,2021-01,千葉ZELVA,近畿クラブスフィーダ,12,,大町和幸,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-17,2021-01,千葉ZELVA,近畿クラブスフィーダ,14,,紀之定俊輔,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2021-01-17,2021-01,千葉ZELVA,近畿クラブスフィーダ,18,,高田晋作,3,■,■,■,,,19,9,1,47.4,42.1,3.00,0,0,0,-,0,-,9,1,2,2,11.1,19,5,9,50.0,10
2021-01-17,2021-01,千葉ZELVA,近畿クラブスフィーダ,20,,杉崎大和,3,■,■,□,,,15,4,0,26.7,26.7,1.33,2,0,0,0.0,0,-,8,0,3,3,0.0,29,11,13,60.3,4
2021-01-17,2021-01,千葉ZELVA,近畿クラブスフィーダ,21,,上田日登,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-17,2021-01,千葉ZELVA,近畿クラブスフィーダ,23,,羽富琉偉,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2021-02-06,2021-02,クボタスピアーズ,近畿クラブスフィーダ,1,,鎌苅翔,4,■,■,■,■,,15,8,1,53.3,46.7,2.00,1,0,0,0.0,2,0.50,13,0,0,4,7.7,2,0,1,25.0,10
2021-02-06,2021-02,クボタスピアーズ,近畿クラブスフィーダ,2,,赤松圭介,4,■,■,■,■,,58,32,7,55.2,43.1,8.00,18,8,4,44.4,2,0.50,11,0,4,3,-2.3,0,0,0,-,34
2021-02-06,2021-02,クボタスピアーズ,近畿クラブスフィーダ,3,L,早瀬川雄也,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,7,8,61.1,0
2021-02-06,2021-02,クボタスピアーズ,近畿クラブスフィーダ,4,,岡崎誠,4,■,■,■,■,,15,6,2,40.0,26.7,1.50,0,0,0,-,2,0.50,14,0,1,4,5.4,5,3,0,60.0,8
2021-02-06,2021-02,クボタスピアーズ,近畿クラブスフィーダ,5,,丸一達也,4,■,■,■,■,,16,5,0,31.2,31.2,1.25,0,0,0,-,2,0.50,14,0,2,2,0.0,0,0,0,-,7
2021-02-06,2021-02,クボタスピアーズ,近畿クラブスフィーダ,6,,阪根彩斗,2,,□,,□,,3,0,1,0.0,-33.3,-,0,0,0,-,0,-,5,0,1,0,-5.0,3,1,2,66.7,0
2021-02-06,2021-02,クボタスピアーズ,近畿クラブスフィーダ,7,,蓑田蓮,3,,□,□,■,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,7,0,0,0,0.0,0,0,0,-,0
2021-02-06,2021-02,クボタスピアーズ,近畿クラブスフィーダ,8,,野口拓朗,2,■,■,,,,6,2,0,33.3,33.3,1.00,0,0,0,-,1,0.50,6,0,1,1,0.0,32,18,3,60.9,3
2021-02-06,2021-02,クボタスピアーズ,近畿クラブスフィーダ,9,,田中誠,3,■,■,■,,,2,1,0,50.0,50.0,0.33,0,0,0,-,2,0.67,9,1,1,3,16.7,2,0,0,0.0,4
2021-02-06,2021-02,クボタスピアーズ,近畿クラブスフィーダ,10,L,寺田晃聖,1,,,,〇,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,1,4,42.9,0
2021-02-06,2021-02,クボタスピアーズ,近畿クラブスフィーダ,12,,籠樹,2,□,,,□,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2021-02-06,2021-02,クボタスピアーズ,近畿クラブスフィーダ,14,,守山巧,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-02-06,2021-02,クボタスピアーズ,近畿クラブスフィーダ,16,,谷口裕太郎,2,,,□,□,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-,0
2021-02-06,2021-02,クボタスピアーズ,近畿クラブスフィーダ,17,,田中伸哉,3,,□,■,■,,10,1,2,10.0,-10.0,0.33,0,0,0,-,1,0.33,8,0,0,1,3.1,17,15,1,91.2,2
2021-02-06,2021-02,近畿クラブスフィーダ,クボタスピアーズ,0,,東野朋慶,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,4,0,1,1,0.0,0,0,0,-,0
2021-02-06,2021-02,近畿クラブスフィーダ,クボタスピアーズ,2,,中村洸稀,4,■,■,■,■,,37,19,3,51.4,43.2,4.75,3,2,1,66.7,1,0.25,11,0,2,3,2.3,2,1,0,50.0,20
2021-02-06,2021-02,近畿クラブスフィーダ,クボタスピアーズ,3,,河戸俊亮,2,■,,,■,,5,1,1,20.0,0.0,0.50,0,0,0,-,1,0.50,5,0,0,0,0.0,0,0,0,-,2
2021-02-06,2021-02,近畿クラブスフィーダ,クボタスピアーズ,4,,北村將,4,□,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,6,0,0,1,4.2,4,2,1,62.5,0
2021-02-06,2021-02,近畿クラブスフィーダ,クボタスピアーズ,6,,江崎闘愛,1,,,□,,,2,1,0,50.0,50.0,1.00,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,1
2021-02-06,2021-02,近畿クラブスフィーダ,クボタスピアーズ,9,,中野倭,3,,■,■,■,,2,1,0,50.0,50.0,0.33,0,0,0,-,0,-,18,0,0,3,4.2,0,0,0,-,1
2021-02-06,2021-02,近畿クラブスフィーダ,クボタスピアーズ,11,,本多駿,4,■,■,■,■,,32,12,2,37.5,31.2,3.00,11,4,2,36.4,1,0.25,15,0,1,6,8.3,7,3,2,57.1,13
2021-02-06,2021-02,近畿クラブスフィーダ,クボタスピアーズ,12,,中田雄大,3,■,□,,□,,0,0,0,,,-,0,0,0,-,0,-,7,0,0,1,3.6,0,0,0,-,0
2021-02-06,2021-02,近畿クラブスフィーダ,クボタスピアーズ,13,,那須野裕進,2,■,■,,,,7,2,0,28.6,28.6,1.00,0,0,0,-,2,1.00,4,0,0,0,0.0,0,0,0,-,4
