試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2021-01-17,近畿クラブスフィーダ,千葉ZELVA,1,,山本映樹,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-,0
2021-01-17,近畿クラブスフィーダ,千葉ZELVA,3,,河戸俊亮,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-17,近畿クラブスフィーダ,千葉ZELVA,4,,北村將,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,0,3,12.5,2,0,2,50.0,0
2021-01-17,近畿クラブスフィーダ,千葉ZELVA,6,,江崎闘愛,2,■,■,nan,nan,nan,18,9,0,50.0,50.0,4.50,5,2,0,40.0,1,0.50,4,0,2,1,-6.2,0,0,0,-,10
2021-01-17,近畿クラブスフィーダ,千葉ZELVA,9,,中野倭,3,■,■,■,nan,nan,2,2,0,100.0,100.0,0.67,0,0,0,-,2,0.67,15,0,1,3,3.3,0,0,0,-,4
2021-01-17,近畿クラブスフィーダ,千葉ZELVA,11,,本多駿,3,■,■,■,nan,nan,8,4,1,50.0,37.5,1.33,1,1,0,100.0,2,0.67,8,0,0,1,3.1,8,4,2,62.5,6
2021-01-17,近畿クラブスフィーダ,千葉ZELVA,12,,中田雄大,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2021-01-17,近畿クラブスフィーダ,千葉ZELVA,13,,那須野裕進,1,■,nan,nan,nan,nan,2,1,0,50.0,50.0,1.00,0,0,0,-,1,1.00,3,0,0,1,8.3,0,0,0,-,2
2021-01-17,近畿クラブスフィーダ,千葉ZELVA,16,L,大原悠,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,9,1,73.1,0
2021-01-17,近畿クラブスフィーダ,千葉ZELVA,18,,後藤陸翔,3,■,■,□,nan,nan,10,7,0,70.0,70.0,2.33,2,1,0,50.0,3,1.00,10,0,1,4,7.5,14,6,5,60.7,10
2021-01-17,近畿クラブスフィーダ,千葉ZELVA,19,,中西武琉,1,nan,nan,■,nan,nan,8,4,3,50.0,12.5,4.00,4,1,3,25.0,0,-,4,0,0,2,12.5,5,2,1,50.0,4
2021-01-17,近畿クラブスフィーダ,千葉ZELVA,22,,フランシスムヤカバング,3,■,■,■,nan,nan,8,7,1,87.5,75.0,2.33,0,0,0,-,1,0.33,5,0,2,1,-5.0,0,0,0,-,8
2021-01-17,近畿クラブスフィーダ,千葉ZELVA,29,,江口颯人,2,nan,□,■,nan,nan,7,4,0,57.1,57.1,2.00,2,1,0,50.0,2,1.00,6,0,0,1,4.2,0,0,0,-,6
2021-01-17,近畿クラブスフィーダ,千葉ZELVA,30,,丸尾翔太,2,nan,■,■,nan,nan,7,4,0,57.1,57.1,2.00,0,0,0,-,0,-,8,0,0,0,0.0,0,0,0,-,4
2021-01-17,近畿クラブスフィーダ,千葉ZELVA,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,70,42,5,60.0,52.9,14.00,14,6,3,42.9,12,4.00,74,0,6,17,3.7,42,21,11,63.1,54
