試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-03-07,PFUブルーキャッツ,2,,瀬戸杏華,1,nan,■,nan,nan,nan,6,2,0,33.3,33.3,2.00,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,,,,,,,,
2021-03-07,PFUブルーキャッツ,3,L,森田茉莉,4,●,nan,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,6,7,52.8,,,,,,,,
2021-03-07,PFUブルーキャッツ,4,,ジャラットハタイラット,4,■,nan,■,■,■,7,2,1,28.6,14.3,0.50,0,0,0,-,1,0.25,17,2,3,7,17.6,0,0,0,-,,,,,,,,
2021-03-07,PFUブルーキャッツ,6,,村上華澄,1,■,nan,nan,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,5,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-03-07,PFUブルーキャッツ,7,,合屋咲希,1,nan,■,nan,nan,nan,1,1,0,100.0,100.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-03-07,PFUブルーキャッツ,8,,高相みな実,4,■,nan,■,■,■,29,17,1,58.6,55.2,4.25,1,0,0,0.0,1,0.25,14,3,2,3,23.2,29,10,9,50.0,,,,,,,,
2021-03-07,PFUブルーキャッツ,9,,山下遥香,5,□,■,■,■,□,0,0,0,,,-,0,0,0,-,1,0.20,10,0,1,4,7.5,2,0,0,0.0,,,,,,,,
2021-03-07,PFUブルーキャッツ,10,,綿引菜都美,4,nan,■,■,■,■,9,1,1,11.1,0.0,0.25,0,0,0,-,2,0.50,13,1,0,3,13.5,0,0,0,-,,,,,,,,
2021-03-07,PFUブルーキャッツ,11,,堀口あやか,2,nan,■,nan,□,nan,11,3,0,27.3,27.3,1.50,3,1,0,33.3,0,-,5,0,0,2,10.0,5,3,0,60.0,,,,,,,,
2021-03-07,PFUブルーキャッツ,13,,津賀菜緒,4,■,nan,□,□,□,10,4,0,40.0,40.0,1.00,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,,,,,,,,
2021-03-07,PFUブルーキャッツ,14,,島畑奈緒子,5,■,□,□,□,■,1,0,0,0.0,0.0,-,0,0,0,-,0,-,8,0,2,3,3.1,0,0,0,-,,,,,,,,
2021-03-07,PFUブルーキャッツ,18,,アコスタロスランディ,5,■,■,■,■,■,53,27,3,50.9,45.3,5.40,7,3,1,42.9,1,0.20,16,0,3,1,-3.1,10,6,2,70.0,,,,,,,,
2021-03-07,PFUブルーキャッツ,33,L,和才奈々美,2,nan,●,nan,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,3,2,80.0,,,,,,,,
2021-03-07,PFUブルーキャッツ,35,,志摩美古都,5,□,□,■,■,■,27,12,1,44.4,40.7,2.40,2,1,0,50.0,0,-,11,1,0,2,13.6,26,16,6,73.1,,,,,,,,
2021-03-07,PFUブルーキャッツ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,156,69,7,44.2,39.7,13.80,13,5,1,38.5,6,1.20,104,7,11,27,10.6,95,44,26,60.0,165,72,7,43.6,7,1.40,8.8,53.2
