試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2008-04-05,サントリーサンバーズ,1,,山村宏太,3,■,■,■,nan,nan,9,7,0,0.7777777777777778,0.7777777777777778,2.33,0,0,0,-,1,0.33,15,0,1,5,8.3,0,0,0,-
2008-04-05,サントリーサンバーズ,3,,坂本雄一郎,3,■,■,■,nan,nan,8,7,0,0.875,0.875,2.33,0,0,0,-,4,1.33,10,0,0,6,15.0,1,1,0,100.0
2008-04-05,サントリーサンバーズ,4,,吉田譲,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,2,12.5,0,0,0,-
2008-04-05,サントリーサンバーズ,6,,栗原圭介,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,9,0,1,1,2.8,0,0,0,-
2008-04-05,サントリーサンバーズ,7,,越川優,3,■,■,■,nan,nan,27,16,1,0.5925925925925926,0.5555555555555556,5.33,9,6,1,66.7,1,0.33,11,0,4,2,4.5,10,8,0,80.0
2008-04-05,サントリーサンバーズ,8,,レオナルドメロ,3,■,■,■,nan,nan,23,13,3,0.5652173913043478,0.43478260869565216,4.33,14,6,3,42.9,1,0.33,14,0,1,4,7.1,0,0,0,-
2008-04-05,サントリーサンバーズ,9,,桑田鎮典,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2008-04-05,サントリーサンバーズ,10,,荻野正二,3,■,■,■,nan,nan,10,5,0,0.5,0.5,1.67,0,0,0,-,1,0.33,10,0,1,1,2.5,25,13,0,52.0
2008-04-05,サントリーサンバーズ,11,L,津曲勝利,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,14,0,93.3
2008-04-05,サントリーサンバーズ,14,,二木健太,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2008-04-05,サントリーサンバーズ,17,,阿南卓,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2008-04-05,サントリーサンバーズ,19,,冨士田裕大,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2008-04-05,サントリーサンバーズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,78,48,4,0.6153846153846154,0.5641025641025641,16.00,23,12,4,52.2,8,2.67,73,0,9,21,7.2,51,36,0,70.6
2008-04-05,堺ブレイザーズ,3,,石島雄介,3,■,■,■,nan,nan,18,6,1,0.3333333333333333,0.2777777777777778,2.00,1,1,0,100.0,1,0.33,9,1,2,1,11.7,14,7,0,50.0
2008-04-05,堺ブレイザーズ,4,,北島武,3,■,■,■,nan,nan,14,9,0,0.6428571428571429,0.6428571428571429,3.00,6,3,0,50.0,1,0.33,8,0,3,0,0.0,19,16,0,84.2
2008-04-05,堺ブレイザーズ,5,,朝長孝介,1,nan,nan,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-
2008-04-05,堺ブレイザーズ,6,,千葉進也,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2008-04-05,堺ブレイザーズ,7,,エンダキエムブレイ,3,■,■,■,nan,nan,19,10,1,0.5263157894736842,0.47368421052631576,3.33,11,7,0,63.6,0,-,13,2,2,5,23.5,0,0,0,-
2008-04-05,堺ブレイザーズ,8,,金井修也,2,■,■,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,0.50,8,0,0,0,0.0,0,0,0,-
2008-04-05,堺ブレイザーズ,9,,名田篤史,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2008-04-05,堺ブレイザーズ,10,,木内学,1,nan,□,nan,nan,nan,4,2,0,0.5,0.5,2.00,1,0,0,0.0,0,-,2,0,1,0,0.0,5,3,0,60.0
2008-04-05,堺ブレイザーズ,11,L,増野彰,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,26,17,0,65.4
2008-04-05,堺ブレイザーズ,15,,伊藤信博,3,■,■,■,nan,nan,12,5,0,0.4166666666666667,0.4166666666666667,1.67,0,0,0,-,2,0.67,10,0,2,3,7.5,0,0,0,-
2008-04-05,堺ブレイザーズ,16,,西尾太作,1,nan,nan,□,nan,nan,2,0,0,0.0,0.0,-,1,0,0,0.0,0,-,2,0,0,0,0.0,0,0,0,-
2008-04-05,堺ブレイザーズ,18,,大道大輔,3,■,■,■,nan,nan,9,5,3,0.5555555555555556,0.2222222222222222,1.67,0,0,0,-,2,0.67,9,0,2,3,8.3,0,0,0,-
2008-04-05,堺ブレイザーズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,79,37,5,0.46835443037974683,0.4050632911392405,12.33,20,11,0,55.0,7,2.33,64,3,12,13,9.1,64,43,0,67.2
2008-04-05,パナソニックパンサーズ,2,,宇佐美大輔,3,nan,□,□,■,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,0.33,5,0,1,0,0.0,0,0,0,-
2008-04-05,パナソニックパンサーズ,3,,フォンテレスフェリペ,4,■,■,■,■,nan,37,19,3,0.5135135135135135,0.43243243243243246,4.75,12,6,3,50.0,6,1.50,20,4,4,7,25.8,15,9,0,60.0
2008-04-05,パナソニックパンサーズ,4,,今井啓介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2008-04-05,パナソニックパンサーズ,5,,山本隆弘,4,■,■,■,■,nan,42,21,5,0.5,0.38095238095238093,5.25,24,13,4,54.2,0,-,20,1,2,13,21.2,0,0,0,-
2008-04-05,パナソニックパンサーズ,6,,白澤健児,4,■,■,■,■,nan,11,4,0,0.36363636363636365,0.36363636363636365,1.00,0,0,0,-,2,0.50,9,0,0,1,2.8,3,2,0,66.7
2008-04-05,パナソニックパンサーズ,7,,岩田正之,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,1,0,0.0,0,0,0,-
2008-04-05,パナソニックパンサーズ,8,,川村慎二,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2008-04-05,パナソニックパンサーズ,12,,森田亜貴斗,3,■,■,■,nan,nan,6,1,1,0.16666666666666666,0.0,0.33,0,0,0,-,0,-,8,0,0,2,6.2,0,0,0,-
2008-04-05,パナソニックパンサーズ,13,,枩田優介,2,nan,nan,□,■,nan,3,2,0,0.6666666666666666,0.6666666666666666,1.00,0,0,0,-,2,1.00,3,0,0,1,8.3,0,0,0,-
2008-04-05,パナソニックパンサーズ,14,,小糸敬夫,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,0,4,16.7,0,0,0,-
2008-04-05,パナソニックパンサーズ,17,L,永野健,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,7,0,77.8
2008-04-05,パナソニックパンサーズ,18,,谷村孝,4,■,■,■,■,nan,13,3,1,0.23076923076923078,0.15384615384615385,0.75,0,0,0,-,2,0.50,17,0,1,4,5.9,43,34,0,79.1
2008-04-05,パナソニックパンサーズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,113,50,10,0.4424778761061947,0.35398230088495575,12.50,36,19,7,52.8,13,3.25,94,5,9,32,13.2,70,52,0,74.3
2008-04-05,東レアローズ,1,,富松崇彰,4,■,■,■,■,nan,6,1,1,0.16666666666666666,0.0,0.25,0,0,0,-,4,1.00,7,0,3,2,7.1,0,0,0,-
2008-04-05,東レアローズ,2,L,田辺修,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,7,0,46.7
2008-04-05,東レアローズ,5,,笠原紀久,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2008-04-05,東レアローズ,7,,齋藤信治,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2008-04-05,東レアローズ,8,,高杉洋平,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-
2008-04-05,東レアローズ,9,,阿部裕太,4,■,■,■,■,nan,4,2,0,0.5,0.5,0.50,0,0,0,-,3,0.75,13,0,1,3,5.8,0,0,0,-
2008-04-05,東レアローズ,10,,越谷章,4,■,■,■,■,nan,16,3,2,0.1875,0.0625,0.75,0,0,0,-,2,0.50,12,0,0,1,2.1,30,22,0,73.3
2008-04-05,東レアローズ,11,,アラウジョダシルバレアンドロ,4,■,■,■,■,nan,55,25,4,0.45454545454545453,0.38181818181818183,6.25,32,15,3,46.9,3,0.75,14,2,3,3,19.6,0,0,0,-
2008-04-05,東レアローズ,14,,今田祐介,3,nan,□,■,■,nan,12,8,1,0.6666666666666666,0.5833333333333334,2.67,2,2,0,100.0,1,0.33,10,0,2,3,7.5,20,8,0,40.0
2008-04-05,東レアローズ,17,,篠田歩,4,■,■,■,■,nan,12,6,1,0.5,0.4166666666666667,1.50,0,0,0,-,0,-,16,0,2,3,4.7,0,0,0,-
2008-04-05,東レアローズ,18,,米山裕太,3,■,■,nan,□,nan,14,3,3,0.21428571428571427,0.0,1.00,0,0,0,-,0,-,8,0,1,2,6.2,18,11,0,61.1
2008-04-05,東レアローズ,20,,山本太二,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2008-04-05,東レアローズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,119,48,12,0.40336134453781514,0.3025210084033613,12.00,34,17,3,50.0,13,3.25,84,2,12,18,7.7,83,48,0,57.8
