名前,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
中村紘二,大分三好ヴァイセアドラー,8,46,75,32,6,42.7,34.7,1,0,0,6,101,0,10,25,198,137,0,38,0.0,0.7,0.1,3.7,69.2
中西了将,NECブルーロケッツ,24,3,0,0,0,,,0,0,0,0,3,0,1,1,0,0,0,0,,0.0,0.0,0.0,
丹山禎昭,JTサンダーズ,5,19,8,4,0,50.0,50.0,0,0,0,5,53,0,6,13,0,0,0,9,,0.2,0.3,3.3,
久保尚志,パナソニックパンサーズ,11,109,139,67,15,48.2,37.4,18,4,4,2,245,15,35,82,245,168,0,84,22.2,0.6,0.0,10.9,68.6
井上崇昭,豊田合成トレフェルサ,8,3,0,0,0,,,0,0,0,0,0,0,0,0,23,16,0,0,,0.0,0.0,,69.6
井上裕介,大分三好ヴァイセアドラー,21,79,0,0,0,,,0,0,0,0,0,0,0,0,377,290,0,0,,0.0,0.0,,76.9
今井啓介,パナソニックパンサーズ,4,83,190,91,16,47.9,39.5,0,0,0,57,190,4,7,36,6,5,0,152,,1.1,0.7,5.9,83.3
今田祐介,東レアローズ,14,88,565,301,45,53.3,45.3,149,74,16,21,325,16,55,80,545,363,0,338,49.7,3.4,0.2,6.8,66.6
伊藤信博,堺ブレイザーズ,15,108,248,124,15,50.0,44.0,0,0,0,50,344,10,58,109,11,7,0,184,,1.1,0.5,6.6,63.6
佐別當賢治,サントリーサンバーズ,15,7,0,0,0,,,0,0,0,0,0,0,0,0,39,30,0,0,,0.0,0.0,,76.9
佐藤和哉,豊田合成トレフェルサ,17,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
内冨寛法,JTサンダーズ,17,3,8,1,3,12.5,-25.0,2,0,1,0,4,0,1,3,0,0,0,1,0.0,0.3,0.0,12.5,
前田和樹,NECブルーロケッツ,25,53,353,152,48,43.1,29.5,113,55,22,12,133,4,38,30,64,37,0,168,48.7,2.9,0.2,1.5,57.8
前田徹也,大分三好ヴァイセアドラー,6,72,232,94,15,40.5,34.1,3,0,1,11,202,5,49,37,226,145,0,110,0.0,1.3,0.2,1.0,64.2
前田悟,JTサンダーズ,11,67,40,24,4,60.0,50.0,0,0,0,18,221,10,47,61,4,0,0,52,,0.4,0.3,6.1,0.0
加藤陽一,JTサンダーズ,9,65,228,101,15,44.3,37.7,32,10,6,10,183,10,19,52,198,139,0,121,31.2,1.6,0.2,10.0,70.2
勝野裕士,東レアローズ,15,10,0,0,0,,,0,0,0,0,1,0,0,0,14,13,0,0,,0.0,0.0,0.0,92.9
北島武,堺ブレイザーズ,4,92,376,167,39,44.4,34.0,49,20,7,20,270,7,48,82,526,337,0,194,40.8,1.8,0.2,5.7,64.1
北川祐介,豊田合成トレフェルサ,2,106,231,128,10,55.4,51.1,1,0,0,73,367,1,9,89,5,4,0,202,0.0,1.2,0.7,5.7,80.0
千葉進也,堺ブレイザーズ,6,76,404,196,45,48.5,37.4,97,48,11,27,309,15,35,93,565,385,0,238,49.5,2.6,0.4,9.5,68.1
南克幸,大分三好ヴァイセアドラー,23,103,276,138,16,50.0,44.2,2,0,1,52,326,6,21,98,28,20,0,196,0.0,1.3,0.5,7.7,71.4
古田博幸,大分三好ヴァイセアドラー,15,4,4,1,1,25.0,0.0,1,1,0,0,4,0,0,2,8,6,0,1,100.0,0.2,0.0,12.5,75.0
古賀幸一郎,NECブルーロケッツ,19,55,0,0,0,,,0,0,0,0,0,0,0,0,334,248,0,0,,0.0,0.0,,74.3
吉田譲,サントリーサンバーズ,4,80,7,3,0,42.9,42.9,0,0,0,9,194,22,30,56,3,1,0,34,,0.0,0.1,14.7,33.3
名田篤史,堺ブレイザーズ,9,5,15,5,0,33.3,33.3,0,0,0,2,17,1,1,2,25,15,0,8,,1.0,0.4,7.4,60.0
坂本雄一郎,サントリーサンバーズ,3,83,230,129,12,56.1,50.9,0,0,0,45,215,8,11,77,5,3,0,182,,1.6,0.5,11.4,60.0
増成一志,大分三好ヴァイセアドラー,22,58,13,7,1,53.8,46.2,0,0,0,1,197,4,13,51,2,1,0,12,,0.1,0.0,6.9,50.0
増野彰,堺ブレイザーズ,11,84,0,0,0,,,0,0,0,0,0,0,0,0,498,325,0,0,,0.0,0.0,,65.3
大久保茂和,堺ブレイザーズ,2,28,0,0,0,,,0,0,0,0,0,0,0,0,190,117,0,0,,0.0,0.0,,61.6
大嶋厚司,大分三好ヴァイセアドラー,4,45,80,45,6,56.2,48.8,0,0,0,11,79,0,23,16,3,2,0,56,,1.0,0.2,-2.2,66.7
大村悟,NECブルーロケッツ,1,93,606,296,75,48.8,36.5,124,52,26,26,366,10,49,119,350,217,0,332,41.9,3.2,0.3,7.5,62.0
大角竜敏,NECブルーロケッツ,10,49,117,69,9,59.0,51.3,0,0,0,33,154,2,15,30,7,2,0,104,,1.4,0.7,3.7,28.6
大道大輔,堺ブレイザーズ,18,4,6,2,1,33.3,16.7,0,0,0,1,5,0,0,1,3,3,0,3,,0.5,0.2,5.0,100.0
奥谷信彦,NECブルーロケッツ,12,45,138,67,9,48.6,42.0,40,23,4,2,101,0,14,22,102,64,0,69,57.5,1.5,0.0,2.0,62.7
宇佐美大輔,パナソニックパンサーズ,2,98,52,35,3,67.3,61.5,0,0,0,46,374,12,68,104,5,1,0,93,,0.4,0.5,5.6,20.0
宮下雅寛,JTサンダーズ,1,45,53,26,3,49.1,43.4,0,0,0,4,65,2,15,9,1,1,0,32,,0.6,0.1,0.8,100.0
富松崇彰,東レアローズ,1,114,266,148,18,55.6,48.9,5,0,0,94,363,19,76,115,20,13,0,261,0.0,1.3,0.8,7.9,65.0
小川旭,JTサンダーズ,4,32,31,16,3,51.6,41.9,1,0,0,1,20,0,0,3,23,17,0,17,0.0,0.5,0.0,3.8,73.9
小川貴史,大分三好ヴァイセアドラー,1,93,547,216,54,39.5,29.6,55,9,16,39,321,7,59,80,841,569,0,262,16.4,2.3,0.4,3.8,67.7
小糸敬夫,パナソニックパンサーズ,6,53,0,0,0,,,0,0,0,0,0,0,0,0,246,167,0,0,,0.0,0.0,,67.9
小西健太,堺ブレイザーズ,0,44,70,38,3,54.3,50.0,0,0,0,16,119,4,18,29,4,2,0,58,,0.9,0.4,5.7,50.0
小西健太郎,大分三好ヴァイセアドラー,7,51,8,2,0,25.0,25.0,1,0,0,5,160,2,5,24,1,0,0,9,0.0,0.0,0.1,4.2,0.0
尾上健司,JTサンダーズ,7,81,187,101,8,54.0,49.7,0,0,0,66,272,4,8,86,16,13,0,171,,1.2,0.8,8.6,81.2
山本太二,東レアローズ,20,43,12,6,0,50.0,50.0,1,1,0,4,107,2,8,45,1,0,0,12,100.0,0.1,0.1,10.5,0.0
山本英之,豊田合成トレフェルサ,20,73,42,23,3,54.8,47.6,0,0,0,11,49,2,3,9,2,1,0,36,,0.3,0.2,7.1,50.0
山本隆弘,パナソニックパンサーズ,5,107,838,398,84,47.5,37.5,307,147,32,27,363,30,85,110,56,39,0,455,47.9,3.7,0.3,10.0,69.6
山村宏太,サントリーサンバーズ,1,63,173,105,8,60.7,56.1,0,0,0,30,187,4,12,49,10,8,0,139,,1.7,0.5,7.1,80.0
岡本秀明,豊田合成トレフェルサ,13,43,36,17,5,47.2,33.3,10,4,2,1,64,3,15,18,25,19,0,21,40.0,0.4,0.0,5.9,76.0
岩田正之,パナソニックパンサーズ,7,21,1,0,0,0.0,0.0,0,0,0,0,73,0,1,17,0,0,0,0,,0.0,0.0,5.5,
岸本一馬,パナソニックパンサーズ,1,69,189,90,12,47.6,41.3,4,1,1,12,194,7,20,76,418,254,0,109,25.0,1.3,0.2,10.8,60.8
島野俊一,豊田合成トレフェルサ,19,104,8,3,1,37.5,25.0,0,0,0,25,368,7,5,90,7,0,0,35,,0.0,0.2,7.7,0.0
川村慎二,パナソニックパンサーズ,8,63,156,81,9,51.9,46.2,24,14,2,11,169,2,25,38,229,149,0,94,58.3,1.3,0.2,3.1,65.1
川浦博昭,豊田合成トレフェルサ,9,102,395,240,9,60.8,58.5,2,0,1,66,331,13,49,67,30,21,0,319,0.0,2.4,0.6,5.3,70.0
平野信孝,JTサンダーズ,20,47,210,102,17,48.6,40.5,95,48,11,4,108,2,9,21,2,0,0,108,50.5,2.2,0.1,4.6,0.0
後山博史,パナソニックパンサーズ,14,3,7,2,0,28.6,28.6,1,0,0,0,4,0,2,0,10,8,0,2,0.0,0.7,0.0,-12.5,80.0
徳丸善基,大分三好ヴァイセアドラー,2,86,153,67,11,43.8,36.6,0,0,0,24,186,5,13,54,12,10,0,96,,0.8,0.3,8.2,83.3
徳元幸人,JTサンダーズ,6,111,483,229,35,47.4,40.2,15,0,2,51,378,5,14,119,894,669,0,285,0.0,2.1,0.5,8.3,74.8
掛川厚志,東レアローズ,6,56,0,0,0,,,0,0,0,0,7,0,0,3,181,128,0,0,,0.0,0.0,10.7,70.7
朝長孝介,堺ブレイザーズ,5,44,3,2,0,66.7,66.7,0,0,0,1,105,0,2,30,2,0,0,3,,0.0,0.0,6.7,0.0
木内学,堺ブレイザーズ,23,39,198,91,20,46.0,35.9,24,12,4,6,117,6,23,30,222,149,0,103,50.0,2.3,0.2,6.6,67.1
木原丈裕,サントリーサンバーズ,12,18,66,27,7,40.9,30.3,4,1,1,3,60,2,5,16,106,63,0,32,25.0,1.5,0.2,7.9,59.4
杉山マルコス,サントリーサンバーズ,18,7,36,13,8,36.1,13.9,10,3,5,0,19,0,5,5,33,24,0,13,30.0,1.9,0.0,0.0,72.7
村上龍介,サントリーサンバーズ,13,60,25,8,3,32.0,20.0,1,0,0,0,97,7,25,20,64,48,0,15,0.0,0.1,0.0,5.9,75.0
松本慶彦,NECブルーロケッツ,11,107,252,130,23,51.6,42.5,1,0,0,59,272,2,12,55,21,14,0,191,0.0,1.2,0.6,4.7,66.7
松永理生,パナソニックパンサーズ,15,61,116,62,8,53.4,46.6,45,25,5,0,102,2,15,15,1,0,0,64,55.6,1.0,0.0,2.0,0.0
枩田優介,パナソニックパンサーズ,13,70,127,65,9,51.2,44.1,0,0,0,38,124,0,1,16,8,4,0,103,,0.9,0.5,3.0,50.0
柴田恭平,東レアローズ,3,69,249,120,24,48.2,38.6,18,7,4,22,182,5,30,36,379,242,0,147,38.9,1.7,0.3,3.6,63.9
栗原圭介,サントリーサンバーズ,6,85,18,5,2,27.8,16.7,1,0,1,18,337,10,9,94,5,0,0,33,0.0,0.1,0.2,9.3,0.0
桑田鎮典,サントリーサンバーズ,9,26,100,52,9,52.0,43.0,5,3,1,6,74,0,6,13,162,95,0,58,60.0,2.0,0.2,2.4,58.6
森佑之,豊田合成トレフェルサ,11,106,0,0,0,,,0,0,0,0,0,0,0,0,509,341,0,0,,0.0,0.0,,67.0
森岡晃太郎,大分三好ヴァイセアドラー,3,35,22,8,1,36.4,31.8,1,0,0,2,26,0,2,6,0,0,0,10,0.0,0.2,0.1,3.8,
森田亜貴斗,パナソニックパンサーズ,12,108,292,165,19,56.5,50.0,0,0,0,44,378,6,14,75,18,10,0,215,,1.5,0.4,5.6,55.6
沖本祥雄,大分三好ヴァイセアドラー,9,35,106,49,5,46.2,41.5,11,4,1,3,91,2,11,13,210,125,0,54,36.4,1.4,0.1,2.7,59.5
津曲勝利,サントリーサンバーズ,11,105,0,0,0,,,0,0,0,0,0,0,0,0,478,350,0,0,,0.0,0.0,,73.2
浅倉勇,NECブルーロケッツ,3,34,200,79,17,39.5,31.0,16,6,0,13,91,2,8,19,134,89,0,94,37.5,2.3,0.4,5.2,66.4
浅川敏,パナソニックパンサーズ,9,14,0,0,0,,,0,0,0,0,0,0,0,0,73,51,0,0,,0.0,0.0,,69.9
清水大輔,豊田合成トレフェルサ,7,5,2,2,0,100.0,100.0,0,0,0,0,4,0,0,0,0,0,0,2,,0.4,0.0,0.0,
澤畠雄一郎,堺ブレイザーズ,1,91,296,153,21,51.7,44.6,0,0,0,31,243,2,35,47,31,23,0,186,,1.7,0.3,2.1,74.2
濱島哲也,NECブルーロケッツ,8,23,0,0,0,,,0,0,0,0,0,0,0,0,184,119,0,0,,0.0,0.0,,64.7
牛尾正和,パナソニックパンサーズ,10,4,2,1,0,50.0,50.0,0,0,0,0,8,0,0,2,0,0,0,1,,0.2,0.0,6.2,
田中飛鳥,堺ブレイザーズ,14,46,0,0,0,,,0,0,0,0,67,2,8,22,0,0,0,2,,0.0,0.0,8.2,
田辺修,東レアローズ,2,76,0,0,0,,,0,0,0,0,0,0,0,0,309,228,0,0,,0.0,0.0,,73.8
甲斐祐之,豊田合成トレフェルサ,6,91,414,208,37,50.2,41.3,55,30,6,26,284,8,58,92,568,359,0,242,54.5,2.3,0.3,5.8,63.2
町野仁志,JTサンダーズ,2,38,73,44,7,60.3,50.7,0,0,0,18,122,2,13,23,14,8,0,64,,1.2,0.5,3.7,57.1
畑田雅行,NECブルーロケッツ,14,3,17,6,4,35.3,11.8,4,2,0,0,12,0,1,4,0,0,0,6,50.0,2.0,0.0,6.2,
盛重龍,豊田合成トレフェルサ,1,81,458,240,34,52.4,45.0,95,49,13,27,264,12,45,55,450,291,0,279,51.6,3.0,0.3,5.5,64.7
直弘龍治,JTサンダーズ,10,101,885,413,64,46.7,39.4,406,205,35,33,351,9,27,85,0,0,0,455,50.5,4.1,0.3,6.7,
石倉弘士,NECブルーロケッツ,17,4,0,0,0,,,0,0,0,0,5,0,4,1,0,0,0,0,,0.0,0.0,-15.0,
神田聖馬,大分三好ヴァイセアドラー,14,57,10,1,1,10.0,0.0,5,1,0,0,51,1,15,14,0,0,0,2,20.0,0.0,0.0,1.5,
福島政則,豊田合成トレフェルサ,5,10,39,13,7,33.3,15.4,15,4,6,2,20,0,6,1,1,0,0,15,26.7,1.3,0.2,-6.2,0.0
笠原紀久,東レアローズ,5,65,158,83,5,52.5,49.4,2,1,0,13,180,8,6,52,366,248,0,104,50.0,1.3,0.2,10.8,67.8
篠田歩,東レアローズ,17,115,238,152,21,63.9,55.0,3,0,0,57,336,8,14,67,22,13,0,217,0.0,1.3,0.5,6.3,59.1
米山裕太,東レアローズ,18,10,11,6,1,54.5,45.5,2,0,1,2,15,0,3,2,22,14,0,8,0.0,0.6,0.2,-1.7,63.6
細川延由,NECブルーロケッツ,2,60,295,116,31,39.3,28.8,86,28,13,3,199,6,17,57,152,96,0,125,32.6,1.9,0.0,8.0,63.2
脇戸新之助,NECブルーロケッツ,9,50,8,4,1,50.0,37.5,0,0,0,5,127,4,3,33,1,0,0,13,,0.1,0.1,9.1,0.0
臺光章,JTサンダーズ,13,41,16,8,0,50.0,50.0,0,0,0,4,132,4,5,41,0,0,0,16,,0.2,0.1,9.8,
興梠龍司,大分三好ヴァイセアドラー,5,24,0,0,0,,,0,0,0,0,0,0,0,0,147,87,0,0,,0.0,0.0,,59.2
舩越満,大分三好ヴァイセアドラー,18,16,23,11,3,47.8,34.8,0,0,0,1,25,0,7,9,77,55,0,12,,0.7,0.1,2.0,71.4
苅谷淳司,JTサンダーズ,15,101,130,64,5,49.2,45.4,0,0,0,71,315,6,11,91,22,17,0,141,,0.6,0.7,8.3,77.3
荻野正二,サントリーサンバーズ,10,89,452,217,30,48.0,41.4,51,19,8,30,332,9,30,82,760,538,0,256,37.3,2.4,0.3,6.6,70.8
菊地洋之,NECブルーロケッツ,7,18,16,8,4,50.0,25.0,0,0,0,3,27,0,0,6,0,0,0,11,,0.4,0.2,5.6,
西尾太作,堺ブレイザーズ,16,92,672,310,85,46.1,33.5,230,102,40,29,276,2,49,60,110,50,0,341,44.3,3.4,0.3,1.7,45.5
角田辰徳,東レアローズ,16,54,199,75,19,37.7,28.1,36,15,4,16,174,2,6,32,225,140,0,93,41.7,1.4,0.3,4.9,62.2
諸隈直樹,豊田合成トレフェルサ,3,63,308,138,17,44.8,39.3,27,9,4,13,187,1,2,42,404,247,0,152,33.3,2.2,0.2,5.9,61.1
谷村孝,パナソニックパンサーズ,18,60,8,1,3,12.5,-25.0,0,0,0,2,12,1,3,1,391,236,0,4,,0.0,0.0,4.2,60.4
越川優,サントリーサンバーズ,7,95,655,346,43,52.8,46.3,194,104,20,41,403,34,104,137,347,224,0,421,53.6,3.6,0.4,10.5,64.6
越谷章,東レアローズ,10,17,6,2,3,33.3,-16.7,0,0,0,0,11,0,2,2,31,24,0,2,,0.1,0.0,0.0,77.4
足立和弘,NECブルーロケッツ,5,29,0,0,0,,,0,0,0,0,0,0,0,0,172,105,0,0,,0.0,0.0,,61.0
近藤茂,東レアローズ,4,26,5,4,0,80.0,80.0,0,0,0,6,87,1,0,29,2,0,0,11,,0.2,0.2,9.5,0.0
酒井大祐,JTサンダーズ,3,117,0,0,0,,,0,0,0,0,0,0,0,0,633,464,0,0,,0.0,0.0,,73.3
金丸将大,東レアローズ,12,4,0,0,0,,,0,0,0,0,7,0,1,1,0,0,0,0,,0.0,0.0,0.0,
金井修也,堺ブレイザーズ,21,92,34,14,1,41.2,38.2,0,0,0,25,304,6,47,77,4,0,0,45,,0.2,0.3,4.4,0.0
金子隆行,NECブルーロケッツ,18,100,265,118,24,44.5,35.5,16,10,1,8,215,13,45,61,334,240,0,139,62.5,1.2,0.1,7.9,71.9
鈴木健太,NECブルーロケッツ,22,68,138,81,9,58.7,52.2,0,0,0,27,174,1,8,50,4,3,0,109,,1.2,0.4,6.6,75.0
鈴木寛史,サントリーサンバーズ,2,78,184,110,10,59.8,54.3,1,0,0,32,200,4,37,39,4,3,0,146,0.0,1.4,0.4,2.2,75.0
鈴木康晋,豊田合成トレフェルサ,16,4,5,0,1,0.0,-20.0,0,0,0,2,4,0,0,1,2,1,0,2,,0.0,0.5,6.2,50.0
長江晃生,堺ブレイザーズ,12,17,50,20,10,40.0,20.0,12,6,2,1,22,0,11,2,27,16,0,21,50.0,1.2,0.1,-10.2,59.3
長江晃生,大分三好ヴァイセアドラー,17,3,7,3,1,42.9,28.6,1,1,0,0,6,0,2,0,3,1,0,3,100.0,1.0,0.0,-8.3,33.3
阿南卓,サントリーサンバーズ,17,48,124,74,3,59.7,57.3,1,0,0,16,114,4,7,39,4,4,0,94,0.0,1.5,0.3,10.5,100.0
阿部裕太,東レアローズ,9,88,56,38,4,67.9,60.7,0,0,0,29,257,1,6,54,3,0,0,68,,0.4,0.3,5.1,0.0
高杉洋平,東レアローズ,8,95,98,50,10,51.0,40.8,38,21,6,4,146,5,20,41,0,0,0,59,55.3,0.5,0.0,7.0,
高橋和人,豊田合成トレフェルサ,15,8,9,6,0,66.7,66.7,1,1,0,0,12,0,5,0,7,4,0,6,100.0,0.8,0.0,-10.4,57.1
高橋幸造,豊田合成トレフェルサ,21,37,0,0,0,,,0,0,0,2,55,1,9,11,1,0,0,3,,0.0,0.1,2.7,0.0
高橋慎治,NECブルーロケッツ,6,77,28,15,1,53.6,50.0,1,0,0,15,228,13,21,68,4,1,0,43,0.0,0.2,0.2,10.9,25.0
齋藤信治,東レアローズ,7,10,24,13,1,54.2,50.0,0,0,0,3,16,0,0,4,1,0,0,16,,1.3,0.3,6.2,0.0
