名前,年月,チーム,背番号,月,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
ピントロドリゴ,2007-02,堺ブレイザーズ,10,8,16,181,102,12,56.4,49.7,89,51,8,7,63,4,12,15,1,1,0,113,57.3,6.38,0.44,7.5,100.0
ピントロドリゴ,2007-03,堺ブレイザーズ,10,21,20,147,72,17,49.0,37.4,66,33,11,12,56,1,2,11,0,0,0,85,50.0,3.6,0.6,5.8,
ファイディノルディン,2007-01,NECブルーロケッツ,13,9,35,299,129,23,43.1,35.5,90,35,12,14,125,2,15,27,159,104,0,145,38.9,3.69,0.4,4.0,65.4
ファイディノルディン,2007-02,NECブルーロケッツ,13,10,12,111,49,9,44.1,36.0,40,20,4,3,39,3,8,5,40,23,0,55,50.0,4.08,0.25,5.8,57.5
ファイディノルディン,2007-03,NECブルーロケッツ,13,21,21,150,75,8,50.0,44.7,57,29,5,7,59,2,8,11,34,20,0,84,50.9,3.57,0.33,4.7,58.8
ファイディノルディン,2007-04,NECブルーロケッツ,13,4,3,34,15,0,44.1,44.1,13,3,0,2,15,1,1,3,3,1,0,18,23.1,5.0,0.67,10.0,33.3
マイヨフィリップ,2007-01,大分三好ヴァイセアドラー,10,9,35,482,229,64,47.5,34.2,199,82,38,8,118,6,23,37,0,0,0,243,41.2,6.54,0.23,8.1,
マイヨフィリップ,2007-02,大分三好ヴァイセアドラー,10,18,30,369,190,39,51.5,40.9,171,82,20,5,101,6,27,30,4,0,0,201,48.0,6.33,0.17,6.7,0.0
マイヨフィリップ,2007-03,大分三好ヴァイセアドラー,10,27,34,413,203,53,49.2,36.3,155,74,23,14,117,9,29,38,2,2,0,226,47.7,5.97,0.41,9.6,100.0
マイヨフィリップ,2007-04,大分三好ヴァイセアドラー,10,4,4,54,28,8,51.9,37.0,21,9,4,2,16,1,5,4,0,0,0,31,42.9,7.0,0.5,4.7,
マリレアンドロ,2007-01,JTサンダーズ,16,9,28,193,91,19,47.2,37.3,33,18,5,7,121,0,10,42,119,71,0,98,54.5,3.25,0.25,6.6,59.7
マリレアンドロ,2007-02,JTサンダーズ,16,18,35,255,139,26,54.5,44.3,69,40,10,22,144,5,30,45,139,88,0,166,58.0,3.97,0.63,6.1,63.3
マリレアンドロ,2007-03,JTサンダーズ,16,24,30,238,104,21,43.7,34.9,44,19,6,14,105,2,20,29,125,76,0,120,43.2,3.47,0.47,4.0,60.8
マリレアンドロ,2007-04,JTサンダーズ,16,4,3,14,8,1,57.1,50.0,2,2,0,1,14,0,2,4,5,3,0,9,100.0,2.67,0.33,3.6,60.0
レオナルドメロ,2007-01,サントリーサンバーズ,8,9,36,267,130,39,48.7,34.1,120,65,18,19,109,4,23,22,0,0,0,153,54.2,3.61,0.53,3.4,
レオナルドメロ,2007-02,サントリーサンバーズ,8,18,33,238,118,30,49.6,37.0,106,53,15,16,122,3,30,34,1,0,0,137,50.0,3.58,0.48,3.3,0.0
レオナルドメロ,2007-03,サントリーサンバーズ,8,27,37,306,152,40,49.7,36.6,145,64,24,19,131,4,27,18,0,0,0,175,44.1,4.11,0.51,1.3,
レオナルドメロ,2007-04,サントリーサンバーズ,8,4,5,38,22,1,57.9,55.3,12,9,0,3,16,0,6,4,0,0,0,25,75.0,4.4,0.6,-3.1,
上田剛史,2007-01,サントリーサンバーズ,5,6,4,20,8,1,40.0,35.0,7,3,1,0,7,0,1,2,0,0,0,8,42.9,2.0,0.0,3.6,
上田剛史,2007-02,サントリーサンバーズ,5,18,1,4,0,0,0.0,0.0,0,0,0,0,2,0,1,1,0,0,0,0,,0.0,0.0,0.0,
上田剛史,2007-03,サントリーサンバーズ,5,9,1,4,0,1,0.0,-25.0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,
中山大祐,2007-03,JTサンダーズ,8,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
中村紘二,2007-01,大分三好ヴァイセアドラー,8,9,21,42,16,5,38.1,26.2,0,0,0,4,51,0,6,16,95,67,0,20,,0.76,0.19,4.9,70.5
中村紘二,2007-02,大分三好ヴァイセアドラー,8,16,11,26,11,1,42.3,38.5,1,0,0,0,25,0,2,2,56,40,0,11,0.0,1.0,0.0,0.0,71.4
中村紘二,2007-03,大分三好ヴァイセアドラー,8,24,14,7,5,0,71.4,71.4,0,0,0,2,25,0,2,7,47,30,0,7,,0.36,0.14,5.0,63.8
中西了将,2007-01,NECブルーロケッツ,24,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
中西了将,2007-02,NECブルーロケッツ,24,4,3,0,0,0,,,0,0,0,0,3,0,1,1,0,0,0,0,,0.0,0.0,0.0,
中西了将,2007-04,NECブルーロケッツ,24,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
丹山禎昭,2007-03,JTサンダーズ,5,18,15,7,4,0,57.1,57.1,0,0,0,4,43,0,5,12,0,0,0,8,,0.27,0.27,4.1,
丹山禎昭,2007-04,JTサンダーズ,5,4,4,1,0,0,0.0,0.0,0,0,0,1,10,0,1,1,0,0,0,1,,0.0,0.25,0.0,
久保尚志,2007-01,パナソニックパンサーズ,11,9,40,113,59,12,52.2,41.6,16,4,3,1,131,9,14,41,182,124,0,69,25.0,1.48,0.02,12.0,68.1
久保尚志,2007-02,パナソニックパンサーズ,11,18,30,9,2,0,22.2,22.2,1,0,0,0,43,3,8,14,31,21,0,5,0.0,0.07,0.0,10.5,67.7
久保尚志,2007-03,パナソニックパンサーズ,11,27,34,2,1,1,50.0,0.0,0,0,0,0,53,2,10,20,15,11,0,3,,0.03,0.0,8.5,73.3
久保尚志,2007-04,パナソニックパンサーズ,11,4,5,15,5,2,33.3,20.0,1,0,1,1,18,1,3,7,17,12,0,7,0.0,1.0,0.2,11.1,70.6
井上崇昭,2007-04,豊田合成トレフェルサ,8,4,3,0,0,0,,,0,0,0,0,0,0,0,0,23,16,0,0,,0.0,0.0,,69.6
井上裕介,2007-01,大分三好ヴァイセアドラー,21,5,21,0,0,0,,,0,0,0,0,0,0,0,0,126,95,0,0,,0.0,0.0,,75.4
井上裕介,2007-02,大分三好ヴァイセアドラー,21,14,23,0,0,0,,,0,0,0,0,0,0,0,0,105,77,0,0,,0.0,0.0,,73.3
井上裕介,2007-03,大分三好ヴァイセアドラー,21,24,31,0,0,0,,,0,0,0,0,0,0,0,0,126,102,0,0,,0.0,0.0,,81.0
井上裕介,2007-04,大分三好ヴァイセアドラー,21,4,4,0,0,0,,,0,0,0,0,0,0,0,0,20,16,0,0,,0.0,0.0,,80.0
今井啓介,2007-01,パナソニックパンサーズ,4,9,40,93,44,9,47.3,37.6,0,0,0,30,100,3,3,18,4,3,0,77,,1.1,0.75,6.8,75.0
今井啓介,2007-02,パナソニックパンサーズ,4,18,25,57,26,5,45.6,36.8,0,0,0,18,57,0,1,12,2,2,0,44,,1.04,0.72,4.8,100.0
今井啓介,2007-03,パナソニックパンサーズ,4,27,17,38,19,2,50.0,44.7,0,0,0,8,31,1,2,6,0,0,0,28,,1.12,0.47,6.5,
今井啓介,2007-04,パナソニックパンサーズ,4,4,1,2,2,0,100.0,100.0,0,0,0,1,2,0,1,0,0,0,0,3,,2.0,1.0,-12.5,
今田祐介,2007-01,東レアローズ,14,9,33,199,116,10,58.3,53.3,51,27,2,8,123,8,18,23,230,164,0,132,52.9,3.52,0.24,7.5,71.3
今田祐介,2007-02,東レアローズ,14,18,35,239,120,19,50.2,42.3,65,31,8,8,136,4,22,45,221,143,0,132,47.7,3.43,0.23,7.2,64.7
今田祐介,2007-03,東レアローズ,14,15,18,114,61,13,53.5,42.1,30,16,5,4,58,3,13,12,89,52,0,68,53.3,3.39,0.22,4.7,58.4
今田祐介,2007-04,東レアローズ,14,4,2,13,4,3,30.8,7.7,3,0,1,1,8,1,2,0,5,4,0,6,0.0,2.0,0.5,6.2,80.0
伊藤信博,2007-01,堺ブレイザーズ,15,9,36,82,42,4,51.2,46.3,0,0,0,16,113,5,22,38,2,2,0,63,,1.17,0.44,8.0,100.0
伊藤信博,2007-02,堺ブレイザーズ,15,18,33,85,44,6,51.8,44.7,0,0,0,17,105,0,16,29,5,3,0,61,,1.33,0.52,3.1,60.0
伊藤信博,2007-03,堺ブレイザーズ,15,27,35,72,35,4,48.6,43.1,0,0,0,15,111,2,19,37,4,2,0,52,,1.0,0.43,5.9,50.0
伊藤信博,2007-04,堺ブレイザーズ,15,4,4,9,3,1,33.3,22.2,0,0,0,2,15,3,1,5,0,0,0,8,,0.75,0.5,26.7,
佐別當賢治,2007-03,サントリーサンバーズ,15,6,7,0,0,0,,,0,0,0,0,0,0,0,0,39,30,0,0,,0.0,0.0,,76.9
佐藤和哉,2007-04,豊田合成トレフェルサ,17,4,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
内冨寛法,2007-01,JTサンダーズ,17,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
内冨寛法,2007-02,JTサンダーズ,17,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
内冨寛法,2007-03,JTサンダーズ,17,9,3,8,1,3,12.5,-25.0,2,0,1,0,4,0,1,3,0,0,0,1,0.0,0.33,0.0,12.5,
前田和樹,2007-01,NECブルーロケッツ,25,9,20,114,49,14,43.0,30.7,26,12,5,6,49,0,16,6,34,17,0,55,46.2,2.45,0.3,-5.1,50.0
前田和樹,2007-02,NECブルーロケッツ,25,18,18,156,74,20,47.4,34.6,62,31,11,5,56,2,10,18,5,3,0,81,50.0,4.11,0.28,7.1,60.0
前田和樹,2007-03,NECブルーロケッツ,25,27,13,73,28,11,38.4,23.3,24,12,5,1,25,2,10,6,23,16,0,31,50.0,2.15,0.08,4.0,69.6
前田和樹,2007-04,NECブルーロケッツ,25,4,2,10,1,3,10.0,-20.0,1,0,1,0,3,0,2,0,2,1,0,1,0.0,0.5,0.0,-16.7,50.0
前田徹也,2007-01,大分三好ヴァイセアドラー,6,7,19,46,22,3,47.8,41.3,0,0,0,1,43,1,13,11,49,34,0,24,,1.16,0.05,1.2,69.4
前田徹也,2007-02,大分三好ヴァイセアドラー,6,16,20,75,31,8,41.3,30.7,2,0,0,5,62,0,23,13,54,26,0,36,0.0,1.55,0.25,-4.0,48.1
前田徹也,2007-03,大分三好ヴァイセアドラー,6,27,32,103,38,4,36.9,33.0,1,0,1,5,93,4,12,12,122,85,0,47,0.0,1.19,0.16,4.3,69.7
前田徹也,2007-04,大分三好ヴァイセアドラー,6,4,1,8,3,0,37.5,37.5,0,0,0,0,4,0,1,1,1,0,0,3,,3.0,0.0,0.0,0.0
前田悟,2007-01,JTサンダーズ,11,9,24,10,5,1,50.0,40.0,0,0,0,4,65,1,16,16,0,0,0,10,,0.21,0.17,1.5,
前田悟,2007-02,JTサンダーズ,11,18,35,21,12,2,57.1,47.6,0,0,0,12,130,6,25,39,3,0,0,30,,0.34,0.34,7.3,0.0
前田悟,2007-03,JTサンダーズ,11,12,8,9,7,1,77.8,66.7,0,0,0,2,26,3,6,6,1,0,0,12,,0.88,0.25,11.5,0.0
前田悟,2007-04,JTサンダーズ,11,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
加藤陽一,2007-01,JTサンダーズ,9,9,17,87,37,6,42.5,35.6,9,2,3,4,56,2,3,14,66,51,0,43,22.2,2.18,0.24,8.5,77.3
加藤陽一,2007-02,JTサンダーズ,9,18,22,54,20,3,37.0,31.5,11,2,1,3,62,6,6,18,68,50,0,29,18.2,0.91,0.14,14.5,73.5
加藤陽一,2007-03,JTサンダーズ,9,24,24,75,40,6,53.3,45.3,11,6,2,3,60,2,9,17,62,38,0,45,54.5,1.67,0.12,6.7,61.3
加藤陽一,2007-04,JTサンダーズ,9,4,2,12,4,0,33.3,33.3,1,0,0,0,5,0,1,3,2,0,0,4,0.0,2.0,0.0,10.0,0.0
勝野裕士,2007-01,東レアローズ,15,2,3,0,0,0,,,0,0,0,0,1,0,0,0,2,2,0,0,,0.0,0.0,0.0,100.0
勝野裕士,2007-02,東レアローズ,15,6,4,0,0,0,,,0,0,0,0,0,0,0,0,2,1,0,0,,0.0,0.0,,50.0
勝野裕士,2007-03,東レアローズ,15,6,3,0,0,0,,,0,0,0,0,0,0,0,0,10,10,0,0,,0.0,0.0,,100.0
北島武,2007-01,堺ブレイザーズ,4,9,26,80,41,9,51.2,40.0,8,4,2,4,65,0,5,26,123,78,0,45,50.0,1.58,0.15,8.1,63.4
北島武,2007-02,堺ブレイザーズ,4,18,32,139,61,8,43.9,38.1,14,5,0,7,101,5,22,27,206,129,0,73,35.7,1.91,0.22,6.2,62.6
北島武,2007-03,堺ブレイザーズ,4,24,31,146,64,18,43.8,31.5,25,11,3,9,102,2,20,29,189,126,0,75,44.0,2.06,0.29,4.2,66.7
北島武,2007-04,堺ブレイザーズ,4,4,3,11,1,4,9.1,-27.3,2,0,2,0,2,0,1,0,8,4,0,1,0.0,0.33,0.0,-12.5,50.0
北川祐介,2007-01,豊田合成トレフェルサ,2,9,33,77,41,6,53.2,45.5,1,0,0,21,124,0,0,29,2,1,0,62,0.0,1.24,0.64,5.8,50.0
北川祐介,2007-02,豊田合成トレフェルサ,2,18,32,62,39,2,62.9,59.7,0,0,0,26,112,0,3,24,2,2,0,65,,1.22,0.81,4.7,100.0
北川祐介,2007-03,豊田合成トレフェルサ,2,27,41,92,48,2,52.2,50.0,0,0,0,26,131,1,6,36,1,1,0,75,,1.17,0.63,6.5,100.0
千葉進也,2007-01,堺ブレイザーズ,6,9,31,165,85,17,51.5,41.2,36,21,4,6,120,5,13,32,228,157,0,96,58.3,2.74,0.19,8.1,68.9
千葉進也,2007-02,堺ブレイザーズ,6,18,26,140,65,15,46.4,35.7,37,15,4,11,108,7,13,31,218,143,0,83,40.5,2.5,0.42,10.6,65.6
千葉進也,2007-03,堺ブレイザーズ,6,21,19,99,46,13,46.5,33.3,24,12,3,10,81,3,9,30,119,85,0,59,50.0,2.42,0.53,10.2,71.4
南克幸,2007-01,大分三好ヴァイセアドラー,23,9,35,115,62,5,53.9,49.6,0,0,0,17,116,1,3,38,3,3,0,80,,1.77,0.49,8.4,100.0
南克幸,2007-02,大分三好ヴァイセアドラー,23,18,30,76,36,5,47.4,40.8,1,0,0,18,105,3,13,35,11,6,0,57,0.0,1.2,0.6,8.1,54.5
南克幸,2007-03,大分三好ヴァイセアドラー,23,27,34,73,35,5,47.9,41.1,1,0,1,16,93,2,5,22,14,11,0,53,0.0,1.03,0.47,6.7,78.6
南克幸,2007-04,大分三好ヴァイセアドラー,23,4,4,12,5,1,41.7,33.3,0,0,0,1,12,0,0,3,0,0,0,6,,1.25,0.25,6.2,
古田博幸,2007-01,大分三好ヴァイセアドラー,15,6,4,4,1,1,25.0,0.0,1,1,0,0,4,0,0,2,8,6,0,1,100.0,0.25,0.0,12.5,75.0
古田博幸,2007-02,大分三好ヴァイセアドラー,15,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
古田博幸,2007-03,大分三好ヴァイセアドラー,15,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
古賀幸一郎,2007-02,NECブルーロケッツ,19,10,16,0,0,0,,,0,0,0,0,0,0,0,0,102,66,0,0,,0.0,0.0,,64.7
古賀幸一郎,2007-03,NECブルーロケッツ,19,27,35,0,0,0,,,0,0,0,0,0,0,0,0,204,157,0,0,,0.0,0.0,,77.0
古賀幸一郎,2007-04,NECブルーロケッツ,19,4,4,0,0,0,,,0,0,0,0,0,0,0,0,28,25,0,0,,0.0,0.0,,89.3
吉田譲,2007-01,サントリーサンバーズ,4,9,19,0,0,0,,,0,0,0,1,25,2,8,9,0,0,0,3,,0.0,0.05,9.0,
吉田譲,2007-02,サントリーサンバーズ,4,18,25,1,0,0,0.0,0.0,0,0,0,2,55,5,7,22,0,0,0,7,,0.0,0.08,15.9,
吉田譲,2007-03,サントリーサンバーズ,4,27,32,6,3,0,50.0,50.0,0,0,0,6,104,14,13,23,3,1,0,23,,0.09,0.19,15.9,33.3
吉田譲,2007-04,サントリーサンバーズ,4,4,4,0,0,0,,,0,0,0,0,10,1,2,2,0,0,0,1,,0.0,0.0,10.0,
名田篤史,2007-03,堺ブレイザーズ,9,9,1,2,0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,1,0,0,,0.0,0.0,0.0,100.0
名田篤史,2007-04,堺ブレイザーズ,9,4,4,13,5,0,38.5,38.5,0,0,0,2,16,1,1,2,24,14,0,8,,1.25,0.5,7.8,58.3
坂本雄一郎,2007-01,サントリーサンバーズ,3,9,33,94,56,4,59.6,55.3,0,0,0,19,85,2,4,27,4,3,0,77,,1.7,0.58,9.1,75.0
坂本雄一郎,2007-02,サントリーサンバーズ,3,16,27,76,41,3,53.9,50.0,0,0,0,15,69,2,3,31,1,0,0,58,,1.52,0.56,13.0,0.0
坂本雄一郎,2007-03,サントリーサンバーズ,3,15,18,46,27,3,58.7,52.2,0,0,0,10,50,4,2,15,0,0,0,41,,1.5,0.56,14.5,
坂本雄一郎,2007-04,サントリーサンバーズ,3,4,5,14,5,2,35.7,21.4,0,0,0,1,11,0,2,4,0,0,0,6,,1.0,0.2,4.5,
増成一志,2007-01,大分三好ヴァイセアドラー,22,9,34,7,3,1,42.9,28.6,0,0,0,0,121,4,9,42,1,1,0,7,,0.09,0.0,10.1,100.0
増成一志,2007-02,大分三好ヴァイセアドラー,22,18,15,4,3,0,75.0,75.0,0,0,0,0,45,0,1,7,0,0,0,3,,0.2,0.0,3.3,
増成一志,2007-03,大分三好ヴァイセアドラー,22,27,9,2,1,0,50.0,50.0,0,0,0,1,31,0,3,2,1,0,0,2,,0.11,0.11,-0.8,0.0
増成一志,2007-04,大分三好ヴァイセアドラー,22,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
増野彰,2007-01,堺ブレイザーズ,11,4,16,0,0,0,,,0,0,0,0,0,0,0,0,113,73,0,0,,0.0,0.0,,64.6
増野彰,2007-02,堺ブレイザーズ,11,14,27,0,0,0,,,0,0,0,0,0,0,0,0,142,90,0,0,,0.0,0.0,,63.4
増野彰,2007-03,堺ブレイザーズ,11,27,37,0,0,0,,,0,0,0,0,0,0,0,0,216,140,0,0,,0.0,0.0,,64.8
増野彰,2007-04,堺ブレイザーズ,11,4,4,0,0,0,,,0,0,0,0,0,0,0,0,27,22,0,0,,0.0,0.0,,81.5
大久保茂和,2007-01,堺ブレイザーズ,2,5,20,0,0,0,,,0,0,0,0,0,0,0,0,147,97,0,0,,0.0,0.0,,66.0
大久保茂和,2007-02,堺ブレイザーズ,2,4,8,0,0,0,,,0,0,0,0,0,0,0,0,43,20,0,0,,0.0,0.0,,46.5
大嶋厚司,2007-02,大分三好ヴァイセアドラー,4,10,13,0,0,0,,,0,0,0,0,11,0,5,3,0,0,0,0,,0.0,0.0,-4.5,
大嶋厚司,2007-03,大分三好ヴァイセアドラー,4,27,29,80,45,6,56.2,48.8,0,0,0,11,65,0,17,13,3,2,0,56,,1.55,0.38,-1.5,66.7
大嶋厚司,2007-04,大分三好ヴァイセアドラー,4,4,3,0,0,0,,,0,0,0,0,3,0,1,0,0,0,0,0,,0.0,0.0,-8.3,
大村悟,2007-01,NECブルーロケッツ,1,9,35,240,125,23,52.1,42.5,48,23,7,9,142,6,22,51,133,88,0,140,47.9,3.57,0.26,9.3,66.2
大村悟,2007-02,NECブルーロケッツ,1,18,27,220,101,32,45.9,31.4,51,15,16,7,119,3,10,40,131,79,0,111,29.4,3.74,0.26,8.8,60.3
大村悟,2007-03,NECブルーロケッツ,1,27,29,146,70,20,47.9,34.2,25,14,3,10,101,1,17,28,86,50,0,81,56.0,2.41,0.34,3.7,58.1
大村悟,2007-04,NECブルーロケッツ,1,4,2,0,0,0,,,0,0,0,0,4,0,0,0,0,0,0,0,,0.0,0.0,0.0,
大角竜敏,2007-01,NECブルーロケッツ,10,8,32,82,47,5,57.3,51.2,0,0,0,19,104,1,10,22,6,1,0,67,,1.47,0.59,3.8,16.7
大角竜敏,2007-03,NECブルーロケッツ,10,12,13,27,17,2,63.0,55.6,0,0,0,11,36,1,3,4,1,1,0,29,,1.31,0.85,3.5,100.0
大角竜敏,2007-04,NECブルーロケッツ,10,4,4,8,5,2,62.5,37.5,0,0,0,3,14,0,2,4,0,0,0,8,,1.25,0.75,3.6,
大道大輔,2007-02,堺ブレイザーズ,18,6,3,6,2,1,33.3,16.7,0,0,0,1,5,0,0,1,3,3,0,3,,0.67,0.33,5.0,100.0
大道大輔,2007-03,堺ブレイザーズ,18,3,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
奥谷信彦,2007-01,NECブルーロケッツ,12,3,7,18,9,1,50.0,44.4,2,1,0,1,14,0,1,2,10,7,0,10,50.0,1.29,0.14,1.8,70.0
奥谷信彦,2007-02,NECブルーロケッツ,12,12,17,34,16,2,47.1,41.2,12,8,1,1,32,0,7,12,41,18,0,17,66.7,0.94,0.06,3.9,43.9
奥谷信彦,2007-03,NECブルーロケッツ,12,18,17,70,32,6,45.7,37.1,22,11,3,0,44,0,4,5,43,36,0,32,50.0,1.88,0.0,0.6,83.7
奥谷信彦,2007-04,NECブルーロケッツ,12,4,4,16,10,0,62.5,62.5,4,3,0,0,11,0,2,3,8,3,0,10,75.0,2.5,0.0,2.3,37.5
宇佐美大輔,2007-01,パナソニックパンサーズ,2,8,35,12,8,0,66.7,66.7,0,0,0,15,141,5,22,50,2,0,0,28,,0.23,0.43,8.5,0.0
宇佐美大輔,2007-02,パナソニックパンサーズ,2,16,26,13,10,0,76.9,76.9,0,0,0,13,92,3,14,26,2,1,0,26,,0.38,0.5,6.5,50.0
宇佐美大輔,2007-03,パナソニックパンサーズ,2,27,37,27,17,3,63.0,51.9,0,0,0,18,141,4,32,28,1,0,0,39,,0.46,0.49,2.1,0.0
宮下雅寛,2007-01,JTサンダーズ,1,9,23,44,22,2,50.0,45.5,0,0,0,2,56,2,14,8,0,0,0,26,,0.96,0.09,0.9,
宮下雅寛,2007-02,JTサンダーズ,1,16,7,9,4,1,44.4,33.3,0,0,0,1,7,0,0,1,0,0,0,5,,0.57,0.14,3.6,
宮下雅寛,2007-03,JTサンダーズ,1,27,15,0,0,0,,,0,0,0,1,2,0,1,0,1,1,0,1,,0.0,0.07,-12.5,100.0
宮下雅寛,2007-04,JTサンダーズ,1,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
富松崇彰,2007-01,東レアローズ,1,9,37,84,51,6,60.7,53.6,0,0,0,30,108,7,25,35,13,10,0,88,,1.38,0.81,8.8,76.9
富松崇彰,2007-02,東レアローズ,1,18,41,94,54,6,57.4,51.1,3,0,0,34,135,7,34,43,5,2,0,95,0.0,1.32,0.83,6.9,40.0
富松崇彰,2007-03,東レアローズ,1,27,34,84,41,6,48.8,41.7,2,0,0,23,111,2,15,34,2,1,0,66,0.0,1.21,0.68,6.1,50.0
富松崇彰,2007-04,東レアローズ,1,4,2,4,2,0,50.0,50.0,0,0,0,7,9,3,2,3,0,0,0,12,,1.0,3.5,36.1,
小川旭,2007-01,JTサンダーズ,4,9,6,15,5,2,33.3,20.0,1,0,0,0,4,0,0,1,5,2,0,5,0.0,0.83,0.0,6.2,40.0
小川旭,2007-02,JTサンダーズ,4,18,20,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
小川旭,2007-03,JTサンダーズ,4,27,4,5,3,1,60.0,40.0,0,0,0,1,6,0,0,1,4,4,0,4,,0.75,0.25,4.2,100.0
小川旭,2007-04,JTサンダーズ,4,4,2,11,8,0,72.7,72.7,0,0,0,0,10,0,0,1,14,11,0,8,,4.0,0.0,2.5,78.6
小川貴史,2007-01,大分三好ヴァイセアドラー,1,9,32,195,74,22,37.9,26.7,24,4,6,14,98,3,21,25,255,167,0,91,16.7,2.31,0.44,4.1,65.5
小川貴史,2007-02,大分三好ヴァイセアドラー,1,18,29,171,63,18,36.8,26.3,23,4,8,13,97,2,18,18,273,173,0,78,17.4,2.17,0.45,2.1,63.4
小川貴史,2007-03,大分三好ヴァイセアドラー,1,21,28,153,59,12,38.6,30.7,8,1,2,12,111,2,15,33,277,201,0,73,12.5,2.11,0.43,5.9,72.6
小川貴史,2007-04,大分三好ヴァイセアドラー,1,4,4,28,20,2,71.4,64.3,0,0,0,0,15,0,5,4,36,28,0,20,,5.0,0.0,-1.7,77.8
小糸敬夫,2007-01,パナソニックパンサーズ,6,7,30,0,0,0,,,0,0,0,0,0,0,0,0,144,104,0,0,,0.0,0.0,,72.2
小糸敬夫,2007-02,パナソニックパンサーズ,6,8,16,0,0,0,,,0,0,0,0,0,0,0,0,77,41,0,0,,0.0,0.0,,53.2
小糸敬夫,2007-03,パナソニックパンサーズ,6,3,4,0,0,0,,,0,0,0,0,0,0,0,0,23,20,0,0,,0.0,0.0,,87.0
小糸敬夫,2007-04,パナソニックパンサーズ,6,4,3,0,0,0,,,0,0,0,0,0,0,0,0,2,2,0,0,,0.0,0.0,,100.0
小西健太,2007-01,堺ブレイザーズ,0,9,12,21,11,0,52.4,52.4,0,0,0,5,39,1,7,9,0,0,0,17,,0.92,0.42,3.8,
