試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-02-28,奈良ドリーマーズ,1,,渡邊徹,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-02-28,奈良ドリーマーズ,2,,言上真一,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-28,奈良ドリーマーズ,4,,下町浩二,1,nan,nan,■,nan,nan,3,2,0,66.7,66.7,2.00,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-02-28,奈良ドリーマーズ,6,,中山雄介,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,,,,,,,,
2021-02-28,奈良ドリーマーズ,7,,有津翔太,3,■,■,■,nan,nan,17,8,0,47.1,47.1,2.67,0,0,0,-,3,1.00,9,0,2,2,0.0,0,0,0,-,,,,,,,,
2021-02-28,奈良ドリーマーズ,9,,高橋和希,3,■,■,■,nan,nan,18,7,0,38.9,38.9,2.33,0,0,0,-,0,-,14,2,5,2,8.9,32,25,3,82.8,,,,,,,,
2021-02-28,奈良ドリーマーズ,11,,後藤和志,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-28,奈良ドリーマーズ,12,,川村幸司,3,■,■,□,nan,nan,19,8,3,42.1,26.3,2.67,0,0,0,-,0,-,15,1,2,4,10.0,14,8,4,71.4,,,,,,,,
2021-02-28,奈良ドリーマーズ,14,L,杉谷祐磨,2,nan,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-28,奈良ドリーマーズ,15,,上竣,3,■,■,■,nan,nan,31,11,3,35.5,25.8,3.67,9,5,0,55.6,0,-,9,0,3,1,-5.6,1,1,0,100.0,,,,,,,,
2021-02-28,奈良ドリーマーズ,17,,碩幸輝,3,■,■,■,nan,nan,25,12,1,48.0,44.0,4.00,0,0,0,-,2,0.67,9,0,1,1,0.0,1,1,0,100.0,,,,,,,,
2021-02-28,奈良ドリーマーズ,18,,南本大貴,3,■,■,■,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,13,0,0,3,5.8,0,0,0,-,,,,,,,,
2021-02-28,奈良ドリーマーズ,19,L,石渡瑛法,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,31,24,5,85.5,,,,,,,,
2021-02-28,奈良ドリーマーズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,114,49,7,43.0,36.8,16.33,9,5,0,55.6,5,1.67,73,3,14,13,3.8,79,59,12,82.3,104,49,6,47.1,9,3.00,2.1,63.6
