試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2020-02-23,富士通カワサキレッドスピリッツ,2,,松坂洸汰,1,nan,nan,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-
2020-02-23,富士通カワサキレッドスピリッツ,3,,田中紀幸,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,5,1,2,40.0
2020-02-23,富士通カワサキレッドスピリッツ,4,,柳田百織,3,■,■,■,nan,nan,14,7,3,0.5,0.2857142857142857,2.33,2,2,0,100.0,2,0.67,8,0,0,4,12.5,0,0,0,-
2020-02-23,富士通カワサキレッドスピリッツ,5,,吉田綜眞,2,nan,□,□,nan,nan,4,4,0,1.0,1.0,2.00,1,1,0,100.0,0,-,3,0,0,0,0.0,0,0,0,-
2020-02-23,富士通カワサキレッドスピリッツ,6,L,小林慎平,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,4,0,50.0
2020-02-23,富士通カワサキレッドスピリッツ,7,,加藤大雄,3,■,■,■,nan,nan,12,7,1,0.5833333333333334,0.5,2.33,0,0,0,-,2,0.67,8,1,0,3,21.9,1,0,0,0.0
2020-02-23,富士通カワサキレッドスピリッツ,9,,手塚奨,2,□,nan,□,nan,nan,1,1,0,1.0,1.0,0.50,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-
2020-02-23,富士通カワサキレッドスピリッツ,10,,岡村義郎,2,■,■,nan,nan,nan,4,3,0,0.75,0.75,1.50,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-
2020-02-23,富士通カワサキレッドスピリッツ,11,,浅野卓雅,3,■,■,■,nan,nan,15,8,1,0.5333333333333333,0.4666666666666667,2.67,2,0,0,0.0,0,-,15,3,0,5,28.3,14,6,2,50.0
2020-02-23,富士通カワサキレッドスピリッツ,14,,谷平拓海,1,nan,nan,□,nan,nan,4,3,0,0.75,0.75,3.00,1,1,0,100.0,0,-,2,0,0,0,0.0,0,0,0,-
2020-02-23,富士通カワサキレッドスピリッツ,16,,米澤寛武,3,■,■,■,nan,nan,16,9,1,0.5625,0.5,3.00,1,1,0,100.0,2,0.67,9,0,0,4,11.1,5,2,0,40.0
2020-02-23,富士通カワサキレッドスピリッツ,18,,長谷山拓,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,13,2,0,4,23.1,0,0,0,-
2020-02-23,富士通カワサキレッドスピリッツ,19,L,尾木将,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-23,富士通カワサキレッドスピリッツ,20,,志波京介,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-
2020-02-23,富士通カワサキレッドスピリッツ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,70,42,6,0.6,0.5142857142857142,14.00,7,5,0,71.4,6,2.00,73,6,1,23,15.8,33,13,4,45.5
