試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2020-02-02,富士通カワサキレッドスピリッツ,2,,松坂洸汰,1,nan,nan,■,nan,nan,3,3,0,1.0,1.0,3.00,0,0,0,-,1,1.00,3,0,0,1,8.3,0,0,0,-
2020-02-02,富士通カワサキレッドスピリッツ,3,,田中紀幸,2,□,nan,□,nan,nan,4,1,0,0.25,0.25,0.50,1,1,0,100.0,0,-,3,0,0,2,16.7,1,1,0,100.0
2020-02-02,富士通カワサキレッドスピリッツ,4,,柳田百織,3,■,■,■,nan,nan,17,13,0,0.7647058823529411,0.7647058823529411,4.33,4,3,0,75.0,3,1.00,11,0,1,6,11.4,0,0,0,-
2020-02-02,富士通カワサキレッドスピリッツ,6,L,小林慎平,2,●,●,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,2,1,62.5
2020-02-02,富士通カワサキレッドスピリッツ,7,,加藤大雄,3,■,■,■,nan,nan,7,5,1,0.7142857142857143,0.5714285714285714,1.67,0,0,0,-,3,1.00,14,0,1,7,10.7,1,0,1,50.0
2020-02-02,富士通カワサキレッドスピリッツ,8,,後藤滉貴,2,□,nan,□,nan,nan,1,0,0,0.0,0.0,-,1,0,0,0.0,0,-,3,0,0,2,16.7,0,0,0,-
2020-02-02,富士通カワサキレッドスピリッツ,9,,手塚奨,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-
2020-02-02,富士通カワサキレッドスピリッツ,10,,岡村義郎,2,■,■,nan,nan,nan,6,3,0,0.5,0.5,1.50,0,0,0,-,1,0.50,2,0,0,1,12.5,0,0,0,-
2020-02-02,富士通カワサキレッドスピリッツ,11,,浅野卓雅,3,■,■,■,nan,nan,15,8,1,0.5333333333333333,0.4666666666666667,2.67,4,3,0,75.0,0,-,9,1,2,4,16.7,8,6,2,87.5
2020-02-02,富士通カワサキレッドスピリッツ,16,,米澤寛武,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-02,富士通カワサキレッドスピリッツ,17,,角大樹,3,■,■,■,nan,nan,22,7,2,0.3181818181818182,0.22727272727272727,2.33,3,2,0,66.7,0,-,10,1,3,0,2.5,17,7,2,47.1
2020-02-02,富士通カワサキレッドスピリッツ,18,,長谷山拓,3,■,■,■,nan,nan,1,1,0,1.0,1.0,0.33,0,0,0,-,3,1.00,14,1,2,3,8.9,0,0,0,-
2020-02-02,富士通カワサキレッドスピリッツ,19,L,尾木将,2,nan,〇,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,6,2,2,50.0
2020-02-02,富士通カワサキレッドスピリッツ,20,,志波京介,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2020-02-02,富士通カワサキレッドスピリッツ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,76,41,4,0.5394736842105263,0.4868421052631579,13.67,13,9,0,69.2,11,3.67,74,3,9,27,10.1,37,18,8,59.5
