試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-11-09,2,,松浦未波,5,■,■,■,■,■,1,1,0,1.0,1.0,0.20,0,0,0,-,0,-,24,1,0,5,9.4,1,0,0,0.0
2019-11-10,2,,松浦未波,5,■,■,■,■,■,3,1,0,0.3333333333333333,0.3333333333333333,0.20,0,0,0,-,0,-,20,2,1,5,15.0,1,0,0,0.0
2019-11-16,2,,松浦未波,3,■,■,■,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,12,0,0,4,8.3,0,0,0,-
2019-11-17,2,,松浦未波,5,■,■,■,■,■,4,2,0,0.5,0.5,0.40,0,0,0,-,0,-,19,1,0,5,11.8,0,0,0,-
2019-11-23,2,,松浦未波,5,■,■,■,■,■,4,2,0,0.5,0.5,0.40,0,0,0,-,1,0.20,15,0,0,0,0.0,0,0,0,-
2019-11-24,2,,松浦未波,4,■,■,■,■,,4,0,1,0.0,-0.25,-,0,0,0,-,0,-,13,0,1,1,0.0,1,0,1,50.0
2019-11-30,2,,松浦未波,3,■,■,■,,,3,0,0,0.0,0.0,-,0,0,0,-,0,-,15,2,1,9,26.7,0,0,0,-
2019-12-07,2,,松浦未波,5,■,■,■,■,■,4,3,0,0.75,0.75,0.60,0,0,0,-,1,0.20,18,1,1,5,11.1,0,0,0,-
2019-12-08,2,,松浦未波,3,■,■,■,,,1,1,0,1.0,1.0,0.33,0,0,0,-,0,-,12,1,0,4,16.7,0,0,0,-
2019-12-14,2,,松浦未波,3,■,■,■,,,2,0,0,0.0,0.0,-,0,0,0,-,0,-,12,1,0,5,18.8,0,0,0,-
2019-12-15,2,,松浦未波,5,■,■,■,■,■,1,1,0,1.0,1.0,0.20,0,0,0,-,1,0.20,23,1,1,4,7.6,0,0,0,-
2019-12-21,2,,松浦未波,5,■,■,■,■,■,2,2,0,1.0,1.0,0.40,0,0,0,-,0,-,13,0,0,2,3.8,2,0,0,0.0
2019-12-22,2,,松浦未波,5,■,■,■,■,■,4,0,0,0.0,0.0,-,0,0,0,-,1,0.20,13,0,0,1,1.9,1,0,0,0.0
2020-01-11,2,,松浦未波,3,■,■,■,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,12,0,0,3,6.2,0,0,0,-
2020-01-18,2,,松浦未波,3,■,■,■,,,4,1,0,0.25,0.25,0.33,0,0,0,-,0,-,9,0,0,3,8.3,1,0,0,0.0
2020-01-19,2,,松浦未波,4,■,■,■,■,,1,0,0,0.0,0.0,-,0,0,0,-,1,0.25,19,0,0,4,5.3,0,0,0,-
2020-01-25,2,,松浦未波,4,■,■,■,■,,4,3,0,0.75,0.75,0.75,0,0,0,-,0,-,15,1,1,3,10.0,0,0,0,-
2020-02-01,2,,松浦未波,5,■,■,■,■,■,3,2,0,0.6666666666666666,0.6666666666666666,0.40,0,0,0,-,0,-,18,0,0,7,9.7,0,0,0,-
2020-02-02,2,,松浦未波,3,■,■,■,,,2,0,0,0.0,0.0,-,0,0,0,-,1,0.33,12,2,0,4,25.0,0,0,0,-
2020-02-08,2,,松浦未波,5,■,■,■,■,■,1,0,0,0.0,0.0,-,0,0,0,-,0,-,21,1,2,5,8.3,1,0,0,0.0
2020-02-09,2,,松浦未波,5,■,■,■,■,■,2,1,0,0.5,0.5,0.20,0,0,0,-,0,-,26,2,0,5,12.5,0,0,0,-
