試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2020-11-21,岡山シーガルズ,3,,田口絢佳,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-11-21,岡山シーガルズ,4,,吉岡美晴,4,■,■,■,□,nan,40,9,3,22.5,15.0,2.25,0,0,0,-,0,-,9,0,0,0,0.0,33,13,12,57.6,,,,,,,,
2020-11-21,岡山シーガルズ,5,,宇賀神みずき,2,■,■,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,0.50,5,0,1,0,-5.0,0,0,0,-,,,,,,,,
2020-11-21,岡山シーガルズ,6,,渡邊真恵,5,■,■,■,■,■,44,18,4,40.9,31.8,3.60,4,1,0,25.0,0,-,16,0,0,2,3.1,5,3,0,60.0,,,,,,,,
2020-11-21,岡山シーガルズ,8,,及川真夢,5,■,■,■,■,■,23,13,0,56.5,56.5,2.60,0,0,0,-,3,0.60,14,0,2,3,1.8,5,3,1,70.0,,,,,,,,
2020-11-21,岡山シーガルズ,10,,西村弥菜美,4,□,□,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,5,1,0,1,25.0,5,2,1,50.0,,,,,,,,
2020-11-21,岡山シーガルズ,12,,居村杏奈,2,■,■,nan,nan,nan,4,1,1,25.0,0.0,0.50,0,0,0,-,1,0.50,9,0,0,1,2.8,2,2,0,100.0,,,,,,,,
2020-11-21,岡山シーガルズ,14,,宮下遥,5,□,□,■,■,■,0,0,0,,,-,0,0,0,-,2,0.40,14,0,0,1,1.8,0,0,0,-,,,,,,,,
2020-11-21,岡山シーガルズ,15,,古川あおいアン,4,nan,□,□,■,■,27,12,0,44.4,44.4,3.00,3,0,0,0.0,2,0.50,9,0,0,1,2.8,12,4,2,41.7,,,,,,,,
2020-11-21,岡山シーガルズ,18,,金田修佳,5,■,■,■,■,■,60,27,1,45.0,43.3,5.40,0,0,0,-,0,-,8,0,0,1,3.1,17,10,4,70.6,,,,,,,,
2020-11-21,岡山シーガルズ,20,L,丸山亜季,2,nan,nan,nan,〇,〇,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-21,岡山シーガルズ,22,,船田芽依,3,□,nan,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0,0,-,,,,,,,,
2020-11-21,岡山シーガルズ,27,L,楢崎慈恵,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,7,6,55.6,,,,,,,,
2020-11-21,岡山シーガルズ,28,,川島亜依美,4,□,nan,■,■,■,6,3,1,50.0,33.3,0.75,0,0,0,-,0,-,11,0,1,4,6.8,1,1,0,100.0,,,,,,,,
2020-11-21,岡山シーガルズ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,205,83,10,40.5,35.6,16.60,7,1,0,14.3,9,1.80,104,1,4,16,3.8,98,45,26,59.2,203,72,7,35.5,8,1.60,11.1,65.0
