試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2020-10-24,岡山シーガルズ,4,,吉岡美晴,3,■,■,■,nan,nan,39,16,3,41.0,33.3,5.33,0,0,0,-,0,-,9,0,0,4,11.1,15,4,7,50.0,,,,,,,,
2020-10-24,岡山シーガルズ,5,,宇賀神みずき,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-10-24,岡山シーガルズ,6,,渡邊真恵,3,■,■,■,nan,nan,29,14,0,48.3,48.3,4.67,2,1,0,50.0,1,0.33,11,0,0,0,0.0,3,1,0,33.3,,,,,,,,
2020-10-24,岡山シーガルズ,8,,及川真夢,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-10-24,岡山シーガルズ,9,,高柳有里,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-24,岡山シーガルズ,10,,西村弥菜美,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,2,0,0,0.0,,,,,,,,
2020-10-24,岡山シーガルズ,12,,居村杏奈,3,■,■,■,nan,nan,10,0,0,0.0,0.0,-,0,0,0,-,0,-,17,0,0,3,4.4,1,0,0,0.0,,,,,,,,
2020-10-24,岡山シーガルズ,14,,宮下遥,3,■,■,■,nan,nan,3,1,0,33.3,33.3,0.33,0,0,0,-,0,-,11,0,0,2,4.5,1,0,0,0.0,,,,,,,,
2020-10-24,岡山シーガルズ,15,,古川あおいアン,2,nan,□,□,nan,nan,6,1,0,16.7,16.7,0.50,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-24,岡山シーガルズ,18,,金田修佳,3,■,■,■,nan,nan,48,17,3,35.4,29.2,5.67,0,0,0,-,0,-,11,0,0,0,0.0,22,10,8,63.6,,,,,,,,
2020-10-24,岡山シーガルズ,20,L,丸山亜季,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-24,岡山シーガルズ,21,,高野由里加,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-24,岡山シーガルズ,27,L,楢崎慈恵,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,6,2,2,50.0,,,,,,,,
2020-10-24,岡山シーガルズ,28,,川島亜依美,3,■,■,■,nan,nan,8,5,1,62.5,50.0,1.67,0,0,0,-,1,0.33,10,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-10-24,岡山シーガルズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,143,54,7,37.8,32.9,18.00,2,1,0,50.0,2,0.67,73,0,0,10,3.4,50,17,17,51.0,148,38,10,25.7,5,1.67,6.4,65.1
