試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2005-03-06,パナソニックパンサーズ,NECブルーロケッツ,1,,岸本一馬,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2005-03-06,パナソニックパンサーズ,NECブルーロケッツ,4,,今井啓介,3,■,■,■,nan,nan,8,5,1,62.5,50.0,1.67,0,0,0,-,1,0.33,13,0,0,3,5.8,0,0,0,-,6
2005-03-06,パナソニックパンサーズ,NECブルーロケッツ,5,,山本隆弘,2,■,■,nan,nan,nan,16,6,4,37.5,12.5,3.00,11,4,3,36.4,1,0.50,5,0,3,1,5.0,0,0,0,-,7
2005-03-06,パナソニックパンサーズ,NECブルーロケッツ,6,L,小糸敬夫,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,13,0,81.2,0
2005-03-06,パナソニックパンサーズ,NECブルーロケッツ,7,,岩田正之,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,13,0,0,7,13.5,0,0,0,-,0
2005-03-06,パナソニックパンサーズ,NECブルーロケッツ,8,,川村慎二,3,■,■,■,nan,nan,17,7,0,41.2,41.2,2.33,4,0,0,0.0,0,-,10,0,3,5,12.5,26,20,0,76.9,7
2005-03-06,パナソニックパンサーズ,NECブルーロケッツ,9,,北川祐介,3,■,■,■,nan,nan,11,7,1,63.6,54.5,2.33,0,0,0,-,3,1.00,7,0,0,2,7.1,1,0,0,0.0,10
2005-03-06,パナソニックパンサーズ,NECブルーロケッツ,10,,牛尾正和,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2005-03-06,パナソニックパンサーズ,NECブルーロケッツ,11,,久保尚志,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,2,0,0.0,0,0,0,-,0
2005-03-06,パナソニックパンサーズ,NECブルーロケッツ,15,,松永理生,3,□,□,■,nan,nan,21,9,2,42.9,33.3,3.00,11,3,2,27.3,0,-,9,2,2,3,28.3,0,0,0,-,11
2005-03-06,パナソニックパンサーズ,NECブルーロケッツ,22,,カントルサンドロ,3,■,■,■,nan,nan,25,13,2,52.0,44.0,4.33,5,4,1,80.0,0,-,13,0,3,5,9.6,24,17,0,70.8,13
2005-03-06,パナソニックパンサーズ,NECブルーロケッツ,23,,枩田優介,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2005-03-06,パナソニックパンサーズ,NECブルーロケッツ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,98,47,10,48.0,37.8,15.67,31,11,6,35.5,5,1.67,73,2,13,26,11.4,67,50,0,74.6,54
