大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,日立リヴァーレ,24,79,837,286,48,34.2,57,15,5,26.3,3.62,9,0.11,266,0,5,35,51,3.4,235,93,60,52.3,286,9,5,300
プレミアカンファレンス,日立リヴァーレ,15,44,484,161,23,33.3,26,4,3,15.4,3.66,4,0.09,139,0,2,17,31,4.0,107,45,26,54.2,161,4,2,167
交流戦,日立リヴァーレ,6,24,249,88,16,35.3,23,8,1,34.8,3.67,3,0.12,73,0,0,13,10,-1.0,45,24,11,65.6,88,3,0,91
チャレンジ４,日立リヴァーレ,3,11,104,37,9,35.6,8,3,1,37.5,3.36,2,0.18,54,0,3,5,10,7.9,83,24,23,42.8,37,2,3,42
V.LEAGUE DIVISION1 WOMEN 2018-19,日立リヴァーレ,27,96,1047,350,73,33.4,60,21,10,35.0,3.65,22,0.23,316,6,9,37,70,7.4,766,335,167,54.6,350,22,15,387
Eastern Conference,日立リヴァーレ,10,38,414,137,22,33.1,35,11,5,31.4,3.61,12,0.32,124,1,1,16,25,3.4,288,120,67,53.3,137,12,2,151
交流戦,日立リヴァーレ,10,36,401,134,34,33.4,20,8,5,40.0,3.72,7,0.19,112,3,7,11,24,11.8,314,153,70,59.9,134,7,10,151
ファイナル８,日立リヴァーレ,7,22,232,79,17,34.1,5,2,0,40.0,3.59,3,0.14,80,2,1,10,21,7.2,164,62,30,47.0,79,3,3,85
Ｖ・プレミアリーグ女子 2017/18,日立リヴァーレ,21,79,785,277,46,35.3,76,30,6,39.5,3.51,8,0.10,246,3,3,47,70,4.8,658,180,165,39.9,277,8,6,291
レギュラーラウンド,日立リヴァーレ,21,79,785,277,46,35.3,76,30,6,39.5,3.51,8,0.10,246,3,3,47,70,4.8,658,180,165,39.9,277,8,6,291
Ｖ・プレミアリーグ女子 2016/17,日立リヴァーレ,28,24,100,33,4,33.0,2,0,0,0.0,1.38,3,0.12,45,0,1,9,14,9.6,16,5,0,31.2,33,3,1,37
レギュラーラウンド,日立リヴァーレ,21,21,100,33,4,33.0,2,0,0,0.0,1.57,3,0.14,41,0,1,9,14,10.5,16,5,0,31.2,33,3,1,37
ファイナル６,日立リヴァーレ,5,3,0,0,0,-,0,0,0,-,-,0,-,4,0,0,0,0,0.0,0,0,0,-,0,0,0,0
ファイナル３,日立リヴァーレ,2,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
皇后杯全日本選手権大会,,2,1,4,1,0,25.0,0,0,0,-,1.00,0,-,2,0,0,0,1,12.5,3,2,0,66.7,1,0,0,1
レギュラーラウンド,,2,1,4,1,0,25.0,0,0,0,-,1.00,0,-,2,0,0,0,1,12.5,3,2,0,66.7,1,0,0,1
レギュラーシーズン通算,,83,242,2433,830,145,34.1,182,61,20,33.5,3.43,37,0.15,735,7,14,113,174,4.9,1428,527,339,48.8,830,37,21,888
通算,,102,279,2773,947,171,34.2,195,66,21,33.8,3.39,42,0.15,875,9,18,128,206,5.3,1678,615,392,48.3,947,42,27,1016
