大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,日立リヴァーレ,24,59,221,90,14,40.7,1,0,1,0.0,1.53,22,0.37,186,1,7,27,59,8.6,6,2,1,41.7,90,22,8,120
プレミアカンファレンス,日立リヴァーレ,15,31,121,47,9,38.8,1,0,1,0.0,1.52,11,0.35,97,1,5,16,23,8.0,3,1,0,33.3,47,11,6,64
交流戦,日立リヴァーレ,6,23,87,37,4,42.5,0,0,0,-,1.61,10,0.43,76,0,2,11,28,8.2,2,1,1,75.0,37,10,2,49
チャレンジ４,日立リヴァーレ,3,5,13,6,1,46.2,0,0,0,-,1.2,1,0.2,13,0,0,0,8,15.4,1,0,0,0.0,6,1,0,7
V.LEAGUE DIVISION1 WOMEN 2018-19,日立リヴァーレ,27,107,431,178,38,41.3,0,0,0,-,1.66,68,0.64,306,11,19,58,106,13.7,5,2,0,40.0,178,68,30,276
Eastern Conference,日立リヴァーレ,10,36,131,53,13,40.5,0,0,0,-,1.47,28,0.78,100,4,4,15,34,12.8,4,2,0,50.0,53,28,8,89
交流戦,日立リヴァーレ,10,43,173,80,16,46.2,0,0,0,-,1.86,23,0.53,135,4,10,26,47,14.3,1,0,0,0.0,80,23,14,117
ファイナル８,日立リヴァーレ,7,28,127,45,9,35.4,0,0,0,-,1.61,17,0.61,71,3,5,17,25,14.1,0,0,0,-,45,17,8,70
Ｖ・プレミアリーグ女子 2017/18,日立リヴァーレ,3,5,12,6,2,50.0,0,0,0,-,1.2,2,0.4,12,0,0,4,0,-8.3,2,0,0,0.0,6,2,0,8
レギュラーラウンド,日立リヴァーレ,3,5,12,6,2,50.0,0,0,0,-,1.2,2,0.4,12,0,0,4,0,-8.3,2,0,0,0.0,6,2,0,8
レギュラーシーズン通算,,44,138,524,223,44,42.6,1,0,1,0.0,1.62,74,0.54,420,9,21,72,132,10.7,12,4,1,37.5,223,74,30,327
通算,,54,171,664,274,54,41.3,1,0,1,0.0,1.6,92,0.54,504,12,26,89,165,11.3,13,4,1,34.6,274,92,38,404
