大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,日立リヴァーレ,24,80,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,229,117,59,64.0,0,0,0,0
プレミアカンファレンス,日立リヴァーレ,15,49,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,136,66,33,60.7,0,0,0,0
交流戦,日立リヴァーレ,6,24,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,89,48,25,68.0,0,0,0,0
チャレンジ４,日立リヴァーレ,3,7,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,4,3,1,87.5,0,0,0,0
V.LEAGUE DIVISION1 WOMEN 2018-19,日立リヴァーレ,27,104,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,330,157,81,59.8,0,0,0,0
Eastern Conference,日立リヴァーレ,10,39,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,134,63,33,59.3,0,0,0,0
交流戦,日立リヴァーレ,10,41,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,124,62,26,60.5,0,0,0,0
ファイナル８,日立リヴァーレ,7,24,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,72,32,22,59.7,0,0,0,0
Ｖ・プレミアリーグ女子 2017/18,日立リヴァーレ,21,29,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,51,21,10,51.0,0,0,0,0
レギュラーラウンド,日立リヴァーレ,21,29,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,51,21,10,51.0,0,0,0,0
Ｖ・プレミアリーグ女子 2016/17,日立リヴァーレ,5,3,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,3,2,0,66.7,0,0,0,0
ファイナル６,日立リヴァーレ,3,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
ファイナル３,日立リヴァーレ,2,3,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,3,2,0,66.7,0,0,0,0
レギュラーシーズン通算,,62,182,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,534,260,127,60.6,0,0,0,0
通算,,77,216,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,613,297,150,60.7,0,0,0,0
