大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,日立リヴァーレ,24,85,35,17,1,48.6,0,0,0,-,0.20,21,0.25,275,3,3,26,69,6.1,2,0,1,25.0,17,21,6,44
プレミアカンファレンス,日立リヴァーレ,15,52,19,7,1,36.8,0,0,0,-,0.13,8,0.15,159,2,3,20,43,6.8,0,0,0,-,7,8,5,20
交流戦,日立リヴァーレ,6,22,9,5,0,55.6,0,0,0,-,0.23,10,0.45,75,0,0,3,11,2.7,1,0,1,50.0,5,10,0,15
チャレンジ４,日立リヴァーレ,3,11,7,5,0,71.4,0,0,0,-,0.45,3,0.27,41,1,0,3,15,9.8,1,0,0,0.0,5,3,1,9
V.LEAGUE DIVISION1 WOMEN 2018-19,日立リヴァーレ,23,91,29,15,0,51.7,0,0,0,-,0.16,18,0.20,267,0,4,26,77,6.3,4,2,0,50.0,15,18,4,37
Eastern Conference,日立リヴァーレ,8,30,4,3,0,75.0,0,0,0,-,0.10,8,0.27,84,0,2,9,26,7.4,1,1,0,100.0,3,8,2,13
交流戦,日立リヴァーレ,10,44,16,7,0,43.8,0,0,0,-,0.16,8,0.18,135,0,2,11,35,5.9,1,1,0,100.0,7,8,2,17
ファイナル８,日立リヴァーレ,5,17,9,5,0,55.6,0,0,0,-,0.29,2,0.12,48,0,0,6,16,5.2,2,0,0,0.0,5,2,0,7
Ｖ・プレミアリーグ女子 2017/18,日立リヴァーレ,21,75,22,16,0,72.7,0,0,0,-,0.21,8,0.11,224,5,8,27,65,10.0,4,0,0,0.0,16,8,13,37
レギュラーラウンド,日立リヴァーレ,21,75,22,16,0,72.7,0,0,0,-,0.21,8,0.11,224,5,8,27,65,10.0,4,0,0,0.0,16,8,13,37
Ｖ・プレミアリーグ女子 2016/17,日立リヴァーレ,28,112,46,25,0,54.3,2,0,0,0.0,0.22,9,0.08,382,10,3,43,130,11.8,7,0,0,0.0,25,9,13,47
レギュラーラウンド,日立リヴァーレ,21,83,31,20,0,64.5,0,0,0,-,0.24,6,0.07,278,8,3,31,101,12.8,6,0,0,0.0,20,6,11,37
ファイナル６,日立リヴァーレ,5,22,9,4,0,44.4,1,0,0,0.0,0.18,3,0.14,72,2,0,9,19,9.4,1,0,0,0.0,4,3,2,9
ファイナル３,日立リヴァーレ,2,7,6,1,0,16.7,1,0,0,0.0,0.14,0,-,32,0,0,3,10,7.8,0,0,0,-,1,0,0,1
皇后杯全日本選手権大会,,2,6,0,0,0,-,0,0,0,-,-,0,-,20,1,0,0,10,17.5,0,0,0,-,0,0,1,1
レギュラーラウンド,,2,6,0,0,0,-,0,0,0,-,-,0,-,20,1,0,0,10,17.5,0,0,0,-,0,0,1,1
Ｖ・プレミアリーグ女子 2015/16,日立リヴァーレ,27,103,47,16,0,34.0,0,0,0,-,0.16,22,0.21,394,5,18,23,169,15.6,6,0,0,0.0,16,22,23,61
レギュラーラウンド,日立リヴァーレ,21,79,34,13,0,38.2,0,0,0,-,0.16,16,0.20,297,4,16,19,126,16.3,6,0,0,0.0,13,16,20,49
ファイナル６,日立リヴァーレ,5,20,13,3,0,23.1,0,0,0,-,0.15,6,0.30,82,1,2,4,38,14.8,0,0,0,-,3,6,3,12
ファイナル,日立リヴァーレ,1,4,0,0,0,-,0,0,0,-,-,0,-,15,0,0,0,5,8.3,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ女子 2014/15,日立リヴァーレ,26,96,51,23,0,45.1,0,0,0,-,0.24,25,0.26,309,3,9,19,83,10.0,0,0,0,-,23,25,12,60
レギュラーラウンド,日立リヴァーレ,21,80,42,20,0,47.6,0,0,0,-,0.25,23,0.29,255,3,7,16,66,9.8,0,0,0,-,20,23,10,53
ファイナル６,日立リヴァーレ,5,16,9,3,0,33.3,0,0,0,-,0.19,2,0.12,54,0,2,3,17,10.8,0,0,0,-,3,2,2,7
Ｖ・プレミアリーグ女子 2013/14,日立リヴァーレ,28,112,63,27,3,42.9,0,0,0,-,0.24,30,0.27,216,1,3,15,78,10.6,6,1,0,16.7,27,30,4,61
レギュラーラウンド,日立リヴァーレ,28,112,63,27,3,42.9,0,0,0,-,0.24,30,0.27,216,1,3,15,78,10.6,6,1,0,16.7,27,30,4,61
サマーリーグ女子 2013,日立リヴァーレ,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
サマーリーグ,日立リヴァーレ,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・チャレンジリーグ女子 2012/13,日立リヴァーレ,18,42,23,13,1,56.5,0,0,0,-,0.31,21,0.50,132,1,4,9,50,12.7,0,0,0,-,13,21,5,39
レギュラーラウンド,日立リヴァーレ,18,42,23,13,1,56.5,0,0,0,-,0.31,21,0.50,132,1,4,9,50,12.7,0,0,0,-,13,21,5,39
チャレンジマッチ女子2012/13,日立リヴァーレ,2,3,0,0,0,-,0,0,0,-,-,0,-,4,0,0,0,2,12.5,0,0,0,-,0,0,0,0
チャレンジマッチ,日立リヴァーレ,2,3,0,0,0,-,0,0,0,-,-,0,-,4,0,0,0,2,12.5,0,0,0,-,0,0,0,0
サマーリーグ女子 2012,日立リヴァーレ,3,10,4,3,0,75.0,0,0,0,-,0.30,2,0.20,25,1,1,5,10,17.2,0,0,0,-,3,2,2,7
サマーリーグ,日立リヴァーレ,3,10,4,3,0,75.0,0,0,0,-,0.30,2,0.20,25,1,1,5,10,17.2,0,0,0,-,3,2,2,7
レギュラーシーズン通算,,169,619,263,131,5,49.8,0,0,0,-,0.21,138,0.22,1855,24,48,160,601,9.8,25,3,1,14.0,131,138,72,341
通算,,203,735,320,155,5,48.4,2,0,0,0.0,0.21,156,0.21,2248,30,53,193,743,9.8,29,3,1,12.1,155,156,83,394
