試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-12-21,柏エンゼルクロス,1,L,鈴木遥,5,〇,〇,〇,〇,〇,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-21,柏エンゼルクロス,2,,城野真衣,4,nan,□,■,■,■,54,17,5,0.3148148148148148,0.2222222222222222,4.25,4,0,1,0.0,2,0.50,18,1,1,2,6.9,30,9,10,46.7
2019-12-21,柏エンゼルクロス,4,,石川綾菜,5,■,■,■,■,■,21,4,1,0.19047619047619047,0.14285714285714285,0.80,0,0,0,-,2,0.40,10,0,0,2,5.0,0,0,0,-
2019-12-21,柏エンゼルクロス,7,,渋川小夏,5,■,■,■,■,■,52,19,1,0.36538461538461536,0.34615384615384615,3.80,0,0,0,-,0,-,9,0,0,4,11.1,18,4,7,41.7
2019-12-21,柏エンゼルクロス,9,,岡村真衣,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2019-12-21,柏エンゼルクロス,13,,木村汐里,5,■,■,■,■,■,45,15,1,0.3333333333333333,0.3111111111111111,3.00,3,2,0,66.7,0,-,10,0,0,2,5.0,36,17,10,61.1
2019-12-21,柏エンゼルクロス,14,L,鶴ヶ崎佳寿葉,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,7,1,93.8
2019-12-21,柏エンゼルクロス,16,,名原寧音,5,■,■,■,■,■,1,0,0,0.0,0.0,-,0,0,0,-,0,-,30,2,2,4,8.3,0,0,0,-
2019-12-21,柏エンゼルクロス,18,,徳石あかり,5,■,■,■,■,■,28,9,3,0.32142857142857145,0.21428571428571427,1.80,0,0,0,-,3,0.60,19,1,0,3,9.2,1,0,0,0.0
2019-12-21,柏エンゼルクロス,19,,鶴田佳菜,3,■,■,nan,□,nan,21,5,0,0.23809523809523808,0.23809523809523808,1.67,0,0,0,-,0,-,9,0,0,2,5.6,2,0,1,25.0
2019-12-21,柏エンゼルクロス,20,,古川友,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,1,2,50.0
2019-12-21,柏エンゼルクロス,21,,松原南,1,□,nan,nan,nan,nan,5,2,0,0.4,0.4,2.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-21,柏エンゼルクロス,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,227,71,11,0.31277533039647576,0.2643171806167401,14.20,7,2,1,28.6,7,1.40,106,4,3,19,7.5,99,38,31,54.0
