試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2020-01-11,柏エンゼルクロス,1,L,鈴木遥,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-11,柏エンゼルクロス,4,,石川綾菜,3,■,■,■,nan,nan,13,3,1,0.23076923076923078,0.15384615384615385,1.00,0,0,0,-,1,0.33,13,0,0,2,3.8,0,0,0,-
2020-01-11,柏エンゼルクロス,7,,渋川小夏,3,■,■,■,nan,nan,26,11,2,0.4230769230769231,0.34615384615384615,3.67,0,0,0,-,0,-,8,0,1,0,-3.1,24,14,2,62.5
2020-01-11,柏エンゼルクロス,9,,岡村真衣,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-
2020-01-11,柏エンゼルクロス,11,,関根友香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-11,柏エンゼルクロス,12,,吉田奈未,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-11,柏エンゼルクロス,13,,木村汐里,3,■,■,■,nan,nan,29,9,3,0.3103448275862069,0.20689655172413793,3.00,2,1,1,50.0,2,0.67,11,1,1,4,15.9,14,6,3,53.6
2020-01-11,柏エンゼルクロス,14,L,鶴ヶ崎佳寿葉,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,2,1,50.0
2020-01-11,柏エンゼルクロス,15,,中島優花,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-11,柏エンゼルクロス,16,,名原寧音,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,17,0,1,4,4.4,1,0,0,0.0
2020-01-11,柏エンゼルクロス,18,,徳石あかり,3,■,■,■,nan,nan,21,10,2,0.47619047619047616,0.38095238095238093,3.33,0,0,0,-,2,0.67,11,0,1,2,2.3,0,0,0,-
2020-01-11,柏エンゼルクロス,19,,鶴田佳菜,3,■,■,■,nan,nan,46,19,1,0.41304347826086957,0.391304347826087,6.33,1,0,0,0.0,0,-,7,1,0,2,21.4,5,2,0,40.0
2020-01-11,柏エンゼルクロス,20,,古川友,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,6,3,1,58.3
2020-01-11,柏エンゼルクロス,21,,松原南,2,nan,□,□,nan,nan,11,3,0,0.2727272727272727,0.2727272727272727,1.50,0,0,0,-,0,-,2,0,0,2,25.0,2,1,0,50.0
2020-01-11,柏エンゼルクロス,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,146,55,9,0.3767123287671233,0.3150684931506849,18.33,3,1,1,33.3,5,1.67,73,2,4,17,7.2,57,28,7,55.3
