試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2020-10-24,ヴィクトリーナ姫路,1,,貞包里穂,4,■,nan,■,■,■,58,19,3,32.8,27.6,4.75,2,1,0,50.0,3,0.75,13,0,0,4,7.7,15,2,3,23.3,,,,,,,,
2020-10-24,ヴィクトリーナ姫路,2,,櫻井美樹,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,0,-,17,1,0,4,11.8,0,0,0,-,,,,,,,,
2020-10-24,ヴィクトリーナ姫路,4,L,花井萌里,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,8,4,50.0,,,,,,,,
2020-10-24,ヴィクトリーナ姫路,5,,長野有紗,4,nan,■,■,■,■,11,2,0,18.2,18.2,0.50,0,0,0,-,0,-,12,0,1,6,10.4,0,0,0,-,,,,,,,,
2020-10-24,ヴィクトリーナ姫路,6,,金杉由香,1,nan,■,nan,nan,nan,22,3,3,13.6,0.0,3.00,2,0,1,0.0,0,-,3,0,0,0,0.0,4,0,1,12.5,,,,,,,,
2020-10-24,ヴィクトリーナ姫路,7,,堀込奈央,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,,,,,,,,
2020-10-24,ヴィクトリーナ姫路,8,,宮地佳乃,1,■,nan,nan,nan,nan,11,2,3,18.2,-9.1,2.00,1,0,1,0.0,0,-,2,0,1,0,-12.5,0,0,0,-,,,,,,,,
2020-10-24,ヴィクトリーナ姫路,9,,吉岡可奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-24,ヴィクトリーナ姫路,10,,脇田美怜,1,nan,□,nan,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,1,0,-25.0,3,1,1,50.0,,,,,,,,
2020-10-24,ヴィクトリーナ姫路,11,,荒谷栞,5,■,■,■,■,■,17,8,0,47.1,47.1,1.60,0,0,0,-,3,0.60,17,0,0,5,7.4,0,0,0,-,,,,,,,,
2020-10-24,ヴィクトリーナ姫路,12,,孫田菜奈,4,nan,□,□,□,□,6,4,1,66.7,50.0,1.00,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,,,,,,,,
2020-10-24,ヴィクトリーナ姫路,13,,田中咲希,5,□,■,■,■,■,42,17,2,40.5,35.7,3.40,2,0,0,0.0,1,0.20,10,0,0,6,15.0,10,6,0,60.0,,,,,,,,
2020-10-24,ヴィクトリーナ姫路,14,,佐々木千紘,1,■,nan,nan,nan,nan,6,2,0,33.3,33.3,2.00,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-,,,,,,,,
2020-10-24,ヴィクトリーナ姫路,15,,松本愛希穂,5,■,■,■,■,■,52,12,3,23.1,17.3,2.40,3,2,0,66.7,1,0.20,20,2,2,10,20.0,50,19,15,53.0,,,,,,,,
2020-10-24,ヴィクトリーナ姫路,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,227,69,15,30.4,23.8,13.80,10,3,2,30.0,8,1.60,101,3,5,39,11.4,102,36,24,47.1,207,74,11,35.7,11,2.20,11.3,48.9
