試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2020-11-07,ヴィクトリーナ姫路,岡山シーガルズ,0,3,0,1,,貞包里穂,2,■,■,nan,nan,nan,12,1,1,8.3,0.0,0.50,2,0,0,0.0,0,-,5,1,0,2,30.0,5,2,3,70.0,2
2020-11-07,ヴィクトリーナ姫路,岡山シーガルズ,0,3,0,2,,櫻井美樹,3,■,■,■,nan,nan,3,0,0,0.0,0.0,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0
2020-11-07,ヴィクトリーナ姫路,岡山シーガルズ,0,3,0,4,L,花井萌里,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,4,0,50.0,0
2020-11-07,ヴィクトリーナ姫路,岡山シーガルズ,0,3,0,5,,長野有紗,3,■,■,■,nan,nan,13,5,0,38.5,38.5,1.67,0,0,0,-,0,-,11,0,1,2,2.3,0,0,0,-,5
2020-11-07,ヴィクトリーナ姫路,岡山シーガルズ,0,3,0,6,,金杉由香,3,□,□,■,nan,nan,14,4,0,28.6,28.6,1.33,2,0,0,0.0,0,-,10,0,2,3,2.5,14,6,4,57.1,4
2020-11-07,ヴィクトリーナ姫路,岡山シーガルズ,0,3,0,7,,堀込奈央,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,0
2020-11-07,ヴィクトリーナ姫路,岡山シーガルズ,0,3,0,8,,宮地佳乃,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-07,ヴィクトリーナ姫路,岡山シーガルズ,0,3,0,10,,脇田美怜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-07,ヴィクトリーナ姫路,岡山シーガルズ,0,3,0,11,,荒谷栞,3,■,■,■,nan,nan,20,5,0,25.0,25.0,1.67,0,0,0,-,1,0.33,8,0,0,1,3.1,0,0,0,-,6
2020-11-07,ヴィクトリーナ姫路,岡山シーガルズ,0,3,0,12,,孫田菜奈,3,□,□,□,nan,nan,8,2,0,25.0,25.0,0.67,0,0,0,-,0,-,6,1,1,2,20.8,0,0,0,-,3
2020-11-07,ヴィクトリーナ姫路,岡山シーガルズ,0,3,0,13,,田中咲希,3,■,■,■,nan,nan,23,13,1,56.5,52.2,4.33,2,1,0,50.0,0,-,6,0,2,1,-4.2,8,4,2,62.5,13
2020-11-07,ヴィクトリーナ姫路,岡山シーガルズ,0,3,0,14,,佐々木千紘,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,0
2020-11-07,ヴィクトリーナ姫路,岡山シーガルズ,0,3,0,15,,松本愛希穂,3,■,■,■,nan,nan,45,18,3,40.0,33.3,6.00,3,1,2,33.3,0,-,9,0,1,1,0.0,37,16,6,51.4,18
2020-11-07,ヴィクトリーナ姫路,岡山シーガルズ,0,3,0,20,,マルティニュークアリョーナ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-07,ヴィクトリーナ姫路,岡山シーガルズ,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,138,48,5,34.8,31.2,16.00,9,2,2,22.2,1,0.33,64,2,7,14,5.9,72,32,15,54.9,51
