試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2020-10-31,ヴィクトリーナ姫路,久光スプリングス,1,3,0,1,,貞包里穂,4,■,■,■,■,nan,31,9,1,29.0,25.8,2.25,4,2,0,50.0,2,0.50,15,0,0,2,3.3,18,7,2,44.4,11,,,,,,,,
2020-10-31,ヴィクトリーナ姫路,久光スプリングス,1,3,0,2,,櫻井美樹,4,■,■,■,■,nan,1,1,0,100.0,100.0,0.25,0,0,0,-,0,-,7,0,0,2,7.1,0,0,0,-,1,,,,,,,,
2020-10-31,ヴィクトリーナ姫路,久光スプリングス,1,3,0,4,L,花井萌里,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,11,1,67.6,0,,,,,,,,
2020-10-31,ヴィクトリーナ姫路,久光スプリングス,1,3,0,5,,長野有紗,4,■,■,■,■,nan,21,7,0,33.3,33.3,1.75,0,0,0,-,1,0.25,15,0,2,5,5.0,2,2,0,100.0,8,,,,,,,,
2020-10-31,ヴィクトリーナ姫路,久光スプリングス,1,3,0,6,,金杉由香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2020-10-31,ヴィクトリーナ姫路,久光スプリングス,1,3,0,7,,堀込奈央,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2020-10-31,ヴィクトリーナ姫路,久光スプリングス,1,3,0,8,,宮地佳乃,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2020-10-31,ヴィクトリーナ姫路,久光スプリングス,1,3,0,9,,吉岡可奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2020-10-31,ヴィクトリーナ姫路,久光スプリングス,1,3,0,10,,脇田美怜,1,nan,nan,nan,□,nan,5,1,0,20.0,20.0,1.00,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,1,,,,,,,,
2020-10-31,ヴィクトリーナ姫路,久光スプリングス,1,3,0,11,,荒谷栞,4,■,■,■,■,nan,23,10,0,43.5,43.5,2.50,0,0,0,-,1,0.25,12,1,3,3,8.3,0,0,0,-,12,,,,,,,,
2020-10-31,ヴィクトリーナ姫路,久光スプリングス,1,3,0,12,,孫田菜奈,3,□,□,□,nan,nan,12,5,0,41.7,41.7,1.67,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,5,,,,,,,,
2020-10-31,ヴィクトリーナ姫路,久光スプリングス,1,3,0,13,,田中咲希,4,■,■,■,■,nan,39,14,4,35.9,25.6,3.50,1,0,0,0.0,1,0.25,15,1,1,4,11.7,23,11,2,52.2,16,,,,,,,,
2020-10-31,ヴィクトリーナ姫路,久光スプリングス,1,3,0,14,,佐々木千紘,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2020-10-31,ヴィクトリーナ姫路,久光スプリングス,1,3,0,15,,松本愛希穂,4,■,■,■,■,nan,42,16,3,38.1,31.0,4.00,3,2,0,66.7,0,-,14,0,1,4,5.4,25,18,3,78.0,16,,,,,,,,
2020-10-31,ヴィクトリーナ姫路,久光スプリングス,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,174,63,8,36.2,31.6,15.75,8,4,0,50.0,5,1.25,83,2,8,20,6.0,85,49,8,62.4,70,160,63,4,39.4,9,2.25,9.9,68.5
