試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2021-01-24,サントリーサンバーズ,1,L,鶴田大樹,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,6,9,52.5,,,,,,,,
2021-01-24,サントリーサンバーズ,3,,小野遥輝,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-24,サントリーサンバーズ,6,,季道帥,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-24,サントリーサンバーズ,8,,柳田将洋,3,■,■,■,nan,nan,18,11,0,0.6111111111111112,0.6111111111111112,3.67,8,5,0,62.5,0,-,12,2,4,3,14.6,7,2,1,35.7,,,,,,,,
2021-01-24,サントリーサンバーズ,9,,大宅真樹,3,■,■,■,nan,nan,2,1,0,0.5,0.5,0.33,0,0,0,-,1,0.33,13,0,3,1,-3.8,0,0,0,-,,,,,,,,
2021-01-24,サントリーサンバーズ,10,,藤中謙也,3,■,■,■,nan,nan,10,8,0,0.8,0.8,2.67,1,1,0,100.0,3,1.00,12,0,1,1,0.0,22,5,8,40.9,,,,,,,,
2021-01-24,サントリーサンバーズ,11,,秦耕介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-24,サントリーサンバーズ,12,,塩田達也,3,■,■,■,nan,nan,8,5,0,0.625,0.625,1.67,0,0,0,-,2,0.67,12,0,3,1,-4.2,1,1,0,100.0,,,,,,,,
2021-01-24,サントリーサンバーズ,13,,ムセルスキードミトリー,3,■,■,■,nan,nan,30,14,1,0.4666666666666667,0.43333333333333335,4.67,9,3,0,33.3,2,0.67,10,0,4,2,-5.0,0,0,0,-,,,,,,,,
2021-01-24,サントリーサンバーズ,14,,加藤久典,3,■,■,■,nan,nan,6,2,0,0.3333333333333333,0.3333333333333333,0.67,0,0,0,-,1,0.33,12,0,0,2,4.2,0,0,0,-,,,,,,,,
2021-01-24,サントリーサンバーズ,15,,喜入祥充,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-24,サントリーサンバーズ,19,,栗山雅史,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-24,サントリーサンバーズ,20,,西田寛基,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-,,,,,,,,
2021-01-24,サントリーサンバーズ,21,,佐藤謙次,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-01-24,サントリーサンバーズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,74,41,1,0.5540540540540541,0.5405405405405406,13.67,18,9,0,50.0,9,3.00,75,2,16,10,0.7,50,14,18,46.0,86,41,5,47.7,5,1.67,5.2,58.8
