試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2020-11-08,サントリーサンバーズ,1,L,鶴田大樹,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,24,9,9,56.2,,,,,,,,
2020-11-08,サントリーサンバーズ,3,,小野遥輝,4,■,■,■,■,nan,10,7,0,0.7,0.7,1.75,0,0,0,-,3,0.75,12,0,5,4,-2.1,0,0,0,-,,,,,,,,
2020-11-08,サントリーサンバーズ,6,,季道帥,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,1,0.0,0,0,0,-,,,,,,,,
2020-11-08,サントリーサンバーズ,8,,柳田将洋,4,■,■,■,■,nan,22,12,2,0.5454545454545454,0.45454545454545453,3.00,5,2,0,40.0,3,0.75,16,1,4,4,6.2,18,3,4,27.8,,,,,,,,
2020-11-08,サントリーサンバーズ,9,,大宅真樹,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,1,0.25,15,0,5,4,-1.7,0,0,0,-,,,,,,,,
2020-11-08,サントリーサンバーズ,10,,藤中謙也,4,■,■,■,■,nan,8,4,1,0.5,0.375,1.00,0,0,0,-,0,-,14,0,2,0,-3.6,22,13,2,63.6,,,,,,,,
2020-11-08,サントリーサンバーズ,11,,秦耕介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-08,サントリーサンバーズ,12,,塩田達也,4,■,■,■,■,nan,12,6,1,0.5,0.4166666666666667,1.50,0,0,0,-,4,1.00,10,1,1,3,15.0,5,2,3,70.0,,,,,,,,
2020-11-08,サントリーサンバーズ,13,,ムセルスキードミトリー,4,■,■,■,■,nan,42,23,3,0.5476190476190477,0.47619047619047616,5.75,17,8,1,47.1,5,1.25,13,1,3,2,5.8,0,0,0,-,,,,,,,,
2020-11-08,サントリーサンバーズ,14,,加藤久典,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-08,サントリーサンバーズ,15,,喜入祥充,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-08,サントリーサンバーズ,19,,栗山雅史,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-08,サントリーサンバーズ,20,,西田寛基,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,8,1,1,0,9.4,0,0,0,-,,,,,,,,
2020-11-08,サントリーサンバーズ,21,,佐藤謙次,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-11-08,サントリーサンバーズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,94,52,7,0.5531914893617021,0.4787234042553192,13.00,22,10,1,45.5,16,4.00,96,4,22,18,3.1,69,27,18,52.2,98,43,6,43.9,6,1.50,7.8,54.8
