試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2020-11-14,サントリーサンバーズ,1,L,鶴田大樹,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,11,5,64.3,,,,,,,,
2020-11-14,サントリーサンバーズ,3,,小野遥輝,5,■,■,■,■,■,15,9,0,60.0,60.0,1.80,0,0,0,-,3,0.60,11,0,5,6,2.3,1,0,0,0.0,,,,,,,,
2020-11-14,サントリーサンバーズ,6,,季道帥,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,サントリーサンバーズ,8,,柳田将洋,5,■,■,■,■,■,34,15,4,44.1,32.4,3.00,8,3,2,37.5,0,-,17,2,3,8,19.1,9,5,0,55.6,,,,,,,,
2020-11-14,サントリーサンバーズ,9,,大宅真樹,2,■,■,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,8,1,2,1,9.4,0,0,0,-,,,,,,,,
2020-11-14,サントリーサンバーズ,10,,藤中謙也,5,■,■,■,■,■,18,6,3,33.3,16.7,1.20,1,0,1,0.0,2,0.40,17,1,4,4,5.9,53,27,14,64.2,,,,,,,,
2020-11-14,サントリーサンバーズ,11,,秦耕介,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,サントリーサンバーズ,12,,塩田達也,5,■,■,■,■,■,10,6,0,60.0,60.0,1.20,0,0,0,-,3,0.60,18,1,4,5,6.9,0,0,0,-,,,,,,,,
2020-11-14,サントリーサンバーズ,13,,ムセルスキードミトリー,5,■,■,■,■,■,59,28,7,47.5,35.6,5.60,33,15,3,45.5,3,0.60,17,4,1,3,26.5,0,0,0,-,,,,,,,,
2020-11-14,サントリーサンバーズ,14,,加藤久典,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,サントリーサンバーズ,15,,喜入祥充,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,サントリーサンバーズ,19,,栗山雅史,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,サントリーサンバーズ,20,,西田寛基,4,nan,□,■,■,■,1,0,0,0.0,0.0,-,0,0,0,-,1,0.25,12,0,1,6,10.4,1,0,0,0.0,,,,,,,,
2020-11-14,サントリーサンバーズ,21,,佐藤謙次,3,nan,nan,□,□,□,0,0,0,,,-,0,0,0,-,0,-,6,0,0,1,4.2,0,0,0,-,,,,,,,,
2020-11-14,サントリーサンバーズ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,137,64,14,46.7,36.5,12.80,42,18,6,42.9,12,2.40,106,9,20,34,11.8,85,43,19,61.8,109,43,6,39.4,12,2.40,8.1,40.4
