試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-03-13,サントリーサンバーズ,1,L,鶴田大樹,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,6,4,53.3,,,,,,,,
2021-03-13,サントリーサンバーズ,3,,小野遥輝,3,■,■,■,nan,nan,5,3,0,60.0,60.0,1.00,0,0,0,-,1,0.33,11,2,1,6,29.5,1,1,0,100.0,,,,,,,,
2021-03-13,サントリーサンバーズ,8,,柳田将洋,3,■,■,■,nan,nan,19,9,0,47.4,47.4,3.00,6,3,0,50.0,1,0.33,12,0,3,5,4.2,11,1,5,31.8,,,,,,,,
2021-03-13,サントリーサンバーズ,9,,大宅真樹,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,10,0,2,3,2.5,0,0,0,-,,,,,,,,
2021-03-13,サントリーサンバーズ,10,,藤中謙也,3,■,■,■,nan,nan,11,5,0,45.5,45.5,1.67,6,2,0,33.3,1,0.33,13,0,3,2,-1.9,18,5,8,50.0,,,,,,,,
2021-03-13,サントリーサンバーズ,11,,秦耕介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-03-13,サントリーサンバーズ,12,,塩田達也,3,■,■,■,nan,nan,8,5,0,62.5,62.5,1.67,0,0,0,-,1,0.33,7,0,1,2,3.6,0,0,0,-,,,,,,,,
2021-03-13,サントリーサンバーズ,13,,ムセルスキードミトリー,3,■,■,■,nan,nan,29,18,3,62.1,51.7,6.00,9,6,1,66.7,4,1.33,15,4,4,5,28.3,0,0,0,-,,,,,,,,
2021-03-13,サントリーサンバーズ,14,,加藤久典,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-03-13,サントリーサンバーズ,15,,喜入祥充,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-03-13,サントリーサンバーズ,18,,小川猛,2,nan,□,□,nan,nan,1,1,0,100.0,100.0,0.50,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-03-13,サントリーサンバーズ,19,,栗山雅史,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-03-13,サントリーサンバーズ,20,,西田寛基,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-03-13,サントリーサンバーズ,21,,佐藤謙次,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,2,6.2,0,0,0,-,,,,,,,,
2021-03-13,サントリーサンバーズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,73,41,3,56.2,52.1,13.67,21,11,1,52.4,8,2.67,74,6,15,25,11.5,45,13,17,47.8,83,36,5,43.4,2,0.67,1.7,37.1
