試合日,年月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2017-10-21,2017-10,埼玉上尾メディックス,デンソーエアリービーズ,19,,荒木夕貴,4,■,■,■,■,,45,12,3,26.7,20.0,3.00,1,0,0,0.0,1,0.25,19,0,1,5,5.3,24,4,9,35.4,13
2017-10-21,2017-10,埼玉上尾メディックス,デンソーエアリービーズ,20,,丸山裕子,4,■,■,■,□,,16,5,2,31.2,18.8,1.25,0,0,0,-,3,0.75,14,2,2,3,16.1,0,0,0,-,10
2017-10-21,2017-10,埼玉上尾メディックス,デンソーエアリービーズ,23,,大室璃紗,2,□,□,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,0,1,50.0,0
2017-10-21,2017-10,埼玉上尾メディックス,デンソーエアリービーズ,26,L,堀江美志,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-10-22,2017-10,日立リヴァーレ,JTマーヴェラス,1,,間橋香織,1,,,,□,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,1,0,1,50.0,0
2017-10-22,2017-10,日立リヴァーレ,JTマーヴェラス,2,,小野寺友香,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-10-22,2017-10,日立リヴァーレ,JTマーヴェラス,4,,下平夏奈,3,□,,□,,□,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,0
2017-10-22,2017-10,日立リヴァーレ,JTマーヴェラス,5,L,佐藤あり紗,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,6,6,50.0,0
2017-10-22,2017-10,日立リヴァーレ,JTマーヴェラス,6,,芳賀舞波,5,■,■,■,■,■,9,3,0,33.3,33.3,0.60,0,0,0,-,1,0.20,22,1,1,7,11.4,2,1,0,50.0,5
2017-10-22,2017-10,日立リヴァーレ,JTマーヴェラス,7,L,齋藤加奈子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-10-22,2017-10,日立リヴァーレ,JTマーヴェラス,8,,佐藤美弥,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,1,0.20,15,1,1,4,11.7,0,0,0,-,2
2017-10-22,2017-10,日立リヴァーレ,JTマーヴェラス,10,,小池杏菜,4,□,□,□,,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,1,2,66.7,0
2017-10-22,2017-10,日立リヴァーレ,JTマーヴェラス,11,,栗原恵,5,■,■,■,■,■,45,18,3,40.0,33.3,3.60,1,1,0,100.0,2,0.40,15,1,0,6,16.7,14,4,3,39.3,21
2017-10-22,2017-10,日立リヴァーレ,JTマーヴェラス,12,,遠井萌仁,5,■,■,■,■,■,26,13,2,50.0,42.3,2.60,0,0,0,-,3,0.60,24,1,3,8,9.4,39,13,8,43.6,17
2017-10-22,2017-10,日立リヴァーレ,JTマーヴェラス,13,,長内美和子,5,■,■,■,■,■,41,18,1,43.9,41.5,3.60,4,2,0,50.0,0,-,17,0,4,3,-1.5,15,4,5,43.3,18
2017-10-22,2017-10,日立リヴァーレ,JTマーヴェラス,14,,ジャクソンカースティ,5,■,■,■,■,■,27,13,0,48.1,48.1,2.60,0,0,0,-,5,1.00,10,0,2,3,2.5,1,0,0,0.0,18
2017-10-22,2017-10,日立リヴァーレ,JTマーヴェラス,16,,東原枝里,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-10-22,2017-10,日立リヴァーレ,JTマーヴェラス,17,,オクム大庭冬美ハウィ,1,,,,□,,1,0,1,0.0,-100.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-10-22,2017-10,JTマーヴェラス,日立リヴァーレ,1,,芥川愛加,5,■,■,■,■,■,14,5,1,35.7,28.6,1.00,0,0,0,-,3,0.60,13,2,2,3,17.3,0,0,0,-,10
2017-10-22,2017-10,JTマーヴェラス,日立リヴァーレ,2,,田中瑞稀,5,■,■,■,■,■,42,12,1,28.6,26.2,2.40,6,3,0,50.0,0,-,19,3,3,5,18.4,21,7,7,50.0,15
2017-10-22,2017-10,JTマーヴェラス,日立リヴァーレ,3,,奥村麻依,5,■,■,■,■,■,18,8,0,44.4,44.4,1.60,0,0,0,-,6,1.20,11,0,0,5,11.4,1,1,0,100.0,14
2017-10-22,2017-10,JTマーヴェラス,日立リヴァーレ,4,,橘井友香,5,■,■,■,■,■,22,6,0,27.3,27.3,1.20,0,0,0,-,1,0.20,12,1,4,4,8.3,27,4,8,29.6,8
2017-10-22,2017-10,JTマーヴェラス,日立リヴァーレ,5,,柴田真果,5,■,■,□,□,□,2,2,0,100.0,100.0,0.40,0,0,0,-,0,-,16,2,1,8,23.4,0,0,0,-,4
2017-10-22,2017-10,JTマーヴェラス,日立リヴァーレ,6,,金杉由香,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-10-22,2017-10,JTマーヴェラス,日立リヴァーレ,7,,田中美咲,4,,□,■,■,■,1,0,0,0.0,0.0,-,0,0,0,-,1,0.25,11,0,0,5,11.4,1,0,0,0.0,1
2017-10-22,2017-10,JTマーヴェラス,日立リヴァーレ,9,,ミハイロビッチブランキツァ,5,■,■,■,■,■,62,29,5,46.8,38.7,5.80,16,6,3,37.5,1,0.20,17,2,3,5,14.7,5,1,4,60.0,32
2017-10-22,2017-10,JTマーヴェラス,日立リヴァーレ,10,L,井上琴絵,5,〇,〇,〇,〇,〇,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-10-22,2017-10,JTマーヴェラス,日立リヴァーレ,13,,小川杏奈,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-10-22,2017-10,JTマーヴェラス,日立リヴァーレ,15,L,小幡真子,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,39,16,14,59.0,0
2017-10-22,2017-10,JTマーヴェラス,日立リヴァーレ,16,,山本美沙,4,□,□,□,,□,0,0,0,,,-,0,0,0,-,0,-,8,0,1,4,9.4,0,0,0,-,0
2017-10-22,2017-10,JTマーヴェラス,日立リヴァーレ,17,,木村千春,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-10-22,2017-10,JTマーヴェラス,日立リヴァーレ,18,,橋本梨紗,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-10-22,2017-10,トヨタ車体クインシーズ,東レアローズ,1,,竹田沙希,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,10,0,0,5,12.5,4,0,1,12.5,0
2017-10-22,2017-10,トヨタ車体クインシーズ,東レアローズ,2,L,佐藤澪,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-10-22,2017-10,トヨタ車体クインシーズ,東レアローズ,3,,高橋沙織,3,■,■,■,,,15,5,1,33.3,26.7,1.67,0,0,0,-,1,0.33,7,1,1,3,21.4,14,1,9,39.3,7
2017-10-22,2017-10,トヨタ車体クインシーズ,東レアローズ,4,,比金桃子,3,■,■,■,,,0,0,0,,,-,0,0,0,-,0,-,19,0,3,8,6.6,0,0,0,-,0
2017-10-22,2017-10,トヨタ車体クインシーズ,東レアローズ,6,,村永奈央,3,■,■,■,,,21,7,2,33.3,23.8,2.33,2,0,0,0.0,4,1.33,5,0,1,0,-5.0,25,3,10,32.0,11
2017-10-22,2017-10,トヨタ車体クインシーズ,東レアローズ,8,L,榊原美沙都,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,0,2,20.0,0
2017-10-22,2017-10,トヨタ車体クインシーズ,東レアローズ,9,,辻彩乃,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-10-22,2017-10,トヨタ車体クインシーズ,東レアローズ,11,,荒木絵里香,3,■,■,■,,,9,4,1,44.4,33.3,1.33,0,0,0,-,6,2.00,11,1,0,3,15.9,0,0,0,-,11
2017-10-22,2017-10,トヨタ車体クインシーズ,東レアローズ,12,,渡邊彩,3,■,■,■,,,3,2,0,66.7,66.7,0.67,0,0,0,-,1,0.33,4,0,0,1,6.2,0,0,0,-,3
2017-10-22,2017-10,トヨタ車体クインシーズ,東レアローズ,13,,オズソイネリマン,3,■,■,■,,,40,21,3,52.5,45.0,7.00,13,11,0,84.6,1,0.33,15,1,0,5,15.0,0,0,0,-,23
2017-10-22,2017-10,トヨタ車体クインシーズ,東レアローズ,14,,金本望,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-10-22,2017-10,トヨタ車体クインシーズ,東レアローズ,16,,中屋夏澄,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,0
2017-10-22,2017-10,トヨタ車体クインシーズ,東レアローズ,18,,山上有紀,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-10-22,2017-10,トヨタ車体クインシーズ,東レアローズ,19,,安井由香子,2,□,□,,,,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-,0
2017-10-22,2017-10,東レアローズ,トヨタ車体クインシーズ,1,,井上奈々朱,3,■,■,■,,,2,0,0,0.0,0.0,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0
2017-10-22,2017-10,東レアローズ,トヨタ車体クインシーズ,5,,田代佳奈美,3,■,■,■,,,1,0,0,0.0,0.0,-,0,0,0,-,1,0.33,10,1,0,5,22.5,0,0,0,-,2
2017-10-22,2017-10,東レアローズ,トヨタ車体クインシーズ,6,L,木村美里,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-10-22,2017-10,東レアローズ,トヨタ車体クインシーズ,7,,堀川真理,3,■,■,■,,,33,6,7,18.2,-3.0,2.00,11,4,3,36.4,0,-,11,1,3,3,9.1,0,0,0,-,7
2017-10-22,2017-10,東レアローズ,トヨタ車体クインシーズ,8,,大野果歩,3,■,■,■,,,11,3,0,27.3,27.3,1.00,0,0,0,-,2,0.67,10,0,0,4,10.0,1,1,0,100.0,5
2017-10-22,2017-10,東レアローズ,トヨタ車体クインシーズ,9,,野村明日香,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,2,0,1,25.0,0
2017-10-22,2017-10,東レアローズ,トヨタ車体クインシーズ,11,,杉原若葉,1,,□,,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-10-22,2017-10,東レアローズ,トヨタ車体クインシーズ,12,,ケイディリンロルフゼン,3,■,■,■,,,23,7,3,30.4,17.4,2.33,3,1,1,33.3,1,0.33,8,1,1,4,21.9,23,4,12,43.5,9
2017-10-22,2017-10,東レアローズ,トヨタ車体クインシーズ,14,,白井美沙紀,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-10-22,2017-10,東レアローズ,トヨタ車体クインシーズ,15,L,中川有美,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,6,1,3,41.7,0
2017-10-22,2017-10,東レアローズ,トヨタ車体クインシーズ,16,,中田紫乃,2,□,,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-,0
2017-10-22,2017-10,東レアローズ,トヨタ車体クインシーズ,18,,中島未来,2,□,□,,,,0,0,0,,,-,0,0,0,-,0,-,4,0,1,1,0.0,0,0,0,-,0
2017-10-22,2017-10,東レアローズ,トヨタ車体クインシーズ,19,,小川愛里奈,1,,□,,,,2,2,0,100.0,100.0,2.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,2
2017-10-22,2017-10,東レアローズ,トヨタ車体クインシーズ,20,,黒後愛,3,■,■,■,,,33,12,3,36.4,27.3,4.00,5,3,1,60.0,1,0.33,5,0,0,3,15.0,34,3,16,32.4,13
2017-10-28,2017-10,久光製薬スプリングス,JTマーヴェラス,2,,古藤千鶴,2,■,■,,,,2,1,0,50.0,50.0,0.50,0,0,0,-,0,-,10,1,0,2,15.0,0,0,0,-,2
2017-10-28,2017-10,久光製薬スプリングス,JTマーヴェラス,3,,新鍋理沙,5,■,■,■,■,■,22,7,2,31.8,22.7,1.40,1,1,0,100.0,0,-,26,3,2,8,17.3,21,8,7,54.8,10
2017-10-28,2017-10,久光製薬スプリングス,JTマーヴェラス,4,,岩坂名奈,5,■,■,■,■,■,16,5,0,31.2,31.2,1.00,0,0,0,-,2,0.40,10,1,1,1,10.0,0,0,0,-,8
2017-10-28,2017-10,久光製薬スプリングス,JTマーヴェラス,6,,石井優希,5,■,■,■,■,■,53,23,2,43.4,39.6,4.60,4,3,0,75.0,0,-,19,2,1,9,21.1,42,20,10,59.5,25
2017-10-28,2017-10,久光製薬スプリングス,JTマーヴェラス,8,,野本梨佳,5,■,■,■,■,■,51,19,3,37.3,31.4,3.80,3,1,0,33.3,3,0.60,16,1,2,5,10.9,0,0,0,-,23
2017-10-28,2017-10,久光製薬スプリングス,JTマーヴェラス,10,,座安琴希,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-10-28,2017-10,久光製薬スプリングス,JTマーヴェラス,11,,栄絵里香,4,□,,■,■,■,1,1,0,100.0,100.0,0.25,0,0,0,-,0,-,17,1,1,5,11.8,0,0,0,-,2
2017-10-28,2017-10,久光製薬スプリングス,JTマーヴェラス,12,,今村優香,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-10-28,2017-10,久光製薬スプリングス,JTマーヴェラス,13,,帯川きよら,4,□,□,□,,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-10-28,2017-10,久光製薬スプリングス,JTマーヴェラス,14,,森谷史佳,3,□,□,,□,,0,0,0,,,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0,0,-,0
2017-10-28,2017-10,久光製薬スプリングス,JTマーヴェラス,16,,アキンラデウォフォルケ,5,■,■,■,■,■,20,10,1,50.0,45.0,2.00,0,0,0,-,4,0.80,12,1,0,1,10.4,0,0,0,-,15
2017-10-28,2017-10,久光製薬スプリングス,JTマーヴェラス,18,L,戸江真奈,5,〇,〇,〇,〇,〇,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-10-28,2017-10,久光製薬スプリングス,JTマーヴェラス,20,L,筒井さやか,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,26,11,7,55.8,0
2017-10-28,2017-10,久光製薬スプリングス,JTマーヴェラス,25,,加藤光,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-10-28,2017-10,JTマーヴェラス,久光製薬スプリングス,1,,芥川愛加,5,■,■,■,■,■,23,11,3,47.8,34.8,2.20,0,0,0,-,2,0.40,10,0,1,0,-2.5,1,1,0,100.0,13
2017-10-28,2017-10,JTマーヴェラス,久光製薬スプリングス,3,,奥村麻依,5,■,■,■,■,■,24,11,1,45.8,41.7,2.20,0,0,0,-,2,0.40,15,0,0,6,10.0,0,0,0,-,13
2017-10-28,2017-10,JTマーヴェラス,久光製薬スプリングス,4,,橘井友香,5,■,■,■,■,■,17,6,1,35.3,29.4,1.20,1,0,0,0.0,1,0.20,22,4,1,5,22.7,53,15,10,37.7,11
2017-10-28,2017-10,JTマーヴェラス,久光製薬スプリングス,5,,柴田真果,4,□,□,,□,□,2,0,0,0.0,0.0,-,0,0,0,-,0,-,9,0,1,5,11.1,0,0,0,-,0
2017-10-28,2017-10,JTマーヴェラス,久光製薬スプリングス,6,,金杉由香,5,■,■,■,■,■,52,19,3,36.5,30.8,3.80,2,1,0,50.0,1,0.20,12,1,2,1,6.2,16,5,3,40.6,21
