月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
11,ヴォレアス北海道,3,,田城貴之,9,2,2,3,2,0,31,18,2,58.1,51.6,2.0,0,0,0,,4,0.4,23,1,9,5,0.0,2,2,0,100.0
12,ヴォレアス北海道,3,,田城貴之,9,2,3,3,1,0,26,13,1,50.0,46.2,1.4,0,0,0,,7,0.8,30,1,7,6,2.5,4,3,0,75.0
01,ヴォレアス北海道,3,,田城貴之,9,3,3,3,0,0,26,15,1,57.7,53.8,1.7,0,0,0,,5,0.6,27,0,7,6,-0.9,2,0,1,25.0
02,ヴォレアス北海道,3,,田城貴之,10,3,3,2,1,1,35,24,1,68.6,65.7,2.4,0,0,0,,6,0.6,37,3,14,6,2.7,8,4,2,62.5
