月,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
11,6,,本澤凌斗,12,4,3,2,1,0,4,2,0,50.0,50.0,0.3333333333333333,0,0,0,,1,0.08333333333333333,40,1,3,4,3.125,0,0,0,
12,6,,本澤凌斗,7,2,2,1,1,0,4,2,0,50.0,50.0,0.5714285714285714,0,0,0,,1,0.14285714285714285,19,1,2,6,10.526315789473685,0,0,0,
01,6,,本澤凌斗,5,2,2,1,0,0,5,4,1,80.0,60.0,1.0,0,0,0,,1,0.2,18,0,1,3,2.7777777777777777,0,0,0,
02,6,,本澤凌斗,4,1,1,1,0,0,1,1,0,100.0,100.0,0.25,0,0,0,,0,0.0,17,2,5,7,14.705882352941176,0,0,0,
