月,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
11,21,,佐藤謙次,2,0,0,0,0,0,4,1,0,25.0,25.0,2.0,0,0,0,,1,0.5,2,0,0,0,0.0,0,0,0,
12,21,,佐藤謙次,11,0,0,1,0,0,2,2,0,100.0,100.0,0.18181818181818182,0,0,0,,0,0.0,16,0,5,2,-4.6875,0,0,0,
01,21,,佐藤謙次,11,0,0,1,0,0,5,3,0,60.0,60.0,0.45454545454545453,0,0,0,,0,0.0,21,1,3,5,7.142857142857143,1,0,0,0.0
02,21,,佐藤謙次,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,,0,0.0,7,0,0,4,14.285714285714286,0,0,0,
