試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2018-02-25,デンソーエアリービーズ,トヨタ車体クインシーズ,3,,坂本奈々香,4,■,■,■,■,nan,46,16,3,34.8,28.3,4.00,2,1,0,50.0,0,-,9,1,0,2,16.7,31,7,7,33.9,17
2018-02-25,デンソーエアリービーズ,トヨタ車体クインシーズ,4,,工藤嶺,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-02-25,デンソーエアリービーズ,トヨタ車体クインシーズ,5,,石井里沙,4,■,■,■,■,nan,8,7,0,87.5,87.5,1.75,0,0,0,-,1,0.25,18,0,1,6,6.9,0,0,0,-,8
2018-02-25,デンソーエアリービーズ,トヨタ車体クインシーズ,6,,鈴木裕子,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-02-25,デンソーエアリービーズ,トヨタ車体クインシーズ,7,L,中川千世,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-02-25,デンソーエアリービーズ,トヨタ車体クインシーズ,8,,朝日優衣,4,□,□,■,■,nan,20,7,1,35.0,30.0,1.75,1,0,0,0.0,0,-,5,0,0,3,15.0,17,2,6,29.4,7
2018-02-25,デンソーエアリービーズ,トヨタ車体クインシーズ,9,L,小口樹葉,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,3,4,35.7,0
2018-02-25,デンソーエアリービーズ,トヨタ車体クインシーズ,11,,宮本菜月,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-02-25,デンソーエアリービーズ,トヨタ車体クインシーズ,13,,山田美花,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,0,1,25.0,0
2018-02-25,デンソーエアリービーズ,トヨタ車体クインシーズ,14,,兵頭由希,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,2,16.7,1,0,0,0.0,0
2018-02-25,デンソーエアリービーズ,トヨタ車体クインシーズ,15,,鍋谷友理枝,3,■,■,nan,□,nan,17,5,2,29.4,17.6,1.67,3,2,0,66.7,0,-,8,0,0,2,6.2,17,6,6,52.9,5
2018-02-25,デンソーエアリービーズ,トヨタ車体クインシーズ,17,,田原愛里,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,8,0,2,2,0.0,0,0,0,-,0
2018-02-25,デンソーエアリービーズ,トヨタ車体クインシーズ,21,,クリスティアネフュルスト,4,■,■,■,■,nan,25,11,3,44.0,32.0,2.75,0,0,0,-,2,0.50,11,1,0,7,25.0,1,0,0,0.0,14
2018-02-25,デンソーエアリービーズ,トヨタ車体クインシーズ,22,,石田瑞穂,4,■,■,■,■,nan,33,12,4,36.4,24.2,3.00,7,1,1,14.3,2,0.50,19,1,1,14,22.4,0,0,0,-,15
2018-02-25,デンソーエアリービーズ,トヨタ車体クインシーズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,149,58,13,38.9,30.2,14.50,13,4,1,30.8,5,1.25,81,3,4,38,14.2,83,18,24,36.1,66
