試合日,月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2014-03-28,03,岡山シーガルズ,東レアローズ,3,,佐々木侑,1,nan,nan,□,nan,nan,4,3,0,75.0,75.0,3.00,0,0,0,-,0,-,5,0,0,0,0.0,1,0,0,0.0,3
2014-03-28,03,岡山シーガルズ,東レアローズ,4,,関李香,3,■,■,■,nan,nan,6,5,0,83.3,83.3,1.67,0,0,0,-,3,1.00,8,0,2,1,3.1,0,0,0,-,8
2014-03-28,03,岡山シーガルズ,東レアローズ,5,,福田舞,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-03-28,03,岡山シーガルズ,東レアローズ,7,,佐々木萌,3,■,■,■,nan,nan,38,16,1,42.1,39.5,5.33,0,0,0,-,3,1.00,9,0,0,4,11.1,26,11,0,42.3,19
2014-03-28,03,岡山シーガルズ,東レアローズ,8,,川畑愛希,3,■,■,■,nan,nan,23,7,0,30.4,30.4,2.33,1,0,0,0.0,0,-,8,0,0,3,9.4,9,3,0,33.3,7
2014-03-28,03,岡山シーガルズ,東レアローズ,11,,栗原恵,3,■,■,■,nan,nan,34,10,3,29.4,20.6,3.33,2,1,0,50.0,1,0.33,12,0,0,5,10.4,14,7,0,50.0,11
2014-03-28,03,岡山シーガルズ,東レアローズ,12,,村田奈都美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-03-28,03,岡山シーガルズ,東レアローズ,14,,宮下遥,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,5,1.67,22,0,0,9,10.2,0,0,0,-,5
2014-03-28,03,岡山シーガルズ,東レアローズ,20,L,丸山亜季,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,3,0,42.9,0
2014-03-28,03,岡山シーガルズ,東レアローズ,22,,卜部里菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-03-28,03,岡山シーガルズ,東レアローズ,24,,川畑夏希,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2014-03-28,03,岡山シーガルズ,東レアローズ,28,,川島亜依美,3,■,■,■,nan,nan,13,7,0,53.8,53.8,2.33,0,0,0,-,4,1.33,9,0,1,3,8.3,0,0,0,-,11
2014-03-28,03,東レアローズ,岡山シーガルズ,3,,中道瞳,2,■,■,nan,nan,nan,2,1,0,50.0,50.0,0.50,0,0,0,-,0,-,4,0,0,2,12.5,0,0,0,-,1
2014-03-28,03,東レアローズ,岡山シーガルズ,4,,高田ありさ,3,■,■,■,nan,nan,25,3,0,12.0,12.0,1.00,1,0,0,0.0,0,-,13,1,1,6,17.7,32,23,0,71.9,4
2014-03-28,03,東レアローズ,岡山シーガルズ,6,,迫田さおり,3,■,■,■,nan,nan,37,18,2,48.6,43.2,6.00,14,5,1,35.7,0,-,7,0,0,4,14.3,0,0,0,-,18
2014-03-28,03,東レアローズ,岡山シーガルズ,7,,下平夏奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-03-28,03,東レアローズ,岡山シーガルズ,8,,宮田由佳里,3,■,■,■,nan,nan,19,8,0,42.1,42.1,2.67,0,0,0,-,0,-,8,0,0,4,12.5,0,0,0,-,8
2014-03-28,03,東レアローズ,岡山シーガルズ,9,L,小平花織,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,11,0,73.3,0
2014-03-28,03,東レアローズ,岡山シーガルズ,10,L,峯村沙紀,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-03-28,03,東レアローズ,岡山シーガルズ,11,,田代佳奈美,3,□,□,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,6,0,0,3,12.5,0,0,0,-,0
2014-03-28,03,東レアローズ,岡山シーガルズ,12,,木村美里,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-03-28,03,東レアローズ,岡山シーガルズ,13,,堀川真理,1,□,nan,nan,nan,nan,3,2,0,66.7,66.7,2.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,2
2014-03-28,03,東レアローズ,岡山シーガルズ,14,,二見梓,3,■,■,■,nan,nan,14,7,1,50.0,42.9,2.33,0,0,0,-,1,0.33,13,0,0,9,17.3,0,0,0,-,8
2014-03-28,03,東レアローズ,岡山シーガルズ,16,,ペーニャヨンカイラ,3,■,■,■,nan,nan,22,7,2,31.8,22.7,2.33,1,0,1,0.0,1,0.33,9,0,2,4,11.1,22,10,0,45.5,8
2014-03-28,03,東レアローズ,岡山シーガルズ,17,,野村明日香,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,1,0,50.0,0
2014-03-28,03,東レアローズ,岡山シーガルズ,19,,伊藤望,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-03-29,03,東レアローズ,久光製薬スプリングス,3,,中道瞳,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2014-03-29,03,東レアローズ,久光製薬スプリングス,4,,高田ありさ,3,■,■,■,nan,nan,18,8,1,44.4,38.9,2.67,1,0,0,0.0,0,-,8,0,2,2,6.2,57,28,0,49.1,8
2014-03-29,03,東レアローズ,久光製薬スプリングス,6,,迫田さおり,3,■,■,■,nan,nan,32,14,3,43.8,34.4,4.67,7,4,2,57.1,2,0.67,10,2,0,4,26.0,0,0,0,-,18
2014-03-29,03,東レアローズ,久光製薬スプリングス,7,,下平夏奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-03-29,03,東レアローズ,久光製薬スプリングス,8,,宮田由佳里,2,■,■,nan,nan,nan,9,1,2,11.1,-11.1,0.50,0,0,0,-,0,-,4,0,1,1,6.2,0,0,0,-,1
2014-03-29,03,東レアローズ,久光製薬スプリングス,9,L,小平花織,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,2,0,50.0,0
2014-03-29,03,東レアローズ,久光製薬スプリングス,10,,峯村沙紀,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-03-29,03,東レアローズ,久光製薬スプリングス,11,,田代佳奈美,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,11,0,0,6,13.6,0,0,0,-,0
2014-03-29,03,東レアローズ,久光製薬スプリングス,12,L,木村美里,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-03-29,03,東レアローズ,久光製薬スプリングス,13,,堀川真理,2,□,nan,□,nan,nan,3,1,1,33.3,0.0,0.50,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1
2014-03-29,03,東レアローズ,久光製薬スプリングス,14,,二見梓,3,■,■,■,nan,nan,11,1,0,9.1,9.1,0.33,0,0,0,-,1,0.33,9,0,0,2,5.6,0,0,0,-,2
2014-03-29,03,東レアローズ,久光製薬スプリングス,16,,ペーニャヨンカイラ,3,■,■,■,nan,nan,32,12,5,37.5,21.9,4.00,2,0,0,0.0,1,0.33,7,0,1,1,3.6,5,2,0,40.0,13
2014-03-29,03,東レアローズ,久光製薬スプリングス,17,,野村明日香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-03-29,03,東レアローズ,久光製薬スプリングス,19,,伊藤望,2,nan,□,■,nan,nan,6,1,0,16.7,16.7,0.50,0,0,0,-,0,-,7,0,1,3,10.7,0,0,0,-,1
2014-03-29,03,久光製薬スプリングス,東レアローズ,1,,長岡望悠,3,■,■,■,nan,nan,24,12,0,50.0,50.0,4.00,4,2,0,50.0,0,-,14,1,1,5,14.6,1,0,0,0.0,13
2014-03-29,03,久光製薬スプリングス,東レアローズ,2,,古藤千鶴,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,11,0,0,5,11.4,0,0,0,-,0
2014-03-29,03,久光製薬スプリングス,東レアローズ,3,,新鍋理沙,3,■,■,■,nan,nan,28,14,2,50.0,42.9,4.67,5,1,0,20.0,3,1.00,7,0,0,5,17.9,10,10,0,100.0,17
2014-03-29,03,久光製薬スプリングス,東レアローズ,4,,岩坂名奈,3,■,■,■,nan,nan,9,3,1,33.3,22.2,1.00,0,0,0,-,1,0.33,19,1,1,10,18.4,0,0,0,-,5
2014-03-29,03,久光製薬スプリングス,東レアローズ,5,,水田祐未,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-03-29,03,久光製薬スプリングス,東レアローズ,6,,石井優希,3,■,■,■,nan,nan,33,10,2,30.3,24.2,3.33,2,1,0,50.0,1,0.33,5,0,1,0,0.0,26,12,0,46.2,11
2014-03-29,03,久光製薬スプリングス,東レアローズ,7,L,筒井視穂子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-03-29,03,久光製薬スプリングス,東レアローズ,8,,野本梨佳,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-03-29,03,久光製薬スプリングス,東レアローズ,9,,平井香菜子,3,■,■,■,nan,nan,17,7,2,41.2,29.4,2.33,0,0,0,-,1,0.33,7,0,1,5,17.9,1,1,0,100.0,8
2014-03-29,03,久光製薬スプリングス,東レアローズ,11,,狩野舞子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-03-29,03,久光製薬スプリングス,東レアローズ,20,L,筒井さやか,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,7,0,77.8,0
2014-03-29,03,久光製薬スプリングス,東レアローズ,22,,石田瑞穂,3,□,□,□,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,6,0,0,2,8.3,6,2,0,33.3,1
2014-03-29,03,久光製薬スプリングス,東レアローズ,23,,石橋里紗,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,1,1,1,31.2,0,0,0,-,1
2014-03-29,03,久光製薬スプリングス,東レアローズ,24,,中大路絢野,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,1,0,0,100.0,0,0,0,-,1
2014-03-29,03,岡山シーガルズ,トヨタ車体クインシーズ,1,L,吉田みなみ,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-03-29,03,岡山シーガルズ,トヨタ車体クインシーズ,2,,山口舞,4,■,■,■,■,nan,20,10,1,50.0,45.0,2.50,0,0,0,-,1,0.25,9,0,0,0,0.0,1,0,0,0.0,11
2014-03-29,03,岡山シーガルズ,トヨタ車体クインシーズ,3,,佐々木侑,3,□,■,■,nan,nan,4,1,0,25.0,25.0,0.33,0,0,0,-,1,0.33,7,0,0,2,7.1,12,2,0,16.7,2
2014-03-29,03,岡山シーガルズ,トヨタ車体クインシーズ,4,,関李香,3,□,■,■,nan,nan,5,1,0,20.0,20.0,0.33,0,0,0,-,3,1.00,8,2,3,2,28.7,0,0,0,-,6
2014-03-29,03,岡山シーガルズ,トヨタ車体クインシーズ,5,,福田舞,2,nan,nan,□,■,nan,14,5,0,35.7,35.7,2.50,0,0,0,-,1,0.50,6,0,0,4,16.7,7,3,0,42.9,6
2014-03-29,03,岡山シーガルズ,トヨタ車体クインシーズ,7,,佐々木萌,3,■,nan,□,□,nan,8,1,1,12.5,0.0,0.33,0,0,0,-,0,-,3,0,1,1,8.3,14,6,0,42.9,1
2014-03-29,03,岡山シーガルズ,トヨタ車体クインシーズ,8,,川畑愛希,4,■,■,■,■,nan,41,13,2,31.7,26.8,3.25,0,0,0,-,2,0.50,11,0,0,3,6.8,13,6,0,46.2,15
2014-03-29,03,岡山シーガルズ,トヨタ車体クインシーズ,11,,栗原恵,4,■,■,■,■,nan,50,13,2,26.0,22.0,3.25,2,0,0,0.0,3,0.75,12,0,1,4,8.3,21,13,0,61.9,16
2014-03-29,03,岡山シーガルズ,トヨタ車体クインシーズ,12,,村田奈都美,1,nan,nan,□,nan,nan,5,2,0,40.0,40.0,2.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,2
2014-03-29,03,岡山シーガルズ,トヨタ車体クインシーズ,14,,宮下遥,4,■,■,■,■,nan,4,2,0,50.0,50.0,0.50,0,0,0,-,1,0.25,19,1,1,11,18.7,0,0,0,-,4
2014-03-29,03,岡山シーガルズ,トヨタ車体クインシーズ,20,L,丸山亜季,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,6,0,66.7,0
2014-03-29,03,岡山シーガルズ,トヨタ車体クインシーズ,22,,卜部里菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-03-29,03,岡山シーガルズ,トヨタ車体クインシーズ,24,,川畑夏希,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,1,1,1,31.2,3,1,0,33.3,1
2014-03-29,03,岡山シーガルズ,トヨタ車体クインシーズ,28,,川島亜依美,3,■,nan,□,■,nan,12,5,1,41.7,33.3,1.67,0,0,0,-,0,-,12,0,1,6,12.5,0,0,0,-,5
2014-03-29,03,トヨタ車体クインシーズ,岡山シーガルズ,1,,竹田沙希,4,■,■,■,■,nan,37,10,2,27.0,21.6,2.50,0,0,0,-,0,-,14,2,2,7,23.9,44,24,0,54.5,12
2014-03-29,03,トヨタ車体クインシーズ,岡山シーガルズ,2,,矢野美子,2,■,■,nan,nan,nan,9,2,2,22.2,0.0,1.00,0,0,0,-,0,-,8,1,0,4,22.5,0,0,0,-,3
2014-03-29,03,トヨタ車体クインシーズ,岡山シーガルズ,4,,藤田夏未,4,■,■,■,■,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,19,1,2,10,17.4,0,0,0,-,1
2014-03-29,03,トヨタ車体クインシーズ,岡山シーガルズ,5,,平松美有紀,4,■,■,■,■,nan,20,10,0,50.0,50.0,2.50,0,0,0,-,1,0.25,12,0,2,4,8.3,0,0,0,-,11
2014-03-29,03,トヨタ車体クインシーズ,岡山シーガルズ,6,,衛藤智美,2,nan,nan,■,■,nan,12,4,1,33.3,25.0,2.00,0,0,0,-,0,-,9,0,0,3,8.3,0,0,0,-,4
2014-03-29,03,トヨタ車体クインシーズ,岡山シーガルズ,7,,日隈佑,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-03-29,03,トヨタ車体クインシーズ,岡山シーガルズ,8,,川島里華,2,□,□,nan,nan,nan,4,2,1,50.0,25.0,1.00,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,2
2014-03-29,03,トヨタ車体クインシーズ,岡山シーガルズ,11,L,梶原雪路,2,●,●,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,5,0,62.5,0
2014-03-29,03,トヨタ車体クインシーズ,岡山シーガルズ,12,,山田真里,4,■,■,■,■,nan,26,10,0,38.5,38.5,2.50,0,0,0,-,1,0.25,13,1,0,6,19.2,16,7,0,43.8,12
2014-03-29,03,トヨタ車体クインシーズ,岡山シーガルズ,13,L,高橋咲妃惠,3,nan,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,6,5,0,83.3,0
2014-03-29,03,トヨタ車体クインシーズ,岡山シーガルズ,14,,藤原亜紀,2,nan,nan,□,□,nan,11,4,1,36.4,27.3,2.00,0,0,0,-,0,-,3,0,1,0,0.0,2,0,0,0.0,4
2014-03-29,03,トヨタ車体クインシーズ,岡山シーガルズ,16,,山田侑樹,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,1,1,0,100.0,0
2014-03-29,03,トヨタ車体クインシーズ,岡山シーガルズ,18,,眞恵子,2,nan,nan,□,□,nan,3,1,0,33.3,33.3,0.50,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1
2014-03-29,03,トヨタ車体クインシーズ,岡山シーガルズ,23,,カナニダニエルソン,4,■,■,■,■,nan,53,21,2,39.6,35.8,5.25,6,1,1,16.7,1,0.25,10,0,2,4,10.0,3,2,0,66.7,22
2014-03-30,03,岡山シーガルズ,久光製薬スプリングス,1,L,吉田みなみ,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-03-30,03,岡山シーガルズ,久光製薬スプリングス,2,,山口舞,3,■,■,■,nan,nan,18,10,1,55.6,50.0,3.33,0,0,0,-,1,0.33,9,0,0,0,0.0,0,0,0,-,11
2014-03-30,03,岡山シーガルズ,久光製薬スプリングス,3,,佐々木侑,1,nan,nan,□,nan,nan,3,1,0,33.3,33.3,1.00,0,0,0,-,0,-,4,1,0,2,32.5,3,1,0,33.3,2
2014-03-30,03,岡山シーガルズ,久光製薬スプリングス,4,,関李香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-03-30,03,岡山シーガルズ,久光製薬スプリングス,5,,福田舞,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-03-30,03,岡山シーガルズ,久光製薬スプリングス,7,,佐々木萌,3,■,■,■,nan,nan,37,7,0,18.9,18.9,2.33,0,0,0,-,2,0.67,10,0,1,2,5.0,13,9,0,69.2,9
2014-03-30,03,岡山シーガルズ,久光製薬スプリングス,8,,川畑愛希,3,■,■,■,nan,nan,14,4,1,28.6,21.4,1.33,0,0,0,-,0,-,9,0,0,3,8.3,11,4,0,36.4,4
2014-03-30,03,岡山シーガルズ,久光製薬スプリングス,11,,栗原恵,3,■,■,■,nan,nan,39,13,1,33.3,30.8,4.33,2,0,1,0.0,2,0.67,10,1,1,2,15.0,13,9,0,69.2,16
2014-03-30,03,岡山シーガルズ,久光製薬スプリングス,12,,村田奈都美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-03-30,03,岡山シーガルズ,久光製薬スプリングス,14,,宮下遥,3,■,■,■,nan,nan,4,2,0,50.0,50.0,0.67,0,0,0,-,0,-,15,0,0,5,8.3,0,0,0,-,2
2014-03-30,03,岡山シーガルズ,久光製薬スプリングス,20,L,丸山亜季,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,8,0,61.5,0
2014-03-30,03,岡山シーガルズ,久光製薬スプリングス,22,,卜部里菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-03-30,03,岡山シーガルズ,久光製薬スプリングス,24,,川畑夏希,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,2,12.5,1,0,0,0.0,0
2014-03-30,03,岡山シーガルズ,久光製薬スプリングス,28,,川島亜依美,3,■,■,■,nan,nan,17,6,0,35.3,35.3,2.00,0,0,0,-,2,0.67,12,1,0,7,21.2,1,1,0,100.0,9
2014-03-30,03,久光製薬スプリングス,岡山シーガルズ,1,,長岡望悠,3,■,■,■,nan,nan,40,14,0,35.0,35.0,4.67,8,4,0,50.0,1,0.33,6,0,0,3,12.5,0,0,0,-,15
2014-03-30,03,久光製薬スプリングス,岡山シーガルズ,2,,古藤千鶴,1,■,nan,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2014-03-30,03,久光製薬スプリングス,岡山シーガルズ,3,,新鍋理沙,3,■,■,■,nan,nan,45,14,1,31.1,28.9,4.67,1,1,0,100.0,0,-,14,0,5,4,7.1,22,17,0,77.3,14
2014-03-30,03,久光製薬スプリングス,岡山シーガルズ,4,,岩坂名奈,1,■,nan,nan,nan,nan,4,1,0,25.0,25.0,1.00,0,0,0,-,1,1.00,2,0,0,0,0.0,0,0,0,-,2
