試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2017-01-15,JTマーヴェラス,久光製薬スプリングス,2,,高橋昌美,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,6,1,0,0,16.7,0,0,0,-,1
2017-01-15,JTマーヴェラス,久光製薬スプリングス,3,,奥村麻依,4,■,■,■,■,nan,22,10,0,45.5,45.5,2.50,0,0,0,-,3,0.75,9,0,0,2,5.6,1,0,0,0.0,13
2017-01-15,JTマーヴェラス,久光製薬スプリングス,4,,中村亜友美,4,■,■,■,■,nan,40,16,2,40.0,35.0,4.00,1,1,0,100.0,2,0.50,11,1,1,2,11.8,25,17,0,68.0,19
2017-01-15,JTマーヴェラス,久光製薬スプリングス,5,,位田愛,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2017-01-15,JTマーヴェラス,久光製薬スプリングス,6,,シッティラックオヌマー,4,■,■,■,■,nan,47,20,4,42.6,34.0,5.00,7,3,1,42.9,0,-,15,1,1,8,18.7,0,0,0,-,21
2017-01-15,JTマーヴェラス,久光製薬スプリングス,7,,田中美咲,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,16,1,1,3,10.9,0,0,0,-,1
2017-01-15,JTマーヴェラス,久光製薬スプリングス,8,,寺井有美,4,■,■,■,■,nan,9,4,0,44.4,44.4,1.00,0,0,0,-,0,-,13,1,0,4,13.8,0,0,0,-,5
2017-01-15,JTマーヴェラス,久光製薬スプリングス,10,,井上琴絵,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2017-01-15,JTマーヴェラス,久光製薬スプリングス,11,,田中瑞稀,4,■,■,■,■,nan,52,13,1,25.0,23.1,3.25,9,4,0,44.4,2,0.50,14,0,0,5,8.9,15,11,0,73.3,15
2017-01-15,JTマーヴェラス,久光製薬スプリングス,12,,安藤典莉子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-01-15,JTマーヴェラス,久光製薬スプリングス,14,,橘井友香,1,nan,□,nan,nan,nan,1,1,0,100.0,100.0,1.00,0,0,0,-,0,-,0,0,0,0,-,3,1,0,33.3,1
2017-01-15,JTマーヴェラス,久光製薬スプリングス,15,L,小幡真子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,29,24,0,82.8,0
2017-01-15,JTマーヴェラス,久光製薬スプリングス,16,,山本美沙,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2017-01-15,JTマーヴェラス,久光製薬スプリングス,19,L,柴田真果,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-01-15,JTマーヴェラス,久光製薬スプリングス,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,171,64,7,37.4,33.3,16.00,17,8,1,47.1,7,1.75,87,5,3,24,12.0,73,53,0,72.6,76
