試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2020-12-05,プレステージ・インターナショナルアランマーレ,1,,北村果穂,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-05,プレステージ・インターナショナルアランマーレ,2,,尾花佳甫,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-05,プレステージ・インターナショナルアランマーレ,3,,木村友里,3,■,■,■,nan,nan,21,7,1,33.3,28.6,2.33,0,0,0,-,1,0.33,8,0,0,4,12.5,12,6,3,62.5,,,,,,,,
2020-12-05,プレステージ・インターナショナルアランマーレ,7,,草島華穂,3,□,□,□,nan,nan,4,0,0,0.0,0.0,-,1,0,0,0.0,0,-,3,0,0,0,0.0,6,3,2,66.7,,,,,,,,
2020-12-05,プレステージ・インターナショナルアランマーレ,8,,田村愛美,3,■,■,■,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,10,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-12-05,プレステージ・インターナショナルアランマーレ,10,,柳沢紫子,3,■,■,■,nan,nan,35,7,3,20.0,11.4,2.33,6,1,0,16.7,0,-,10,0,1,5,10.0,2,2,0,100.0,,,,,,,,
2020-12-05,プレステージ・インターナショナルアランマーレ,11,L,森寿実子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,5,3,65.0,,,,,,,,
2020-12-05,プレステージ・インターナショナルアランマーレ,12,,榎本里歩,3,■,■,■,nan,nan,41,14,3,34.1,26.8,4.67,4,3,0,75.0,0,-,17,1,1,8,16.2,16,5,5,46.9,,,,,,,,
2020-12-05,プレステージ・インターナショナルアランマーレ,14,L,細田瑠加,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-05,プレステージ・インターナショナルアランマーレ,15,,投野ひかる,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,0,-8.3,0,0,0,-,,,,,,,,
2020-12-05,プレステージ・インターナショナルアランマーレ,17,,伊藤摩耶,3,■,■,■,nan,nan,18,4,0,22.2,22.2,1.33,0,0,0,-,5,1.67,12,1,1,7,20.8,1,0,1,50.0,,,,,,,,
2020-12-05,プレステージ・インターナショナルアランマーレ,19,,菅原里奈,3,■,■,■,nan,nan,17,8,2,47.1,35.3,2.67,0,0,0,-,7,2.33,10,2,1,4,27.5,0,0,0,-,,,,,,,,
2020-12-05,プレステージ・インターナショナルアランマーレ,20,,小泉春葵,1,nan,nan,□,nan,nan,4,1,1,25.0,0.0,1.00,1,0,1,0.0,1,1.00,1,0,1,0,-25.0,0,0,0,-,,,,,,,,
2020-12-05,プレステージ・インターナショナルアランマーレ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,141,42,10,29.8,22.7,14.00,12,4,1,33.3,14,4.67,74,4,6,28,12.8,47,21,14,59.6,150,31,7,20.7,0,0.00,7.2,40.4
