試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2020-10-31,プレステージ・インターナショナルアランマーレ,1,,北村果穂,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-31,プレステージ・インターナショナルアランマーレ,2,,尾花佳甫,1,nan,nan,□,nan,nan,2,1,1,50.0,0.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-31,プレステージ・インターナショナルアランマーレ,3,,木村友里,4,■,■,■,■,nan,42,15,0,35.7,35.7,3.75,5,1,0,20.0,0,-,16,1,0,3,10.9,36,16,10,58.3,,,,,,,,
2020-10-31,プレステージ・インターナショナルアランマーレ,7,,草島華穂,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,0,-8.3,1,0,1,50.0,,,,,,,,
2020-10-31,プレステージ・インターナショナルアランマーレ,8,,田村愛美,4,■,■,□,■,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,13,1,0,4,15.4,0,0,0,-,,,,,,,,
2020-10-31,プレステージ・インターナショナルアランマーレ,10,,柳沢紫子,3,■,■,nan,■,nan,29,7,1,24.1,20.7,2.33,6,1,1,16.7,1,0.33,8,0,1,3,6.2,0,0,0,-,,,,,,,,
2020-10-31,プレステージ・インターナショナルアランマーレ,11,L,森寿実子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,10,3,71.9,,,,,,,,
2020-10-31,プレステージ・インターナショナルアランマーレ,12,,榎本里歩,4,■,■,■,■,nan,43,10,3,23.3,16.3,2.50,4,1,0,25.0,1,0.25,12,1,4,1,2.1,33,20,6,69.7,,,,,,,,
2020-10-31,プレステージ・インターナショナルアランマーレ,14,L,細田瑠加,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-31,プレステージ・インターナショナルアランマーレ,15,,投野ひかる,3,nan,□,■,□,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,5,1,1,2,25.0,0,0,0,-,,,,,,,,
2020-10-31,プレステージ・インターナショナルアランマーレ,16,,宮本菜月,2,nan,□,■,nan,nan,8,1,2,12.5,-12.5,0.50,1,0,0,0.0,0,-,2,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-10-31,プレステージ・インターナショナルアランマーレ,17,,伊藤摩耶,4,■,■,■,■,nan,24,13,1,54.2,50.0,3.25,0,0,0,-,4,1.00,14,0,3,4,1.8,0,0,0,-,,,,,,,,
2020-10-31,プレステージ・インターナショナルアランマーレ,19,,菅原里奈,4,■,■,■,■,nan,24,6,3,25.0,12.5,1.50,0,0,0,-,1,0.25,15,1,1,6,15.0,0,0,0,-,,,,,,,,
2020-10-31,プレステージ・インターナショナルアランマーレ,20,,小泉春葵,2,nan,nan,□,□,nan,12,4,0,33.3,33.3,2.00,1,0,0,0.0,0,-,5,0,0,2,10.0,0,0,0,-,,,,,,,,
2020-10-31,プレステージ・インターナショナルアランマーレ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,186,57,11,30.6,24.7,14.25,17,3,1,17.6,7,1.75,93,5,11,25,9.1,86,46,20,65.1,178,65,12,36.5,6,1.50,6.3,56.1
