試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-10-12,19,,スークソッドタナッチャ,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-10-13,19,,スークソッドタナッチャ,1,□,,,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-10-19,19,,スークソッドタナッチャ,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-10-20,19,,スークソッドタナッチャ,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-10-26,19,,スークソッドタナッチャ,1,,,□,,,1,1,0,1.0,1.0,1.00,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-
2019-11-02,19,,スークソッドタナッチャ,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-03,19,,スークソッドタナッチャ,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-09,19,,スークソッドタナッチャ,3,□,□,■,,,11,4,2,0.3636363636363637,0.18181818181818185,1.33,1,0,0,0.0,1,0.33,3,0,1,1,0.0,0,0,0,-
2019-11-16,19,,スークソッドタナッチャ,4,■,■,,□,□,18,1,1,0.05555555555555555,0.0,0.25,3,1,1,33.3,0,-,2,0,0,0,0.0,0,0,0,-
2019-11-17,19,,スークソッドタナッチャ,3,■,■,■,,,25,7,0,0.28,0.28,2.33,4,3,0,75.0,2,0.67,5,0,0,3,15.0,0,0,0,-
2019-11-23,19,,スークソッドタナッチャ,1,□,,,,,2,1,0,0.5,0.5,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-24,19,,スークソッドタナッチャ,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-30,19,,スークソッドタナッチャ,1,□,,,,,2,0,1,0.0,-0.5,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-08,19,,スークソッドタナッチャ,2,,,□,□,,9,2,0,0.2222222222222222,0.2222222222222222,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2019-12-14,19,,スークソッドタナッチャ,2,,□,,□,,3,1,0,0.3333333333333333,0.3333333333333333,0.50,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-29,19,,スークソッドタナッチャ,3,□,□,□,,,14,4,0,0.2857142857142857,0.2857142857142857,1.33,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
