試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-10-12,33,,和才奈々美,4,■,■,■,■,,21,8,0,0.3809523809523809,0.3809523809523809,2.00,0,0,0,-,2,0.50,11,0,1,3,4.5,18,7,8,61.1
2019-10-13,33,,和才奈々美,3,■,■,■,,,14,2,2,0.14285714285714285,0.0,0.67,0,0,0,-,0,-,7,0,0,4,14.3,21,7,8,52.4
2019-10-19,33,,和才奈々美,2,■,□,,,,4,0,0,0.0,0.0,-,0,0,0,-,1,0.50,1,0,0,0,0.0,14,2,2,21.4
2019-10-20,33,,和才奈々美,4,■,■,■,■,,29,11,1,0.3793103448275862,0.3448275862068966,2.75,1,0,0,0.0,0,-,13,0,2,5,5.8,33,12,9,50.0
2019-10-26,33,,和才奈々美,3,■,■,■,,,24,3,3,0.125,0.0,1.00,2,0,0,0.0,2,0.67,10,0,1,1,0.0,29,15,7,63.8
2019-11-02,33,,和才奈々美,2,■,■,,,,14,2,0,0.14285714285714285,0.14285714285714285,1.00,0,0,0,-,0,-,11,0,0,6,13.6,15,6,3,50.0
2019-11-03,33,,和才奈々美,4,■,■,■,■,,27,10,2,0.3703703703703704,0.2962962962962963,2.50,0,0,0,-,1,0.25,16,1,1,7,15.6,59,31,16,66.1
2019-11-09,33,,和才奈々美,2,■,■,,,,14,2,2,0.14285714285714285,0.0,1.00,0,0,0,-,1,0.50,2,0,0,0,0.0,18,6,6,50.0
2019-11-16,33,,和才奈々美,5,□,■,■,■,■,29,7,3,0.2413793103448276,0.13793103448275862,1.40,0,0,0,-,0,-,17,2,1,5,17.6,29,10,9,50.0
2019-11-17,33,,和才奈々美,3,■,■,■,,,18,5,1,0.2777777777777778,0.2222222222222222,1.67,0,0,0,-,0,-,15,0,1,7,10.0,16,8,3,59.4
2019-11-23,33,,和才奈々美,4,■,■,■,■,,31,8,1,0.25806451612903225,0.2258064516129032,2.00,0,0,0,-,0,-,15,1,2,4,10.0,45,17,13,52.2
2019-11-24,33,,和才奈々美,5,■,■,■,■,■,47,11,1,0.23404255319148934,0.2127659574468085,2.20,0,0,0,-,1,0.20,18,0,0,3,4.2,65,25,20,53.8
2019-11-30,33,,和才奈々美,4,■,■,■,■,,27,10,1,0.3703703703703704,0.3333333333333333,2.50,0,0,0,-,2,0.50,15,1,1,4,11.7,53,27,16,66.0
2019-12-01,33,,和才奈々美,4,□,,□,□,■,17,6,0,0.35294117647058826,0.35294117647058826,1.50,0,0,0,-,0,-,3,0,0,1,8.3,14,10,1,75.0
2019-12-07,33,,和才奈々美,5,■,■,■,■,■,39,9,4,0.2307692307692308,0.1282051282051282,1.80,0,0,0,-,3,0.60,14,2,1,2,16.1,36,23,7,73.6
2019-12-08,33,,和才奈々美,4,■,■,■,■,,37,10,1,0.2702702702702703,0.2432432432432433,2.50,0,0,0,-,0,-,12,0,1,4,6.2,35,16,5,52.9
2019-12-14,33,,和才奈々美,3,■,■,■,,,16,3,1,0.1875,0.125,1.00,0,0,0,-,0,-,9,0,0,4,11.1,22,7,10,54.5
2019-12-15,33,,和才奈々美,3,■,■,■,,,10,2,1,0.2,0.1,0.67,1,0,0,0.0,0,-,12,0,0,4,8.3,37,18,6,56.8
2019-12-21,33,,和才奈々美,3,■,■,■,,,18,7,0,0.3888888888888889,0.3888888888888889,2.33,0,0,0,-,0,-,8,0,0,2,6.2,40,13,12,47.5
2019-12-28,33,,和才奈々美,3,■,■,■,,,20,6,3,0.3,0.15,2.00,0,0,0,-,0,-,13,1,1,2,9.6,33,27,0,81.8
2019-12-29,33,,和才奈々美,3,■,■,■,,,13,2,0,0.15384615384615385,0.15384615384615385,0.67,0,0,0,-,0,-,12,0,1,4,6.2,18,11,5,75.0
