名前,年月,チーム,背番号,得セット,失セット,勝敗,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
山本映樹,2015-11,近畿クラブスフィーダ,1,3,1,1,2,0,0,0,,,0,0,0,0,4,1,1,1,0,0,0,1,,0.0,0.0,25.0,
山本映樹,2016-01,近畿クラブスフィーダ,1,3,5,1,7,0,0,0,,,0,0,0,0,10,1,3,1,0,0,0,1,,0.0,0.0,5.0,
山本映樹,2016-02,近畿クラブスフィーダ,1,6,4,2,5,0,0,0,,,0,0,0,0,9,1,2,1,0,0,0,1,,0.0,0.0,8.3,
山田翔太,2015-11,近畿クラブスフィーダ,4,4,4,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
山田翔太,2015-12,近畿クラブスフィーダ,4,0,6,0,6,0,0,0,,,0,0,0,0,0,0,0,0,38,16,0,0,,0.0,0.0,,42.1
岡本侑,2015-11,きんでんトリニティーブリッツ,1,8,5,2,11,67,31,5,46.3,38.8,15,6,2,6,31,2,5,9,55,41,0,39,40.0,2.82,0.55,9.7,74.5
岡本侑,2015-12,きんでんトリニティーブリッツ,1,9,0,3,9,50,18,6,36.0,24.0,12,5,2,3,41,3,5,22,67,43,0,24,41.7,2.0,0.33,17.7,64.2
岡本侑,2016-01,きんでんトリニティーブリッツ,1,16,4,5,19,120,54,8,45.0,38.3,28,9,3,2,78,3,10,36,135,89,0,59,32.1,2.84,0.11,12.2,65.9
岡本侑,2016-02,きんでんトリニティーブリッツ,1,15,2,5,12,79,34,7,43.0,34.2,17,10,1,2,48,0,9,23,73,54,0,36,58.8,2.83,0.17,7.3,74.0
岩田晃祐,2015-11,奈良ドリーマーズ,6,3,9,0,2,0,0,0,,,0,0,0,0,4,0,0,1,1,1,0,0,,0.0,0.0,6.2,100.0
岩田晃祐,2015-12,奈良ドリーマーズ,6,4,6,1,3,0,0,0,,,0,0,0,0,5,0,1,2,0,0,0,0,,0.0,0.0,5.0,
岩田晃祐,2016-01,奈良ドリーマーズ,6,5,17,1,14,23,10,2,43.5,34.8,0,0,0,1,31,2,5,9,47,30,0,13,,0.71,0.07,9.7,63.8
岩田晃祐,2016-02,奈良ドリーマーズ,6,6,16,1,7,8,5,1,62.5,50.0,0,0,0,0,8,0,0,4,4,2,0,5,,0.71,0.0,12.5,50.0
峯村幸太,2015-11,VC長野トライデンツ,6,6,2,2,8,45,24,2,53.3,48.9,6,4,0,4,28,1,3,6,31,21,0,29,66.7,3.0,0.5,6.2,67.7
峯村幸太,2015-12,VC長野トライデンツ,6,6,0,2,6,27,12,2,44.4,37.0,3,0,0,1,18,3,2,8,16,8,0,16,0.0,2.0,0.17,25.0,50.0
峯村幸太,2016-01,VC長野トライデンツ,6,18,4,6,22,125,53,9,42.4,35.2,7,3,0,9,89,9,6,33,78,46,0,71,42.9,2.41,0.41,17.7,59.0
峯村幸太,2016-02,VC長野トライデンツ,6,16,3,5,19,98,57,6,58.2,52.0,11,5,1,3,73,5,7,37,45,13,0,65,45.5,3.0,0.16,17.1,28.9
峰尾拓,2015-11,VC長野トライデンツ,5,6,2,2,8,0,0,0,,,0,0,0,0,0,0,0,0,44,29,0,0,,0.0,0.0,,65.9
峰尾拓,2015-12,VC長野トライデンツ,5,12,0,4,11,0,0,0,,,0,0,0,0,0,0,0,0,83,54,0,0,,0.0,0.0,,65.1
峰尾拓,2016-01,VC長野トライデンツ,5,18,4,6,22,0,0,0,,,0,0,0,0,0,0,0,0,108,81,0,0,,0.0,0.0,,75.0
峰尾拓,2016-02,VC長野トライデンツ,5,16,3,5,15,0,0,0,,,0,0,0,0,0,0,0,0,75,50,0,0,,0.0,0.0,,66.7
川口喬,2015-11,近畿クラブスフィーダ,22,7,5,2,9,24,16,2,66.7,58.3,0,0,0,4,27,1,4,4,0,0,0,21,,1.78,0.44,3.7,
川口喬,2015-12,近畿クラブスフィーダ,22,0,9,0,8,20,11,1,55.0,50.0,0,0,0,1,32,0,6,8,0,0,0,12,,1.38,0.12,1.6,
川口喬,2016-01,近畿クラブスフィーダ,22,8,6,2,9,63,27,10,42.9,27.0,18,5,7,4,27,1,9,5,0,0,0,32,27.8,3.0,0.44,0.0,
川口喬,2016-02,近畿クラブスフィーダ,22,0,3,0,1,11,6,4,54.5,18.2,6,3,2,1,3,0,0,0,0,0,0,7,50.0,6.0,1.0,0.0,
川合翔太,2015-11,兵庫デルフィーノ,4,6,6,2,12,119,51,11,42.9,33.6,32,13,4,10,46,8,12,16,0,0,0,69,40.6,4.25,0.83,19.6,
川合翔太,2015-12,兵庫デルフィーノ,4,3,3,1,6,67,33,4,49.3,43.3,18,10,2,6,23,2,8,11,1,1,0,41,55.6,5.5,1.0,12.0,100.0
川合翔太,2016-01,兵庫デルフィーノ,4,13,7,4,17,120,41,18,34.2,19.2,38,17,7,10,41,4,10,7,1,0,0,55,44.7,2.41,0.59,7.9,0.0
川合翔太,2016-02,兵庫デルフィーノ,4,4,9,1,12,126,60,12,47.6,38.1,43,19,6,6,40,6,9,9,0,0,0,72,44.2,5.0,0.5,15.0,
市川一樹,2016-01,千葉ZELVA,30,4,8,1,12,41,14,5,34.1,22.0,4,3,1,0,25,1,2,11,35,18,0,15,75.0,1.17,0.0,13.0,51.4
市川一樹,2016-02,千葉ZELVA,30,6,5,2,8,45,20,3,44.4,37.8,5,3,0,1,19,0,3,7,36,17,0,21,60.0,2.5,0.12,5.3,47.2
市川智之,2015-11,VC長野トライデンツ,1,6,2,2,8,25,8,1,32.0,28.0,0,0,0,7,15,0,2,3,2,2,0,15,,1.0,0.88,1.7,100.0
市川智之,2015-12,VC長野トライデンツ,1,9,0,3,9,33,21,2,63.6,57.6,0,0,0,6,23,0,4,7,1,1,0,27,,2.33,0.67,3.3,100.0
市川智之,2016-01,VC長野トライデンツ,1,18,4,6,22,86,46,4,53.5,48.8,0,0,0,11,65,1,6,12,5,5,0,58,,2.09,0.5,3.8,100.0
市川智之,2016-02,VC長野トライデンツ,1,16,3,5,19,61,37,2,60.7,57.4,0,0,0,15,38,0,1,5,2,2,0,52,,1.95,0.79,2.6,100.0
平田英貴,2016-01,きんでんトリニティーブリッツ,13,16,4,5,7,23,15,1,65.2,60.9,0,0,0,4,14,1,1,4,0,0,0,20,,2.14,0.57,12.5,
平田英貴,2016-02,きんでんトリニティーブリッツ,13,18,2,6,4,11,5,3,45.5,18.2,0,0,0,0,14,0,1,4,1,1,0,5,,1.25,0.0,5.4,100.0
折井拓也,2016-01,近畿クラブスフィーダ,5,3,2,1,5,0,0,0,,,0,0,0,0,0,0,0,0,28,9,0,0,,0.0,0.0,,32.1
折井拓也,2016-02,近畿クラブスフィーダ,5,3,0,1,3,0,0,0,,,0,0,0,0,0,0,0,0,23,12,0,0,,0.0,0.0,,52.2
新妻知之,2015-11,東京トヨペットグリーンスパークル,7,3,4,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
新妻知之,2015-12,東京トヨペットグリーンスパークル,7,1,12,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
新妻知之,2016-01,東京トヨペットグリーンスパークル,7,3,15,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
新妻知之,2016-02,東京トヨペットグリーンスパークル,7,4,16,1,2,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
新屋政樹,2015-11,近畿クラブスフィーダ,25,3,1,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
新屋政樹,2016-01,近畿クラブスフィーダ,25,5,3,1,1,2,0,1,0.0,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
新屋政樹,2016-02,近畿クラブスフィーダ,25,3,3,1,1,1,1,0,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,1,,1.0,0.0,,
新谷俊揮,2016-01,きんでんトリニティーブリッツ,12,13,4,4,11,40,17,2,42.5,37.5,4,2,0,2,33,2,0,11,55,34,0,21,50.0,1.55,0.18,14.4,61.8
新谷俊揮,2016-02,きんでんトリニティーブリッツ,12,18,2,6,12,57,29,6,50.9,40.4,9,2,2,1,38,1,1,12,70,44,0,31,22.2,2.42,0.08,9.9,62.9
早川紘司,2015-11,東京トヨペットグリーンスパークル,2,3,4,1,6,23,5,8,21.7,-13.0,0,0,0,0,15,0,1,5,35,20,0,5,,0.83,0.0,6.7,57.1
早川紘司,2015-12,東京トヨペットグリーンスパークル,2,1,12,0,12,25,11,5,44.0,24.0,0,0,0,2,24,0,2,8,59,34,0,13,,0.92,0.17,6.2,57.6
早川紘司,2016-01,東京トヨペットグリーンスパークル,2,5,18,0,21,31,7,4,22.6,9.7,0,0,0,0,34,1,4,12,138,47,0,8,,0.33,0.0,8.8,34.1
早川紘司,2016-02,東京トヨペットグリーンスパークル,2,4,13,1,15,8,1,1,12.5,0.0,0,0,0,0,8,0,0,4,53,18,0,1,,0.07,0.0,12.5,34.0
有薗亮平,2015-11,近畿クラブスフィーダ,18,4,4,1,8,0,0,0,,,0,0,0,0,0,0,0,0,44,23,0,0,,0.0,0.0,,52.3
有薗亮平,2015-12,近畿クラブスフィーダ,18,0,6,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
有薗亮平,2016-01,近畿クラブスフィーダ,18,6,5,2,3,0,0,0,,,0,0,0,0,0,0,0,0,11,5,0,0,,0.0,0.0,,45.5
有薗亮平,2016-02,近畿クラブスフィーダ,18,6,1,2,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
本多駿,2015-11,近畿クラブスフィーダ,9,4,4,1,8,75,38,7,50.7,41.3,8,5,1,6,28,3,8,5,88,65,0,47,62.5,4.75,0.75,8.0,73.9
本多駿,2015-12,近畿クラブスフィーダ,9,0,9,0,8,55,30,5,54.5,45.5,10,5,1,3,27,2,5,8,60,33,0,35,50.0,3.75,0.38,10.2,55.0
本多駿,2016-01,近畿クラブスフィーダ,9,6,8,2,9,64,23,3,35.9,31.2,7,2,1,1,26,1,6,13,63,37,0,25,28.6,2.56,0.11,10.6,58.7
本多駿,2016-02,近畿クラブスフィーダ,9,12,10,4,15,80,38,5,47.5,41.2,8,3,0,1,31,1,7,12,69,42,0,40,37.5,2.53,0.07,7.3,60.9
杉山奨弥,2015-11,VC長野トライデンツ,14,6,2,2,6,0,0,0,,,0,0,0,0,9,0,2,3,0,0,0,0,,0.0,0.0,2.8,
杉山奨弥,2015-12,VC長野トライデンツ,14,6,0,2,2,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
杉山奨弥,2016-01,VC長野トライデンツ,14,3,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
杉山奨弥,2016-02,VC長野トライデンツ,14,9,0,3,6,0,0,0,,,0,0,0,0,9,0,1,3,0,0,0,0,,0.0,0.0,5.6,
杉山嵩樹,2015-11,VC長野トライデンツ,10,6,2,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
杉山嵩樹,2015-12,VC長野トライデンツ,10,6,0,2,1,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,,0.0,0.0,,100.0
杉山嵩樹,2016-01,VC長野トライデンツ,10,18,4,6,2,0,0,0,,,0,0,0,0,0,0,0,0,3,2,0,0,,0.0,0.0,,66.7
杉山嵩樹,2016-02,VC長野トライデンツ,10,12,0,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
村松俊輔,2015-11,VC長野トライデンツ,19,6,2,2,4,8,3,2,37.5,12.5,2,0,1,0,3,0,0,0,0,0,0,3,0.0,0.75,0.0,0.0,
村松俊輔,2015-12,VC長野トライデンツ,19,12,0,4,7,14,7,3,50.0,28.6,3,2,1,0,6,1,4,0,3,3,0,8,66.7,1.0,0.0,0.0,100.0
村松俊輔,2016-01,VC長野トライデンツ,19,18,4,6,15,60,30,8,50.0,36.7,13,4,4,2,23,2,7,7,0,0,0,34,30.8,2.0,0.13,8.7,
村松俊輔,2016-02,VC長野トライデンツ,19,16,3,5,9,15,6,1,40.0,33.3,3,1,1,1,11,2,3,4,1,1,0,9,33.3,0.67,0.11,20.5,100.0
村田峻一,2015-11,兵庫デルフィーノ,16,6,6,2,5,0,0,0,,,0,0,0,0,8,0,3,3,5,2,0,0,,0.0,0.0,0.0,40.0
村田峻一,2015-12,兵庫デルフィーノ,16,3,3,1,2,0,0,0,,,0,0,0,0,3,0,1,1,0,0,0,0,,0.0,0.0,0.0,
村田峻一,2016-01,兵庫デルフィーノ,16,9,4,3,5,0,0,0,,,0,0,0,0,7,0,2,3,0,0,0,0,,0.0,0.0,3.6,
村田峻一,2016-02,兵庫デルフィーノ,16,5,15,1,2,0,0,0,,,0,0,0,0,5,0,1,1,0,0,0,0,,0.0,0.0,0.0,
松元翔太郎,2015-11,千葉ZELVA,35,4,6,1,4,13,6,1,46.2,38.5,6,2,1,1,6,0,0,2,0,0,0,7,33.3,1.5,0.25,8.3,
松元翔太郎,2015-12,千葉ZELVA,35,0,3,0,2,5,2,1,40.0,20.0,0,0,0,0,1,0,0,1,0,0,0,2,,1.0,0.0,25.0,
松元翔太郎,2016-01,千葉ZELVA,35,4,9,1,5,9,2,2,22.2,0.0,3,0,1,0,4,0,0,1,0,0,0,2,0.0,0.4,0.0,6.2,
松島真,2015-11,奈良ドリーマーズ,3,3,9,0,12,8,4,0,50.0,50.0,0,0,0,2,41,2,4,11,1,1,0,8,,0.33,0.17,9.1,100.0
松島真,2015-12,奈良ドリーマーズ,3,4,6,1,8,5,1,0,20.0,20.0,0,0,0,2,26,2,4,15,0,0,0,5,,0.12,0.25,18.3,
松島真,2016-01,奈良ドリーマーズ,3,5,14,1,19,9,6,0,66.7,66.7,0,0,0,7,60,1,7,18,0,0,0,14,,0.32,0.37,6.2,
松島真,2016-02,奈良ドリーマーズ,3,6,16,1,21,16,10,0,62.5,62.5,0,0,0,5,71,1,10,22,1,1,0,16,,0.48,0.24,5.6,100.0
松本敬三,2015-11,東京トヨペットグリーンスパークル,16,3,4,1,7,50,22,8,44.0,28.0,3,1,1,0,19,1,4,8,37,22,0,23,33.3,3.14,0.0,10.5,59.5
松本敬三,2015-12,東京トヨペットグリーンスパークル,16,1,12,0,13,137,54,16,39.4,27.7,20,5,3,1,30,1,7,8,69,41,0,56,25.0,4.15,0.08,4.2,59.4
松本敬三,2016-01,東京トヨペットグリーンスパークル,16,5,18,0,23,244,88,17,36.1,29.1,39,9,5,3,67,2,8,21,145,99,0,93,23.1,3.83,0.13,7.8,68.3
松本敬三,2016-02,東京トヨペットグリーンスパークル,16,4,16,1,20,140,43,13,30.7,21.4,10,0,0,2,69,6,8,24,131,86,0,51,0.0,2.15,0.1,14.5,65.6
松本永志,2015-11,きんでんトリニティーブリッツ,10,8,5,2,13,106,39,11,36.8,26.4,39,11,3,1,52,4,6,13,0,0,0,44,28.2,3.0,0.08,11.1,
松本永志,2015-12,きんでんトリニティーブリッツ,10,9,0,3,9,73,35,5,47.9,41.1,34,10,5,1,30,1,5,15,0,0,0,37,29.4,3.89,0.11,11.7,
松本永志,2016-01,きんでんトリニティーブリッツ,10,16,4,5,16,123,57,10,46.3,38.2,45,16,6,1,60,3,5,21,0,0,0,61,35.6,3.56,0.06,11.7,
松本永志,2016-02,きんでんトリニティーブリッツ,10,18,2,6,20,158,66,14,41.8,32.9,54,20,10,2,74,5,14,36,1,1,0,73,37.0,3.3,0.1,14.2,100.0
松枝寿明,2016-02,東京トヨペットグリーンスパークル,11,0,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
松田祐和,2015-12,きんでんトリニティーブリッツ,18,9,0,3,2,3,2,1,66.7,33.3,0,0,0,1,4,0,0,4,0,0,0,3,,1.0,0.5,25.0,
柿木秀人,2015-11,奈良ドリーマーズ,10,1,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
柿木秀人,2015-12,奈良ドリーマーズ,10,4,6,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
柿木秀人,2016-01,奈良ドリーマーズ,10,0,6,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
栗木勇,2015-11,VC長野トライデンツ,7,6,2,2,8,58,26,4,44.8,37.9,9,5,2,3,29,1,5,8,48,32,0,30,55.6,3.25,0.38,6.0,66.7
栗木勇,2015-12,VC長野トライデンツ,7,12,0,4,12,76,43,5,56.6,50.0,7,2,1,5,57,6,7,30,58,27,0,54,28.6,3.58,0.42,20.6,46.6
栗木勇,2016-01,VC長野トライデンツ,7,18,4,6,22,121,58,8,47.9,41.3,11,1,2,11,114,17,11,50,126,89,0,86,9.1,2.64,0.5,23.5,70.6
栗木勇,2016-02,VC長野トライデンツ,7,16,3,5,19,111,48,9,43.2,35.1,9,3,2,9,99,8,20,37,119,62,0,65,33.3,2.53,0.47,12.4,52.1
梶野喜宏,2015-11,近畿クラブスフィーダ,2,4,4,1,8,4,2,0,50.0,50.0,0,0,0,2,32,0,0,7,0,0,0,4,,0.25,0.25,5.5,
梶野喜宏,2015-12,近畿クラブスフィーダ,2,0,9,0,7,3,2,0,66.7,66.7,0,0,0,0,19,0,1,5,0,0,0,2,,0.29,0.0,5.3,
梶野喜宏,2016-01,近畿クラブスフィーダ,2,9,8,3,9,0,0,0,,,0,0,0,1,28,0,1,11,0,0,0,1,,0.0,0.11,8.9,
梶野喜宏,2016-02,近畿クラブスフィーダ,2,12,10,4,11,4,2,0,50.0,50.0,0,0,0,0,38,2,0,10,0,0,0,4,,0.18,0.0,11.8,
森啓汰,2015-11,奈良ドリーマーズ,11,2,6,0,3,7,2,0,28.6,28.6,1,0,0,0,5,0,0,4,8,5,0,2,0.0,0.67,0.0,20.0,62.5
森啓汰,2015-12,奈良ドリーマーズ,11,4,6,1,4,25,5,1,20.0,16.0,2,2,0,1,21,2,6,9,21,7,0,8,100.0,1.25,0.25,13.1,33.3
森啓汰,2016-01,奈良ドリーマーズ,11,2,9,0,5,26,7,2,26.9,19.2,0,0,0,0,17,2,3,4,23,11,0,9,,1.4,0.0,13.2,47.8
森崎健史,2015-11,VC長野トライデンツ,16,6,2,2,8,19,8,1,42.1,36.8,0,0,0,2,28,0,3,13,4,3,0,10,,1.0,0.25,8.9,75.0
森崎健史,2015-12,VC長野トライデンツ,16,12,0,4,12,49,33,2,67.3,63.3,0,0,0,12,38,3,1,9,0,0,0,48,,2.75,1.0,13.2,
森崎健史,2016-01,VC長野トライデンツ,16,18,4,6,22,59,34,3,57.6,52.5,0,0,0,10,71,1,7,25,2,2,0,45,,1.55,0.45,7.7,100.0
森崎健史,2016-02,VC長野トライデンツ,16,16,3,5,19,67,40,4,59.7,53.7,0,0,0,10,65,0,11,17,1,1,0,50,,2.11,0.53,2.3,100.0
森田有智夢,2015-11,きんでんトリニティーブリッツ,14,8,5,2,6,21,8,2,38.1,28.6,7,2,1,1,13,1,4,5,17,9,0,10,28.6,1.33,0.17,9.6,52.9
森田有智夢,2016-01,きんでんトリニティーブリッツ,14,3,0,1,2,15,7,2,46.7,33.3,2,1,0,3,6,0,2,2,1,1,0,10,50.0,3.5,1.5,0.0,100.0
森田有智夢,2016-02,きんでんトリニティーブリッツ,14,6,0,2,2,4,2,1,50.0,25.0,0,0,0,0,4,1,0,3,2,2,0,3,,1.0,0.0,43.8,100.0
横山雄大,2015-11,兵庫デルフィーノ,12,3,0,1,2,13,7,2,53.8,38.5,1,0,1,0,9,0,0,5,4,4,0,7,0.0,3.5,0.0,13.9,100.0
横山雄大,2015-12,兵庫デルフィーノ,12,0,3,0,2,5,4,1,80.0,60.0,0,0,0,0,3,0,1,0,12,4,0,4,,2.0,0.0,-8.3,33.3
横山雄大,2016-01,兵庫デルフィーノ,12,7,6,2,12,74,32,8,43.2,32.4,11,5,1,2,47,1,6,16,80,47,0,35,45.5,2.67,0.17,7.4,58.8
横山雄大,2016-02,兵庫デルフィーノ,12,5,12,1,14,74,26,8,35.1,24.3,4,1,0,1,53,4,4,20,113,85,0,31,25.0,1.86,0.07,15.1,75.2
橋本淳,2015-11,東京トヨペットグリーンスパークル,12,3,4,1,7,23,8,4,34.8,17.4,0,0,0,5,22,3,2,6,1,0,0,16,,1.14,0.71,18.2,0.0
橋本淳,2015-12,東京トヨペットグリーンスパークル,12,1,12,0,13,41,18,2,43.9,39.0,0,0,0,6,35,2,10,4,0,0,0,26,,1.38,0.46,1.4,
橋本淳,2016-01,東京トヨペットグリーンスパークル,12,5,18,0,17,28,9,3,32.1,21.4,0,0,0,14,33,2,8,7,0,0,0,25,,0.53,0.82,5.3,
橋本淳,2016-02,東京トヨペットグリーンスパークル,12,4,16,1,20,51,24,4,47.1,39.2,0,0,0,13,61,3,10,16,7,5,0,40,,1.2,0.65,7.4,71.4
毛利光生,2015-11,きんでんトリニティーブリッツ,11,8,5,2,10,5,2,0,40.0,40.0,0,0,0,1,32,2,4,10,2,1,0,5,,0.2,0.1,10.9,50.0
毛利光生,2015-12,きんでんトリニティーブリッツ,11,9,0,3,9,6,1,1,16.7,0.0,0,0,0,2,31,0,4,9,0,0,0,3,,0.11,0.22,4.0,
毛利光生,2016-01,きんでんトリニティーブリッツ,11,16,4,5,19,5,3,0,60.0,60.0,0,0,0,6,63,1,6,12,2,0,0,10,,0.16,0.32,4.0,0.0
毛利光生,2016-02,きんでんトリニティーブリッツ,11,18,2,6,18,14,6,0,42.9,42.9,0,0,0,2,72,2,7,19,1,0,0,10,,0.33,0.11,6.9,0.0
池田浩基,2015-12,VC長野トライデンツ,26,6,0,2,3,11,4,2,36.4,18.2,0,0,0,1,7,0,0,2,7,4,0,5,,1.33,0.33,7.1,57.1
池田浩基,2016-02,VC長野トライデンツ,26,16,3,5,7,5,1,1,20.0,0.0,0,0,0,0,11,2,0,5,16,9,0,3,,0.14,0.0,29.5,56.2
河戸俊亮,2015-11,近畿クラブスフィーダ,3,4,4,1,8,20,10,2,50.0,40.0,0,0,0,8,18,0,1,7,1,0,0,18,,1.25,1.0,8.3,0.0
河戸俊亮,2015-12,近畿クラブスフィーダ,3,0,9,0,7,16,10,1,62.5,56.2,0,0,0,3,17,1,1,6,0,0,0,14,,1.43,0.43,13.2,
河戸俊亮,2016-01,近畿クラブスフィーダ,3,9,5,3,9,10,4,0,40.0,40.0,0,0,0,7,18,0,4,4,1,1,0,11,,0.44,0.78,0.0,100.0
河戸俊亮,2016-02,近畿クラブスフィーダ,3,3,4,1,7,16,8,1,50.0,43.8,0,0,0,3,14,0,2,4,1,0,0,11,,1.14,0.43,3.6,0.0
河田浩忠,2015-11,奈良ドリーマーズ,9,3,9,0,11,61,19,6,31.1,21.3,9,2,2,1,49,3,7,15,46,25,0,23,22.2,1.73,0.09,10.2,54.3
河田浩忠,2015-12,奈良ドリーマーズ,9,4,6,1,10,52,22,7,42.3,28.8,10,1,2,2,41,1,4,19,19,13,0,25,10.0,2.2,0.2,11.6,68.4
河田浩忠,2016-01,奈良ドリーマーズ,9,2,15,0,16,69,26,6,37.7,29.0,10,4,1,3,49,3,4,21,27,10,0,32,40.0,1.62,0.19,14.8,37.0
河田浩忠,2016-02,奈良ドリーマーズ,9,6,16,1,22,210,92,27,43.8,31.0,39,13,8,2,68,1,9,24,34,19,0,95,33.3,4.18,0.09,7.0,55.9
浅野晶,2015-11,千葉ZELVA,17,4,6,1,10,80,29,11,36.2,22.5,23,5,8,2,29,0,4,11,31,18,0,31,21.7,2.9,0.2,6.0,58.1
浅野晶,2015-12,千葉ZELVA,17,6,5,2,11,73,27,6,37.0,28.8,4,1,0,4,45,3,7,20,54,30,0,34,25.0,2.45,0.36,13.9,55.6
浅野晶,2016-01,千葉ZELVA,17,7,14,2,21,140,58,16,41.4,30.0,17,6,2,8,65,3,16,21,64,32,0,69,35.3,2.76,0.38,6.5,50.0
浅野晶,2016-02,千葉ZELVA,17,12,11,3,23,185,79,6,42.7,39.5,23,11,3,16,79,1,13,35,84,39,0,96,47.8,3.43,0.7,8.2,46.4
清水久雄,2015-11,奈良ドリーマーズ,5,3,9,0,12,40,16,2,40.0,35.0,0,0,0,1,40,1,4,9,101,71,0,18,,1.33,0.08,5.6,70.3
清水久雄,2015-12,奈良ドリーマーズ,5,4,6,1,10,27,8,2,29.6,22.2,1,0,0,4,36,3,3,9,62,33,0,15,0.0,0.8,0.4,12.5,53.2
清水久雄,2016-01,奈良ドリーマーズ,5,5,17,1,22,61,22,5,36.1,27.9,0,0,0,3,73,4,7,25,173,104,0,29,,1.0,0.14,11.6,60.1
清水久雄,2016-02,奈良ドリーマーズ,5,6,16,1,22,95,27,6,28.4,22.1,2,0,0,3,84,6,12,30,204,128,0,36,0.0,1.23,0.14,12.5,62.7
清水夢斗,2015-11,近畿クラブスフィーダ,19,3,1,1,3,4,1,0,25.0,25.0,0,0,0,2,4,0,0,2,0,0,0,3,,0.33,0.67,12.5,
清水夢斗,2015-12,近畿クラブスフィーダ,19,0,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
清水夢斗,2016-01,近畿クラブスフィーダ,19,8,9,2,16,27,13,0,48.1,48.1,0,0,0,12,40,2,7,8,1,0,0,27,,0.81,0.75,5.6,0.0
清水夢斗,2016-02,近畿クラブスフィーダ,19,9,9,3,17,23,8,1,34.8,30.4,0,0,0,15,40,0,2,14,1,0,0,23,,0.47,0.88,7.5,0.0
渡辺大亮,2015-11,千葉ZELVA,33,4,6,1,10,5,2,0,40.0,40.0,0,0,0,0,19,4,6,7,0,0,0,6,,0.2,0.0,22.4,
渡辺大亮,2015-12,千葉ZELVA,33,0,3,0,2,0,0,0,,,0,0,0,0,3,0,0,2,0,0,0,0,,0.0,0.0,16.7,
渡辺大亮,2016-01,千葉ZELVA,33,7,14,2,21,38,24,9,63.2,39.5,1,1,0,2,62,4,14,26,9,6,0,30,100.0,1.14,0.1,11.3,66.7
渡辺大亮,2016-02,千葉ZELVA,33,3,4,1,7,16,9,0,56.2,56.2,1,1,0,4,16,1,6,7,1,1,0,14,100.0,1.29,0.57,7.8,100.0
渡邊徹,2015-11,奈良ドリーマーズ,1,3,9,0,4,0,0,0,,,0,0,0,0,5,0,0,1,0,0,0,0,,0.0,0.0,5.0,
渡邊徹,2015-12,奈良ドリーマーズ,1,4,6,1,2,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,0,,0.0,0.0,-12.5,
渡邊徹,2016-01,奈良ドリーマーズ,1,5,17,1,13,14,5,3,35.7,14.3,0,0,0,3,24,0,5,5,4,3,0,8,,0.38,0.23,0.0,75.0
渡邊徹,2016-02,奈良ドリーマーズ,1,6,16,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
濱本豊,2015-11,近畿クラブスフィーダ,30,3,1,1,1,7,3,0,42.9,42.9,1,1,0,0,5,0,1,1,6,1,0,3,100.0,3.0,0.0,0.0,16.7
濱本豊,2015-12,近畿クラブスフィーダ,30,0,3,0,2,2,1,0,50.0,50.0,0,0,0,0,0,0,0,0,0,0,0,1,,0.5,0.0,,
濱本豊,2016-01,近畿クラブスフィーダ,30,6,5,2,10,30,18,3,60.0,50.0,4,1,1,0,31,4,11,11,10,4,0,22,25.0,1.8,0.0,12.9,40.0
