試合日,年月,月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2017-11-04,2017-11,11,トヨタ自動車ヴァルキューレ,16,,梅木瞳,3,■,■,■,,,16,8,1,0.5,0.4375,2.67,0,0,0,-,0,-,9,1,0,3,19.4,1,0,0,0.0
2017-11-04,2017-11,11,トヨタ自動車ヴァルキューレ,18,,浅野美波,1,,,□,,,1,1,0,1.0,1.0,1.00,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0
2017-11-04,2017-11,11,トヨタ自動車ヴァルキューレ,19,,吉田伽那,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-05,2017-11,11,KUROBEアクアフェアリーズ,1,,丸山紗季,4,■,■,■,■,,33,13,0,0.3939393939393939,0.3939393939393939,3.25,0,0,0,-,0,-,22,1,2,7,10.2,5,2,0,40.0
2017-11-05,2017-11,11,KUROBEアクアフェアリーズ,2,,倉見夏乃,4,■,■,■,■,,23,17,1,0.7391304347826086,0.6956521739130435,4.25,0,0,0,-,4,1.00,9,0,1,2,2.8,0,0,0,-
2017-11-05,2017-11,11,KUROBEアクアフェアリーズ,3,,和才奈々美,4,■,■,■,■,,29,12,2,0.4137931034482759,0.3448275862068966,3.00,2,0,0,0.0,3,0.75,13,0,0,4,7.7,21,12,3,64.3
2017-11-05,2017-11,11,KUROBEアクアフェアリーズ,4,L,馬場ゆりか,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,19,12,6,78.9
2017-11-05,2017-11,11,KUROBEアクアフェアリーズ,5,L,白崎麻友香,1,,,,〇,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-05,2017-11,11,KUROBEアクアフェアリーズ,7,,雪丸梢,1,,,,□,,2,1,0,0.5,0.5,1.00,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-
2017-11-05,2017-11,11,KUROBEアクアフェアリーズ,8,,南美寿希,4,■,■,■,■,,2,1,0,0.5,0.5,0.25,0,0,0,-,0,-,11,0,1,4,6.8,1,0,0,0.0
2017-11-05,2017-11,11,KUROBEアクアフェアリーズ,9,,舛田紗淑,1,■,,,,,13,1,1,0.07692307692307693,0.0,1.00,0,0,0,-,1,1.00,2,0,0,1,12.5,9,4,0,44.4
2017-11-05,2017-11,11,KUROBEアクアフェアリーズ,10,,菅野菜緒美,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-
2017-11-05,2017-11,11,KUROBEアクアフェアリーズ,12,,太田あかり,3,,■,■,■,,40,15,2,0.375,0.325,5.00,5,0,1,0.0,0,-,15,1,0,5,15.0,16,5,6,50.0
2017-11-05,2017-11,11,KUROBEアクアフェアリーズ,13,,吉川ひかる,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2017-11-05,2017-11,11,KUROBEアクアフェアリーズ,14,,大盛梢,4,■,■,■,■,,16,8,1,0.5,0.4375,2.00,0,0,0,-,1,0.25,16,0,1,4,4.7,1,0,0,0.0
2017-11-05,2017-11,11,KUROBEアクアフェアリーズ,16,,レラ留奈,1,,,,□,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2017-11-05,2017-11,11,KUROBEアクアフェアリーズ,18,,ジョンソンジュリアン,1,,,,□,,5,1,0,0.2,0.2,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-05,2017-11,11,大野石油広島オイラーズ,1,,北川海育,4,■,■,■,■,,32,9,1,0.28125,0.25,2.25,0,0,0,-,1,0.25,10,1,0,1,12.5,1,0,1,50.0
2017-11-05,2017-11,11,大野石油広島オイラーズ,2,,正田美友貴,3,■,■,,□,,9,2,0,0.2222222222222222,0.2222222222222222,0.67,0,0,0,-,0,-,10,1,1,5,20.0,0,0,0,-
2017-11-05,2017-11,11,大野石油広島オイラーズ,3,,磯部成里,3,,□,■,■,,5,3,1,0.6,0.4,1.00,0,0,0,-,0,-,9,0,1,1,0.0,0,0,0,-
2017-11-05,2017-11,11,大野石油広島オイラーズ,4,,長谷川侑南,4,■,■,■,■,,3,0,0,0.0,0.0,-,0,0,0,-,0,-,8,1,0,3,21.9,0,0,0,-
2017-11-05,2017-11,11,大野石油広島オイラーズ,5,L,藤田萠英,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,4,2,71.4
2017-11-05,2017-11,11,大野石油広島オイラーズ,6,,吉里遥,4,□,■,□,■,,45,13,1,0.2888888888888889,0.26666666666666666,3.25,7,2,0,28.6,0,-,8,0,1,2,3.1,0,0,0,-
2017-11-05,2017-11,11,大野石油広島オイラーズ,7,,馬渡晴菜,3,,□,□,□,,1,1,0,1.0,1.0,0.33,0,0,0,-,0,-,5,0,0,2,10.0,0,0,0,-
2017-11-05,2017-11,11,大野石油広島オイラーズ,8,,吉本梓穂,4,■,■,■,■,,33,7,1,0.21212121212121213,0.18181818181818185,1.75,0,0,0,-,1,0.25,11,0,0,5,11.4,44,21,11,60.2
2017-11-05,2017-11,11,大野石油広島オイラーズ,9,,佐藤愛美,3,■,□,■,,,14,3,0,0.21428571428571427,0.21428571428571427,1.00,0,0,0,-,1,0.33,5,0,0,1,5.0,12,3,4,41.7
2017-11-05,2017-11,11,大野石油広島オイラーズ,10,,山内佑里子,1,,,□,,,2,2,0,1.0,1.0,2.00,0,0,0,-,1,1.00,1,0,0,0,0.0,9,2,1,27.8
2017-11-05,2017-11,11,大野石油広島オイラーズ,11,,中田唯香,4,■,■,■,■,,25,9,2,0.36,0.28,2.25,0,0,0,-,0,-,10,0,0,2,5.0,12,6,3,62.5
2017-11-05,2017-11,11,大野石油広島オイラーズ,12,,谷岡初生,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-05,2017-11,11,PFUブルーキャッツ,1,,有田妃奈乃,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,7,0,2,2,0.0,0,0,0,-
2017-11-05,2017-11,11,PFUブルーキャッツ,2,,ドリスジェニファー,5,■,■,■,■,■,32,15,1,0.46875,0.4375,3.00,0,0,0,-,2,0.40,8,0,0,2,6.2,0,0,0,-
2017-11-05,2017-11,11,PFUブルーキャッツ,3,,吉安遥,5,■,■,■,□,■,12,4,0,0.3333333333333333,0.3333333333333333,0.80,1,0,0,0.0,0,-,7,0,1,3,7.1,45,23,7,58.9
2017-11-05,2017-11,11,PFUブルーキャッツ,4,,石橋朋美,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-05,2017-11,11,PFUブルーキャッツ,5,,江畑幸子,5,■,■,■,■,■,96,33,7,0.34375,0.2708333333333333,6.60,29,7,4,24.1,0,-,14,0,2,6,7.1,0,0,0,-
2017-11-05,2017-11,11,PFUブルーキャッツ,6,,村上華澄,2,■,■,,,,6,1,0,0.16666666666666666,0.16666666666666666,0.50,0,0,0,-,0,-,4,1,0,2,37.5,0,0,0,-
2017-11-05,2017-11,11,PFUブルーキャッツ,7,,狩野舞子,2,□,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2017-11-05,2017-11,11,PFUブルーキャッツ,9,,正里菜,5,■,■,■,■,■,5,2,0,0.4,0.4,0.40,0,0,0,-,0,-,15,0,0,5,8.3,0,0,0,-
2017-11-05,2017-11,11,PFUブルーキャッツ,10,,秋山愛海,5,■,■,■,■,■,40,11,2,0.275,0.225,2.20,3,1,0,33.3,1,0.20,26,1,1,9,11.5,33,9,5,34.8
2017-11-05,2017-11,11,PFUブルーキャッツ,12,,清水眞衣,4,,□,■,■,■,19,7,1,0.3684210526315789,0.3157894736842105,1.75,0,0,0,-,2,0.50,8,0,0,2,6.2,1,1,0,100.0
2017-11-05,2017-11,11,PFUブルーキャッツ,13,,津賀菜緒,1,,,,,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-05,2017-11,11,PFUブルーキャッツ,16,,宇田沙織,3,□,,□,■,,9,3,2,0.3333333333333333,0.1111111111111111,1.00,1,0,0,0.0,0,-,9,0,0,1,2.8,17,6,4,47.1
2017-11-05,2017-11,11,PFUブルーキャッツ,17,L,谷七海,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,4,2,71.4
2017-11-05,2017-11,11,PFUブルーキャッツ,18,L,新井祐喜子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-05,2017-11,11,岡山シーガルズ,6,,渡邊真恵,5,■,■,■,□,■,29,11,1,0.3793103448275862,0.3448275862068966,2.20,0,0,0,-,0,-,14,2,0,5,23.2,13,2,3,26.9
2017-11-05,2017-11,11,岡山シーガルズ,7,,佐々木萌,5,□,■,■,■,■,63,16,1,0.25396825396825395,0.2380952380952381,3.20,0,0,0,-,1,0.20,12,1,0,5,18.8,12,7,3,70.8
2017-11-05,2017-11,11,岡山シーガルズ,8,,川畑愛希,2,■,,,■,,9,2,0,0.2222222222222222,0.2222222222222222,1.00,0,0,0,-,0,-,2,0,1,0,-12.5,4,1,0,25.0
2017-11-05,2017-11,11,岡山シーガルズ,12,,居村杏奈,4,,□,■,■,■,11,3,0,0.2727272727272727,0.2727272727272727,0.75,0,0,0,-,1,0.25,15,1,1,5,13.3,0,0,0,-
2017-11-05,2017-11,11,岡山シーガルズ,13,,磯部光里,2,,□,□,,,6,1,0,0.16666666666666666,0.16666666666666666,0.50,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-05,2017-11,11,岡山シーガルズ,14,,宮下遥,5,□,□,■,□,■,3,1,1,0.3333333333333333,0.0,0.20,0,0,0,-,1,0.20,17,1,0,11,22.1,0,0,0,-
2017-11-05,2017-11,11,岡山シーガルズ,15,,高田茉優,4,■,■,□,■,,3,2,0,0.6666666666666666,0.6666666666666666,0.50,0,0,0,-,0,-,13,3,0,5,32.7,0,0,0,-
2017-11-05,2017-11,11,岡山シーガルズ,18,,金田修佳,5,■,■,■,■,■,58,22,1,0.3793103448275862,0.3620689655172414,4.40,0,0,0,-,1,0.20,17,0,1,3,2.9,48,23,7,55.2
2017-11-05,2017-11,11,岡山シーガルズ,19,L,森田夕貴,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,13,1,96.4
2017-11-05,2017-11,11,岡山シーガルズ,20,L,丸山亜季,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-05,2017-11,11,岡山シーガルズ,21,,高野由里加,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-05,2017-11,11,岡山シーガルズ,22,,大楠鼓雪,3,■,■,,□,,8,2,0,0.25,0.25,0.67,0,0,0,-,0,-,3,0,1,1,0.0,1,0,0,0.0
2017-11-05,2017-11,11,岡山シーガルズ,28,,川島亜依美,5,■,■,■,■,■,22,11,0,0.5,0.5,2.20,0,0,0,-,2,0.40,15,0,1,6,8.3,1,1,0,100.0
2017-11-05,2017-11,11,岡山シーガルズ,33,,菱川文香,1,,,□,,,2,1,0,0.5,0.5,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2017-11-11,2017-11,11,岡山シーガルズ,5,,宇賀神みずき,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-11,2017-11,11,岡山シーガルズ,6,,渡邊真恵,3,■,■,■,,,21,8,0,0.3809523809523809,0.3809523809523809,2.67,2,0,0,0.0,2,0.67,9,1,2,0,5.6,7,2,0,28.6
2017-11-11,2017-11,11,岡山シーガルズ,7,,佐々木萌,3,■,■,■,,,35,7,3,0.2,0.11428571428571427,2.33,0,0,0,-,0,-,11,1,0,1,11.4,9,1,5,38.9
