月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,JTマーヴェラス,13,,西川有喜,4,0,0,0,1,0,30,11,4,36.7,23.3,2.8,6,2,2,33.3,1,0.2,7,1,0,4,28.6,0,0,0,
11,JTマーヴェラス,13,,西川有喜,4,0,0,0,0,0,6,2,0,33.3,33.3,0.5,1,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0,0,
12,JTマーヴェラス,13,,西川有喜,2,0,0,0,0,0,15,5,0,33.3,33.3,2.5,1,0,0,0.0,0,0.0,1,0,1,0,-25.0,0,0,0,
