月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,JTマーヴェラス,19,,籾井あき,20,5,5,4,2,3,17,8,1,47.1,41.2,0.4,1,1,0,100.0,5,0.2,57,0,2,9,3.1,0,0,0,
11,JTマーヴェラス,19,,籾井あき,31,8,8,8,5,1,8,4,0,50.0,50.0,0.1,0,0,0,,3,0.1,73,3,5,18,8.6,2,0,0,0.0
12,JTマーヴェラス,19,,籾井あき,27,8,8,7,2,2,15,7,2,46.7,33.3,0.3,0,0,0,,4,0.1,59,2,4,13,7.2,1,0,0,0.0
