月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,JTマーヴェラス,14,,ヒックマンジャスティス,11,2,2,2,1,2,77,26,5,33.8,27.3,2.4,7,2,1,28.6,0,0.0,24,1,5,6,5.2,75,36,12,56.0
11,JTマーヴェラス,14,,ヒックマンジャスティス,13,4,2,4,1,0,117,41,5,35.0,30.8,3.2,15,6,0,40.0,3,0.2,38,2,0,14,14.5,72,37,18,63.9
12,JTマーヴェラス,14,,ヒックマンジャスティス,6,0,0,0,0,1,21,7,0,33.3,33.3,1.2,0,0,0,,0,0.0,15,3,0,5,28.3,13,8,3,73.1
