試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2007-04-08,武富士バンブー,久光製薬スプリングス,0,,吉澤智恵,4,■,■,■,■,nan,36,13,2,36.1,30.6,3.25,7,2,1,28.6,0,-,17,0,1,5,7.4,20,15,0,75.0,13
2007-04-08,武富士バンブー,久光製薬スプリングス,3,,エステスイェヴゲーニャ,4,■,■,■,■,nan,58,24,3,41.4,36.2,6.00,13,6,1,46.2,0,-,13,0,1,3,5.8,15,11,0,73.3,24
2007-04-08,武富士バンブー,久光製薬スプリングス,5,,足立留美,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,7,0,0,2,7.1,0,0,0,-,0
2007-04-08,武富士バンブー,久光製薬スプリングス,7,,内藤香菜子,4,■,■,■,■,nan,16,6,0,37.5,37.5,1.50,0,0,0,-,4,1.00,10,0,1,1,2.5,4,1,0,25.0,10
2007-04-08,武富士バンブー,久光製薬スプリングス,8,,五十川葉子,2,□,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2007-04-08,武富士バンブー,久光製薬スプリングス,10,,井村仁美,4,■,■,■,■,nan,1,1,0,100.0,100.0,0.25,0,0,0,-,0,-,19,1,2,3,8.2,0,0,0,-,2
2007-04-08,武富士バンブー,久光製薬スプリングス,12,,伊豫谷瞳,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2007-04-08,武富士バンブー,久光製薬スプリングス,13,,田向友美,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,0,0.0,0,0,0,-,0
2007-04-08,武富士バンブー,久光製薬スプリングス,14,,三澤由佳,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2007-04-08,武富士バンブー,久光製薬スプリングス,20,,石川友紀,4,■,■,■,■,nan,15,6,1,40.0,33.3,1.50,0,0,0,-,4,1.00,13,0,0,2,3.8,1,0,0,0.0,10
2007-04-08,武富士バンブー,久光製薬スプリングス,22,,石田瑞穂,4,■,■,■,■,nan,27,11,1,40.7,37.0,2.75,3,0,0,0.0,2,0.50,11,0,1,2,4.5,27,19,0,70.4,13
2007-04-08,武富士バンブー,久光製薬スプリングス,33,L,和久山志恵里,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,6,0,66.7,0
2007-04-08,武富士バンブー,久光製薬スプリングス,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,153,61,7,39.9,35.3,15.25,23,8,2,34.8,10,2.50,95,1,6,18,5.6,76,52,0,68.4,72
