試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2020-11-08,GSS東京サンビームズ,2,,松浦未波,5,■,■,■,■,■,5,2,0,40.0,40.0,0.40,0,0,0,-,0,-,22,4,1,10,28.4,0,0,0,-,,,,,,,,
2020-11-08,GSS東京サンビームズ,4,L,平岩沙紀,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,19,14,1,76.3,,,,,,,,
2020-11-08,GSS東京サンビームズ,5,,色摩知巳,2,nan,nan,nan,□,■,11,5,0,45.5,45.5,2.50,0,0,0,-,0,-,4,0,0,2,12.5,0,0,0,-,,,,,,,,
2020-11-08,GSS東京サンビームズ,10,,古川ほのか,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-08,GSS東京サンビームズ,11,,愛宕諒子,3,■,■,■,nan,nan,21,6,1,28.6,23.8,2.00,0,0,0,-,1,0.33,5,1,1,2,25.0,0,0,0,-,,,,,,,,
2020-11-08,GSS東京サンビームズ,15,,伊藤きわ美,5,■,■,■,■,■,47,15,1,31.9,29.8,3.00,2,1,0,50.0,2,0.40,16,2,1,7,21.9,57,38,7,72.8,,,,,,,,
2020-11-08,GSS東京サンビームズ,16,,西條華子,5,□,□,□,■,□,17,5,0,29.4,29.4,1.00,1,0,0,0.0,2,0.40,10,0,2,4,5.0,11,7,1,68.2,,,,,,,,
2020-11-08,GSS東京サンビームズ,17,,土屋智菜実,5,■,■,■,■,■,35,4,4,11.4,0.0,0.80,1,0,0,0.0,4,0.80,14,1,2,3,8.9,5,1,3,50.0,,,,,,,,
2020-11-08,GSS東京サンビームズ,19,,大原萌,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,-12.5,3,2,0,66.7,,,,,,,,
2020-11-08,GSS東京サンビームズ,20,,松尾由紀子,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-,,,,,,,,
2020-11-08,GSS東京サンビームズ,21,,張心穆意,5,■,■,■,■,■,49,29,1,59.2,57.1,5.80,0,0,0,-,2,0.40,13,0,0,5,9.6,0,0,0,-,,,,,,,,
2020-11-08,GSS東京サンビームズ,24,L,前村明里,5,〇,〇,〇,〇,〇,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-08,GSS東京サンビームズ,25,,賀谷明日光,5,■,■,■,■,■,23,7,0,30.4,30.4,1.40,0,0,0,-,0,-,20,1,0,8,15.0,0,0,0,-,,,,,,,,
2020-11-08,GSS東京サンビームズ,26,,畠山初音,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-08,GSS東京サンビームズ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,208,73,7,35.1,31.7,14.60,4,1,0,25.0,11,2.20,108,9,8,43,16.4,95,62,12,71.6,221,80,7,36.2,2,0.40,6.8,51.0
