試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2020-10-31,つくばユナイテッドSunGAIA,1,,上場雄也,3,■,■,■,nan,nan,41,25,4,61.0,51.2,8.33,14,10,2,71.4,3,1.00,14,0,4,5,1.8,0,0,0,-,,,,,,,,
2020-10-31,つくばユナイテッドSunGAIA,2,,浜崎勇矢,3,■,■,■,nan,nan,2,1,0,50.0,50.0,0.33,0,0,0,-,0,-,9,0,0,2,5.6,0,0,0,-,,,,,,,,
2020-10-31,つくばユナイテッドSunGAIA,4,,阿部航平,3,■,■,■,nan,nan,12,5,0,41.7,41.7,1.67,0,0,0,-,4,1.33,11,1,0,2,13.6,0,0,0,-,,,,,,,,
2020-10-31,つくばユナイテッドSunGAIA,5,,廣瀬優希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-31,つくばユナイテッドSunGAIA,6,,瀧澤陽紀,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,2,0,-25.0,0,0,0,-,,,,,,,,
2020-10-31,つくばユナイテッドSunGAIA,8,,曹海倫,3,■,■,■,nan,nan,10,6,1,60.0,50.0,2.00,0,0,0,-,2,0.67,7,0,3,2,-3.6,0,0,0,-,,,,,,,,
2020-10-31,つくばユナイテッドSunGAIA,10,,鎌田敏弥,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-31,つくばユナイテッドSunGAIA,12,,土井友登,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-31,つくばユナイテッドSunGAIA,13,L,新垣東麻,1,nan,nan,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-31,つくばユナイテッドSunGAIA,14,,勝本真太郎,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,2,10.0,0,0,0,-,,,,,,,,
2020-10-31,つくばユナイテッドSunGAIA,20,,満生大輝,3,■,■,■,nan,nan,24,9,2,37.5,29.2,3.00,2,1,0,50.0,0,-,9,0,3,1,-5.6,24,12,2,54.2,,,,,,,,
2020-10-31,つくばユナイテッドSunGAIA,22,L,関谷拓巳,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,7,2,47.1,,,,,,,,
2020-10-31,つくばユナイテッドSunGAIA,23,,曽田一也,3,■,■,■,nan,nan,6,5,0,83.3,83.3,1.67,0,0,0,-,0,-,16,0,0,3,4.7,13,5,4,53.8,,,,,,,,
2020-10-31,つくばユナイテッドSunGAIA,26,,鈴木匡教,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,,,,,,,,
2020-10-31,つくばユナイテッドSunGAIA,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,95,51,7,53.7,46.3,17.00,16,11,2,68.8,9,3.00,74,1,13,17,2.7,54,24,8,51.9,84,31,5,36.9,7,2.33,11.5,53.3
