名前,年月,チーム,背番号,月,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
古谷ちなみ,2019-10,NECレッドロケッツ,11,10,1,2,0,1,0.0,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
古谷ちなみ,2019-11,NECレッドロケッツ,11,11,2,12,3,1,25.0,16.7,6,0,0,0,5,1,1,1,0,0,0,4,0.0,1.5,0.0,20.0,
古谷ちなみ,2019-12,NECレッドロケッツ,11,60,4,24,9,2,37.5,29.2,5,3,0,0,4,0,2,0,0,0,0,9,60.0,2.25,0.0,-12.5,
古谷ちなみ,2020-01,NECレッドロケッツ,11,2,7,64,26,2,40.6,37.5,8,3,1,0,29,1,3,5,1,0,0,27,37.5,3.71,0.0,5.2,0.0
古賀紗理那,2019-10,NECレッドロケッツ,2,30,10,118,29,7,24.6,18.6,22,3,3,4,47,3,4,22,60,20,24,36,13.6,2.9,0.4,16.0,53.3
古賀紗理那,2019-11,NECレッドロケッツ,2,88,26,260,83,9,31.9,28.5,37,10,2,8,104,8,8,25,159,65,43,99,27.0,3.19,0.31,11.8,54.4
古賀紗理那,2019-12,NECレッドロケッツ,2,96,27,325,96,20,29.5,23.4,32,8,1,12,92,2,14,24,227,92,60,110,25.0,3.56,0.44,4.9,53.7
古賀紗理那,2020-01,NECレッドロケッツ,2,2,7,79,20,5,25.3,19.0,8,1,1,2,35,3,2,12,50,26,13,25,12.5,2.86,0.29,15.7,65.0
合屋咲希,2019-11,PFUブルーキャッツ,7,55,7,19,7,2,36.8,26.3,0,0,0,1,2,0,1,0,0,0,0,8,,1.0,0.14,-12.5,
合屋咲希,2019-12,PFUブルーキャッツ,7,84,15,46,14,4,30.4,21.7,0,0,0,0,3,0,1,1,1,0,0,14,,0.93,0.0,0.0,0.0
吉安遥,2019-10,PFUブルーキャッツ,3,40,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
吉安遥,2019-11,PFUブルーキャッツ,3,77,10,0,0,0,,,0,0,0,0,0,0,0,0,6,3,1,0,,0.0,0.0,,58.3
吉安遥,2019-12,PFUブルーキャッツ,3,48,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
吉岡可奈,2019-10,ヴィクトリーナ姫路,9,50,14,40,12,0,30.0,30.0,1,0,0,7,38,2,8,9,2,1,0,21,0.0,0.86,0.5,5.9,50.0
吉岡可奈,2019-11,ヴィクトリーナ姫路,9,88,24,55,21,4,38.2,30.9,1,1,0,9,92,4,9,19,4,1,2,34,100.0,0.88,0.38,7.1,50.0
吉岡可奈,2019-12,ヴィクトリーナ姫路,9,96,28,71,27,1,38.0,36.6,0,0,0,9,104,3,7,29,3,2,1,39,,0.96,0.32,8.2,83.3
吉岡美晴,2019-10,岡山シーガルズ,4,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
吉岡美晴,2019-11,岡山シーガルズ,4,88,8,60,16,2,26.7,23.3,0,0,0,0,16,0,0,2,28,11,9,16,,2.0,0.0,3.1,55.4
吉岡美晴,2019-12,岡山シーガルズ,4,72,4,14,7,0,50.0,50.0,1,0,0,0,2,0,0,1,4,1,2,7,0.0,1.75,0.0,12.5,50.0
吉岡美晴,2020-01,岡山シーガルズ,4,2,3,2,1,0,50.0,50.0,0,0,0,0,0,0,0,0,0,0,0,1,,0.33,0.0,,
吉田あゆみ,2019-10,NECレッドロケッツ,15,30,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
吉田あゆみ,2019-11,NECレッドロケッツ,15,33,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
吉田あゆみ,2019-12,NECレッドロケッツ,15,96,3,0,0,0,,,0,0,0,0,4,1,1,0,0,0,0,1,,0.0,0.0,18.8,
吉田あゆみ,2020-01,NECレッドロケッツ,15,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
吉田みなみ,2019-11,岡山シーガルズ,1,11,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
吉田みなみ,2019-12,岡山シーガルズ,1,72,2,4,0,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,,0.0,0.0,25.0,
吉野優理,2019-10,埼玉上尾メディックス,8,40,15,101,53,9,52.5,43.6,11,6,1,3,54,1,5,18,106,47,25,57,54.5,3.53,0.2,7.9,56.1
吉野優理,2019-11,埼玉上尾メディックス,8,88,31,304,112,20,36.8,30.3,23,4,3,6,120,2,9,34,198,76,55,120,17.4,3.61,0.19,6.9,52.3
吉野優理,2019-12,埼玉上尾メディックス,8,96,28,258,88,15,34.1,28.3,15,5,1,5,105,6,6,25,134,64,32,99,33.3,3.14,0.18,10.2,59.7
吉野優理,2020-01,埼玉上尾メディックス,8,1,3,26,5,2,19.2,11.5,2,0,0,0,8,0,0,1,24,12,8,5,0.0,1.67,0.0,3.1,66.7
和才奈々美,2019-10,PFUブルーキャッツ,33,50,16,92,24,6,26.1,19.6,3,0,0,5,42,0,4,13,115,43,34,29,0.0,1.5,0.31,5.4,52.2
和才奈々美,2019-11,PFUブルーキャッツ,33,88,29,207,55,11,26.6,21.3,0,0,0,5,109,5,6,36,300,130,86,65,,1.9,0.17,11.5,57.7
和才奈々美,2019-12,PFUブルーキャッツ,33,96,28,170,45,10,26.5,20.6,1,0,0,3,83,3,4,23,235,125,46,51,0.0,1.61,0.11,9.3,63.0
和田実莉,2019-10,PFUブルーキャッツ,16,10,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
和田実莉,2019-11,PFUブルーキャッツ,16,22,5,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
和田実莉,2019-12,PFUブルーキャッツ,16,72,6,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
土井さくら,2019-10,日立リヴァーレ,15,50,9,0,0,0,,,0,0,0,0,19,0,0,5,0,0,0,0,,0.0,0.0,6.6,
土井さくら,2019-11,日立リヴァーレ,15,88,18,0,0,0,,,0,0,0,0,30,0,2,5,0,0,0,0,,0.0,0.0,2.5,
土井さくら,2019-12,日立リヴァーレ,15,96,20,0,0,0,,,0,0,0,0,28,0,5,6,0,0,0,0,,0.0,0.0,0.9,
坂本奈々香,2019-11,デンソーエアリービーズ,4,33,1,7,3,0,42.9,42.9,0,0,0,0,1,0,0,0,0,0,0,3,,3.0,0.0,0.0,
坂本奈々香,2019-12,デンソーエアリービーズ,4,60,2,13,2,1,15.4,7.7,1,0,0,1,1,0,0,0,0,0,0,3,0.0,1.0,0.5,0.0,
堀井有蘭,2019-10,日立リヴァーレ,3,40,4,1,0,1,0.0,-100.0,0,0,0,0,1,0,0,0,5,1,3,0,,0.0,0.0,0.0,50.0
堀井有蘭,2019-11,日立リヴァーレ,3,66,9,2,0,0,0.0,0.0,0,0,0,0,3,0,0,0,9,2,3,0,,0.0,0.0,0.0,38.9
堀井有蘭,2019-12,日立リヴァーレ,3,96,9,8,2,0,25.0,25.0,0,0,0,0,13,0,2,4,26,7,5,2,,0.22,0.0,3.8,36.5
堀口あやか,2019-10,PFUブルーキャッツ,11,50,14,107,35,2,32.7,30.8,7,3,0,2,35,1,1,8,83,26,25,38,42.9,2.5,0.14,7.9,46.4
堀口あやか,2019-11,PFUブルーキャッツ,11,88,29,274,103,8,37.6,34.7,27,11,1,6,76,3,12,11,121,51,26,112,40.7,3.55,0.21,3.6,52.9
堀口あやか,2019-12,PFUブルーキャッツ,11,96,30,337,101,17,30.0,24.9,52,13,4,7,93,5,15,22,138,70,27,113,25.0,3.37,0.23,7.3,60.5
堀川真理,2019-10,東レアローズ,2,40,15,113,43,7,38.1,31.9,20,6,3,5,38,1,3,9,33,10,6,49,30.0,2.87,0.33,6.6,39.4
堀川真理,2019-11,東レアローズ,2,88,14,34,10,3,29.4,20.6,7,0,1,4,14,1,2,3,3,0,0,15,0.0,0.71,0.29,8.9,0.0
堀川真理,2019-12,東レアローズ,2,96,10,4,1,0,25.0,25.0,1,1,0,0,3,0,0,1,3,1,1,1,100.0,0.1,0.0,8.3,50.0
堀川真理,2020-01,東レアローズ,2,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
堀江美志,2019-10,埼玉上尾メディックス,4,40,13,88,28,2,31.8,29.5,9,3,1,6,44,3,2,14,64,23,21,37,33.3,2.15,0.46,13.6,52.3
堀江美志,2019-11,埼玉上尾メディックス,4,88,13,104,26,2,25.0,23.1,8,0,1,2,32,3,3,9,94,37,24,31,0.0,2.0,0.15,14.1,52.1
堀江美志,2019-12,埼玉上尾メディックス,4,96,15,98,31,3,31.6,28.6,9,3,0,3,38,1,3,11,68,33,14,35,33.3,2.07,0.2,7.9,58.8
堀江美志,2020-01,埼玉上尾メディックス,4,1,2,22,5,1,22.7,18.2,1,0,0,0,5,0,1,3,16,7,4,5,0.0,2.5,0.0,10.0,56.2
堀込奈央,2019-10,ヴィクトリーナ姫路,7,50,17,4,3,0,75.0,75.0,0,0,0,0,50,2,5,13,0,0,0,5,,0.18,0.0,8.0,
堀込奈央,2019-11,ヴィクトリーナ姫路,7,88,27,5,3,0,60.0,60.0,0,0,0,1,84,2,4,25,1,0,0,6,,0.11,0.04,8.6,0.0
堀込奈央,2019-12,ヴィクトリーナ姫路,7,96,28,8,3,1,37.5,25.0,0,0,0,0,87,0,9,23,1,0,0,3,,0.11,0.0,4.0,0.0
塚田しおり,2019-10,NECレッドロケッツ,3,30,6,0,0,0,,,0,0,0,0,14,0,1,4,0,0,0,0,,0.0,0.0,5.4,
塚田しおり,2019-11,NECレッドロケッツ,3,88,15,0,0,0,,,0,0,0,1,16,0,1,2,0,0,0,1,,0.0,0.07,1.6,
塚田しおり,2019-12,NECレッドロケッツ,3,96,14,0,0,0,,,0,0,0,0,26,2,1,5,0,0,0,2,,0.0,0.0,11.5,
塚田しおり,2020-01,NECレッドロケッツ,3,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
大元朱菜,2019-10,ヴィクトリーナ姫路,15,50,4,9,1,0,11.1,11.1,0,0,0,1,7,1,3,0,0,0,0,3,,0.25,0.25,3.6,
大元朱菜,2019-12,ヴィクトリーナ姫路,15,24,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
大室璃紗,2019-10,埼玉上尾メディックス,23,30,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
大室璃紗,2019-11,埼玉上尾メディックス,23,77,16,0,0,0,,,0,0,0,0,6,0,2,0,17,6,8,0,,0.0,0.0,-8.3,58.8
大室璃紗,2019-12,埼玉上尾メディックス,23,84,20,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,21,9,6,0,,0.0,0.0,,57.1
大室璃紗,2020-01,埼玉上尾メディックス,23,1,2,0,0,0,,,0,0,0,0,0,0,0,0,3,1,1,0,,0.0,0.0,,50.0
大崎琴未,2019-10,東レアローズ,19,40,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
大崎琴未,2019-11,東レアローズ,19,88,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
大崎琴未,2019-12,東レアローズ,19,96,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,0,,0.0,0.0,25.0,
大崎琴未,2020-01,東レアローズ,19,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
大竹里歩,2020-01,デンソーエアリービーズ,5,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
大野果歩,2019-10,東レアローズ,3,40,17,52,22,4,42.3,34.6,0,0,0,12,33,1,2,5,1,0,0,35,,1.29,0.71,5.3,0.0
大野果歩,2019-11,東レアローズ,3,88,25,88,41,2,46.6,44.3,0,0,0,9,77,3,3,11,5,3,2,53,,1.64,0.36,6.5,80.0
大野果歩,2019-12,東レアローズ,3,96,30,120,59,5,49.2,45.0,0,0,0,15,76,1,2,16,3,3,0,75,,1.97,0.5,5.9,100.0
大野果歩,2020-01,東レアローズ,3,1,3,15,6,0,40.0,40.0,0,0,0,3,7,0,1,2,0,0,0,9,,2.0,1.0,3.6,
奥山優奈,2019-12,NECレッドロケッツ,8,60,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
奥山優奈,2020-01,NECレッドロケッツ,8,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
奥村麻依,2019-10,デンソーエアリービーズ,13,30,10,38,15,0,39.5,39.5,0,0,0,5,43,2,0,14,0,0,0,22,,1.5,0.5,12.8,
奥村麻依,2019-11,デンソーエアリービーズ,13,33,7,25,8,1,32.0,28.0,0,0,0,7,26,2,0,12,0,0,0,17,,1.14,1.0,19.2,
奥村麻依,2019-12,デンソーエアリービーズ,13,84,24,82,29,1,35.4,34.1,0,0,0,11,66,0,3,10,4,3,1,40,,1.21,0.46,2.7,87.5
奥村麻依,2020-01,デンソーエアリービーズ,13,2,7,25,6,1,24.0,20.0,0,0,0,4,30,1,1,5,4,2,1,11,,0.86,0.57,6.7,62.5
孫田菜奈,2019-12,ヴィクトリーナ姫路,21,84,1,3,1,0,33.3,33.3,0,0,0,0,1,0,1,0,4,0,1,1,,1.0,0.0,-25.0,12.5
宇田沙織,2019-10,PFUブルーキャッツ,4,50,13,6,4,0,66.7,66.7,0,0,0,0,21,0,1,5,41,14,14,4,,0.31,0.0,4.8,51.2
宇田沙織,2019-11,PFUブルーキャッツ,4,88,15,11,1,0,9.1,9.1,0,0,0,0,14,0,2,1,57,20,17,1,,0.07,0.0,-1.8,50.0
宇田沙織,2019-12,PFUブルーキャッツ,4,96,15,9,2,1,22.2,11.1,0,0,0,0,20,0,0,3,30,16,8,2,,0.13,0.0,3.8,66.7
宇賀神みずき,2019-10,岡山シーガルズ,5,30,9,6,3,0,50.0,50.0,0,0,0,0,38,2,2,4,0,0,0,5,,0.33,0.0,6.6,
宇賀神みずき,2019-11,岡山シーガルズ,5,88,21,1,1,0,100.0,100.0,0,0,0,1,29,0,1,7,1,0,0,2,,0.05,0.05,5.2,0.0
宇賀神みずき,2019-12,岡山シーガルズ,5,96,28,2,1,0,50.0,50.0,0,0,0,2,65,1,2,10,0,0,0,4,,0.04,0.07,4.6,
宇賀神みずき,2020-01,岡山シーガルズ,5,2,6,0,0,0,,,0,0,0,1,8,0,1,2,0,0,0,1,,0.0,0.17,3.1,
安田睦実,2019-11,ヴィクトリーナ姫路,20,88,15,16,1,1,6.2,0.0,0,0,0,2,28,2,2,5,17,6,5,5,,0.07,0.13,9.8,50.0
安田睦実,2019-12,ヴィクトリーナ姫路,20,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
宮下遥,2019-10,岡山シーガルズ,14,30,5,0,0,0,,,0,0,0,0,4,0,0,1,1,1,0,0,,0.0,0.0,6.2,100.0
宮下遥,2019-11,岡山シーガルズ,14,88,30,5,3,0,60.0,60.0,0,0,0,8,112,5,4,33,1,0,0,16,,0.1,0.27,10.9,0.0
宮下遥,2019-12,岡山シーガルズ,14,96,29,4,2,0,50.0,50.0,0,0,0,2,70,1,3,18,0,0,0,5,,0.07,0.07,6.8,
宮下遥,2020-01,岡山シーガルズ,14,2,7,1,0,0,0.0,0.0,0,0,0,0,18,1,1,4,0,0,0,1,,0.0,0.0,9.7,
小口樹葉,2019-10,デンソーエアリービーズ,9,30,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
小口樹葉,2019-11,デンソーエアリービーズ,9,88,7,0,0,0,,,0,0,0,0,0,0,0,0,13,5,3,0,,0.0,0.0,,50.0
小口樹葉,2019-12,デンソーエアリービーズ,9,96,10,0,0,0,,,0,0,0,0,0,0,0,0,16,9,6,0,,0.0,0.0,,75.0
小口樹葉,2020-01,デンソーエアリービーズ,9,2,3,0,0,0,,,0,0,0,0,0,0,0,0,6,4,0,0,,0.0,0.0,,66.7
小島満菜美,2019-10,NECレッドロケッツ,16,30,10,0,0,0,,,0,0,0,0,0,0,0,0,36,7,18,0,,0.0,0.0,,44.4
小島満菜美,2019-11,NECレッドロケッツ,16,88,26,0,0,0,,,0,0,0,0,0,0,0,0,138,61,42,0,,0.0,0.0,,59.4
小島満菜美,2019-12,NECレッドロケッツ,16,96,27,0,0,0,,,0,0,0,0,0,0,0,0,141,80,27,0,,0.0,0.0,,66.3
小島満菜美,2020-01,NECレッドロケッツ,16,2,7,0,0,0,,,0,0,0,0,0,0,0,0,40,21,11,0,,0.0,0.0,,66.2
小島絢野,2019-10,久光製薬スプリングス,24,30,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
小島絢野,2019-11,久光製薬スプリングス,24,88,26,9,3,0,33.3,33.3,0,0,0,1,78,3,7,21,0,0,0,7,,0.12,0.04,8.3,
小島絢野,2019-12,久光製薬スプリングス,24,96,10,2,0,0,0.0,0.0,0,0,0,1,28,0,3,3,0,0,0,1,,0.0,0.1,0.0,
小島絢野,2020-01,久光製薬スプリングス,24,2,7,6,0,1,0.0,-16.7,0,0,0,1,15,0,0,5,1,0,0,1,,0.0,0.14,8.3,0.0
小川愛里奈,2019-10,東レアローズ,12,40,12,36,13,3,36.1,27.8,0,0,0,1,39,1,4,6,2,1,0,15,,1.08,0.08,3.8,50.0
小川愛里奈,2019-11,東レアローズ,12,88,24,93,35,7,37.6,30.1,0,0,0,4,91,2,1,20,1,1,0,41,,1.46,0.17,7.4,100.0
小川愛里奈,2019-12,東レアローズ,12,96,12,38,20,0,52.6,52.6,0,0,0,3,25,0,1,8,2,0,1,23,,1.67,0.25,7.0,25.0
小川愛里奈,2020-01,東レアローズ,12,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
小川杏奈,2019-10,JTマーヴェラス,3,50,21,50,24,3,48.0,42.0,0,0,0,6,65,5,8,20,3,1,1,35,,1.14,0.29,12.3,50.0
小川杏奈,2019-11,JTマーヴェラス,3,88,31,63,23,9,36.5,22.2,0,0,0,9,118,5,10,46,4,1,0,37,,0.74,0.29,11.9,25.0
小川杏奈,2019-12,JTマーヴェラス,3,96,28,56,31,1,55.4,53.6,0,0,0,11,106,5,9,41,6,2,0,47,,1.11,0.39,12.3,33.3
小幡真子,2019-10,JTマーヴェラス,15,40,5,0,0,0,,,0,0,0,0,0,0,0,0,11,9,1,0,,0.0,0.0,,86.4
小幡真子,2019-11,JTマーヴェラス,15,88,27,0,0,0,,,0,0,0,0,0,0,0,0,76,38,15,0,,0.0,0.0,,59.9
小幡真子,2019-12,JTマーヴェラス,15,96,28,0,0,0,,,0,0,0,0,0,0,0,0,71,40,19,0,,0.0,0.0,,69.7
小池杏菜,2019-10,日立リヴァーレ,10,50,16,0,0,0,,,0,0,0,0,0,0,0,0,9,6,0,0,,0.0,0.0,,66.7
小池杏菜,2019-11,日立リヴァーレ,10,88,30,0,0,0,,,0,0,0,0,0,0,0,0,48,20,11,0,,0.0,0.0,,53.1
小池杏菜,2019-12,日立リヴァーレ,10,96,32,0,0,0,,,0,0,0,0,0,0,0,0,50,19,9,0,,0.0,0.0,,47.0
小西愛衣,2019-10,KUROBEアクアフェアリーズ,15,50,20,9,5,0,55.6,55.6,0,0,0,2,74,2,10,12,2,0,0,9,,0.25,0.1,3.4,0.0
小西愛衣,2019-11,KUROBEアクアフェアリーズ,15,88,26,7,1,0,14.3,14.3,0,0,0,2,79,2,10,11,1,1,0,5,,0.04,0.08,2.8,100.0
小西愛衣,2019-12,KUROBEアクアフェアリーズ,15,96,25,13,7,0,53.8,53.8,0,0,0,1,60,0,5,13,2,0,0,8,,0.28,0.04,3.3,0.0
小野寺友香,2019-10,日立リヴァーレ,2,50,9,2,1,0,50.0,50.0,0,0,0,1,27,1,2,6,0,0,0,3,,0.11,0.11,7.4,
小野寺友香,2019-11,日立リヴァーレ,2,88,16,0,0,0,,,0,0,0,0,22,0,2,9,0,0,0,0,,0.0,0.0,8.0,
小野寺友香,2019-12,日立リヴァーレ,2,96,11,3,0,0,0.0,0.0,0,0,0,1,18,0,1,4,0,0,0,1,,0.0,0.09,4.2,
小野寺夏希,2019-10,岡山シーガルズ,31,30,1,0,0,0,,,0,0,0,0,4,0,0,1,0,0,0,0,,0.0,0.0,6.2,
居村杏奈,2019-10,岡山シーガルズ,12,30,9,25,8,0,32.0,32.0,0,0,0,2,32,0,2,4,0,0,0,10,,0.89,0.22,1.6,
居村杏奈,2019-11,岡山シーガルズ,12,88,30,108,38,4,35.2,31.5,0,0,0,11,109,4,2,27,3,3,0,53,,1.27,0.37,9.4,100.0
居村杏奈,2019-12,岡山シーガルズ,12,96,31,78,35,2,44.9,42.3,0,0,0,15,123,3,5,48,3,2,1,53,,1.13,0.48,11.2,83.3
居村杏奈,2020-01,岡山シーガルズ,12,2,5,10,5,0,50.0,50.0,0,0,0,2,13,0,0,3,1,1,0,7,,1.0,0.4,5.8,100.0
山上有紀,2019-10,トヨタ車体クインシーズ,18,50,18,4,2,0,50.0,50.0,0,0,0,0,62,2,4,15,1,0,0,4,,0.11,0.0,7.7,0.0
山上有紀,2019-11,トヨタ車体クインシーズ,18,88,37,2,0,0,0.0,0.0,0,0,0,5,133,3,8,44,2,0,0,8,,0.0,0.14,9.0,0.0
山上有紀,2019-12,トヨタ車体クインシーズ,18,96,28,9,4,1,44.4,33.3,0,0,0,5,92,3,7,28,0,0,0,12,,0.14,0.18,9.0,
山下遥香,2019-10,PFUブルーキャッツ,9,50,16,0,0,0,,,0,0,0,1,45,0,4,13,2,0,0,1,,0.0,0.06,5.0,0.0
山下遥香,2019-11,PFUブルーキャッツ,9,88,23,2,1,0,50.0,50.0,0,0,0,4,41,2,4,4,0,0,0,7,,0.04,0.17,4.9,
山下遥香,2019-12,PFUブルーキャッツ,9,96,22,0,0,0,,,0,0,0,1,31,0,1,8,0,0,0,1,,0.0,0.05,5.6,
山内美咲,2019-10,NECレッドロケッツ,12,30,8,52,15,4,28.8,21.2,4,1,1,0,17,0,2,5,51,11,11,15,25.0,1.88,0.0,4.4,32.4
山内美咲,2019-11,NECレッドロケッツ,12,88,15,97,29,4,29.9,25.8,13,6,0,3,50,2,1,18,104,33,25,34,46.2,1.93,0.2,12.5,43.8
山内美咲,2019-12,NECレッドロケッツ,12,72,16,96,25,6,26.0,19.8,7,1,0,3,25,0,4,5,36,11,11,28,14.3,1.56,0.19,1.0,45.8
山内美咲,2020-01,NECレッドロケッツ,12,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
山口珠李,2019-10,埼玉上尾メディックス,6,40,9,28,12,0,42.9,42.9,2,0,0,1,1,0,0,0,3,1,0,13,0.0,1.33,0.11,0.0,33.3
山口珠李,2019-11,埼玉上尾メディックス,6,88,11,15,6,0,40.0,40.0,1,0,0,0,8,2,0,2,0,0,0,8,0.0,0.55,0.0,31.2,
山口珠李,2019-12,埼玉上尾メディックス,6,96,6,15,7,2,46.7,33.3,0,0,0,2,1,0,0,0,0,0,0,9,,1.17,0.33,0.0,
山口珠李,2020-01,埼玉上尾メディックス,6,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
山岸あかね,2019-10,埼玉上尾メディックス,7,40,16,0,0,0,,,0,0,0,0,0,0,0,0,81,43,21,0,,0.0,0.0,,66.0
山岸あかね,2019-11,埼玉上尾メディックス,7,88,31,0,0,0,,,0,0,0,0,0,0,0,0,115,61,35,0,,0.0,0.0,,68.3
山岸あかね,2019-12,埼玉上尾メディックス,7,96,28,0,0,0,,,0,0,0,0,0,0,0,0,122,68,24,0,,0.0,0.0,,65.6
山岸あかね,2020-01,埼玉上尾メディックス,7,1,3,0,0,0,,,0,0,0,0,0,0,0,0,13,6,1,0,,0.0,0.0,,50.0
山形理沙子,2019-10,トヨタ車体クインシーズ,20,50,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,0,,0.0,0.0,25.0,
山形理沙子,2019-11,トヨタ車体クインシーズ,20,88,3,0,0,0,,,0,0,0,0,5,0,0,1,0,0,0,0,,0.0,0.0,5.0,
山形理沙子,2019-12,トヨタ車体クインシーズ,20,96,3,0,0,0,,,0,0,0,0,3,0,0,2,0,0,0,0,,0.0,0.0,16.7,
山本美沙,2019-10,JTマーヴェラス,16,50,9,0,0,0,,,0,0,0,0,4,0,1,0,0,0,0,0,,0.0,0.0,-6.2,
山田二千華,2019-10,NECレッドロケッツ,13,30,8,26,8,2,30.8,23.1,0,0,0,3,24,0,5,8,1,0,0,11,,1.0,0.38,3.1,0.0
山田二千華,2019-11,NECレッドロケッツ,13,77,21,80,33,5,41.2,35.0,0,0,0,22,77,1,6,30,0,0,0,56,,1.57,1.05,9.1,
山田二千華,2019-12,NECレッドロケッツ,13,24,4,9,2,1,22.2,11.1,0,0,0,2,10,0,0,3,0,0,0,4,,0.5,0.5,7.5,
岩坂名奈,2019-10,久光製薬スプリングス,4,30,9,44,15,2,34.1,29.5,0,0,0,6,27,2,1,7,1,0,0,23,,1.67,0.67,13.0,0.0
岩坂名奈,2019-11,久光製薬スプリングス,4,88,28,81,37,2,45.7,43.2,0,0,0,18,86,2,4,19,2,0,0,57,,1.32,0.64,6.7,0.0
岩坂名奈,2019-12,久光製薬スプリングス,4,96,29,99,33,0,33.3,33.3,0,0,0,20,90,0,4,21,2,0,1,53,,1.14,0.69,4.7,25.0
岩坂名奈,2020-01,久光製薬スプリングス,4,2,7,20,9,1,45.0,40.0,0,0,0,5,23,0,1,6,5,2,2,14,,1.29,0.71,5.4,60.0
岩澤実育,2019-10,埼玉上尾メディックス,12,10,1,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,,0.0,0.0,,0.0
岩澤実育,2019-11,埼玉上尾メディックス,12,11,4,0,0,0,,,0,0,0,0,0,0,0,0,5,1,4,0,,0.0,0.0,,60.0
岩澤実育,2019-12,埼玉上尾メディックス,12,12,3,0,0,0,,,0,0,0,0,0,0,0,0,5,2,1,0,,0.0,0.0,,50.0
峯村沙紀,2019-12,NECレッドロケッツ,7,36,3,0,0,0,,,0,0,0,0,4,0,0,0,0,0,0,0,,0.0,0.0,0.0,
峯村沙紀,2020-01,NECレッドロケッツ,7,2,6,0,0,0,,,0,0,0,0,2,0,0,1,9,2,3,0,,0.0,0.0,12.5,38.9
島村春世,2019-11,NECレッドロケッツ,1,88,9,42,18,0,42.9,42.9,0,0,0,1,22,1,0,3,1,1,0,20,,2.0,0.11,8.0,100.0
島村春世,2019-12,NECレッドロケッツ,1,96,20,84,42,2,50.0,47.6,0,0,0,4,55,1,1,10,4,3,0,47,,2.1,0.2,5.9,75.0
島村春世,2020-01,NECレッドロケッツ,1,2,7,68,29,2,42.6,39.7,0,0,0,6,21,1,1,2,0,0,0,36,,4.14,0.86,6.0,
島畑奈緒子,2019-10,PFUブルーキャッツ,14,50,15,5,3,0,60.0,60.0,0,0,0,3,33,1,5,15,0,0,0,7,,0.2,0.2,10.6,
島畑奈緒子,2019-11,PFUブルーキャッツ,14,88,29,8,3,1,37.5,25.0,0,0,0,2,79,5,11,29,1,0,0,10,,0.1,0.07,12.0,0.0
島畑奈緒子,2019-12,PFUブルーキャッツ,14,96,30,24,12,2,50.0,41.7,0,0,0,3,88,4,11,33,2,0,0,19,,0.4,0.1,10.8,0.0
